probe,scene,N,q_light,ho_psnr,ho_mae
B,24a0d4520d444db7980f3737950f2a5c,3,2,8.535492012096942,0.3345429301261902
B,2570d5ef94e740e9bd85d42e6b8c59f6,1,2,19.393154888736664,0.08512917906045914
B,2570d5ef94e740e9bd85d42e6b8c59f6,2,2,19.3931485577395,0.08512910455465317
B,2570d5ef94e740e9bd85d42e6b8c59f6,3,2,19.393158757683917,0.08512899279594421
B,25b1735633484414aef07006a0099c26,1,2,22.507836545867082,0.06496139615774155
B,25b1735633484414aef07006a0099c26,2,2,22.50784375143898,0.06496132165193558
B,25b1735633484414aef07006a0099c26,3,2,22.507829700584846,0.06496144086122513
B,25b74c8c02ef41f6bdb3dc2b097c6eee,1,2,14.422957832372237,0.15967951714992523
B,25b74c8c02ef41f6bdb3dc2b097c6eee,2,2,14.422726242704574,0.15968503057956696
B,25b74c8c02ef41f6bdb3dc2b097c6eee,3,2,14.422860625920764,0.1596822887659073
B,260151f2360c484e8c0a5034ff391021,1,2,20.33200504336969,0.08178361505270004
B,260151f2360c484e8c0a5034ff391021,2,2,20.331559296399114,0.08178863674402237
B,260151f2360c484e8c0a5034ff391021,3,2,20.33150909270195,0.08178944885730743
B,273a3aa035784eacb89db08c1a0710bf,1,2,16.301666904644428,0.11658298969268799
B,273a3aa035784eacb89db08c1a0710bf,2,2,16.301667940269212,0.116582952439785
B,273a3aa035784eacb89db08c1a0710bf,3,2,16.301666904644428,0.1165829673409462
B,276f390b0cfc475898b445466d387cf6,1,2,19.493154934017372,0.08373124897480011
B,276f390b0cfc475898b445466d387cf6,2,2,19.493147015894813,0.08373109996318817
B,276f390b0cfc475898b445466d387cf6,3,2,19.493168250892417,0.08373107761144638
B,27b4f79643cb40ae8cdde5d5a9adebf1,1,2,19.993786249461,0.08529005944728851
B,27b4f79643cb40ae8cdde5d5a9adebf1,2,2,19.99377817166915,0.08529004454612732
B,27b4f79643cb40ae8cdde5d5a9adebf1,3,2,19.993789076691698,0.08528996258974075
B,285fbc3ac47c47dead4bae4f21dbf966,1,2,9.00015803416135,0.31521889567375183
B,285fbc3ac47c47dead4bae4f21dbf966,2,2,9.00015803416135,0.3152189552783966
B,285fbc3ac47c47dead4bae4f21dbf966,3,2,9.000158548228976,0.31521886587142944
B,28e9c03735124472877f9f4741a74d78,1,2,22.16158578236589,0.0545998178422451
B,28e9c03735124472877f9f4741a74d78,2,2,22.161582123002606,0.05459972843527794
B,28e9c03735124472877f9f4741a74d78,3,2,22.16158312101047,0.05459977313876152
B,28f3639867884b1ab9357e990899d9d6,1,2,10.196042817135888,0.26805180311203003
B,28f3639867884b1ab9357e990899d9d6,2,2,10.196042817135888,0.26805180311203003
B,28f3639867884b1ab9357e990899d9d6,3,2,10.19604518674586,0.26805177330970764
B,2989fed94cf84cc8bddefad13d208932,1,2,18.30329127868544,0.10742882639169693
B,2989fed94cf84cc8bddefad13d208932,2,2,18.30329264699273,0.10742891579866409
B,2989fed94cf84cc8bddefad13d208932,3,2,18.303273764390152,0.10742899030447006
B,29bc29d28a574da5a81e51a7bdccc563,1,2,15.287274194865292,0.16137972474098206
B,29bc29d28a574da5a81e51a7bdccc563,2,2,15.288423032587286,0.16134768724441528
B,29bc29d28a574da5a81e51a7bdccc563,3,2,15.28928178429475,0.16131922602653503
B,29dd1b62f2a74a1f85cad5fede2fc423,1,2,11.963524699261214,0.18224067986011505
B,29dd1b62f2a74a1f85cad5fede2fc423,2,2,11.963524699261214,0.18224067986011505
B,29dd1b62f2a74a1f85cad5fede2fc423,3,2,11.963525207803329,0.1822405904531479
B,29dfbc6436484061ba94690407c5f8fd,1,2,11.813969714937576,0.2558337152004242
B,29dfbc6436484061ba94690407c5f8fd,2,2,11.813973645562314,0.25583359599113464
B,29dfbc6436484061ba94690407c5f8fd,3,2,11.813973645562314,0.25583359599113464
B,2a37df8f84254af1aa4fca1efdbc4fe7,1,2,16.088477324618328,0.13290812075138092
B,2a37df8f84254af1aa4fca1efdbc4fe7,2,2,16.088476009932155,0.13290809094905853
B,2a37df8f84254af1aa4fca1efdbc4fe7,3,2,16.088478967976602,0.13290809094905853
B,2b59a3b183004c3c860337ceb41750c8,1,2,16.004960559463868,0.11857306957244873
B,2b59a3b183004c3c860337ceb41750c8,2,2,16.004970876643384,0.11857293546199799
B,2b59a3b183004c3c860337ceb41750c8,3,2,16.00496571805056,0.11857297271490097
B,2be296fc2d684166b4e0dcbe84d92337,1,2,14.113176903638589,0.16814063489437103
B,2be296fc2d684166b4e0dcbe84d92337,2,2,14.113183160459075,0.1681405007839203
B,2be296fc2d684166b4e0dcbe84d92337,3,2,14.113180657729798,0.16814061999320984
B,2c0aa3bfb16540fba4ba538a8c67f3b3,1,2,18.520456353427136,0.11254628002643585
B,2c0aa3bfb16540fba4ba538a8c67f3b3,2,2,18.520456353427136,0.11254628002643585
B,2c0aa3bfb16540fba4ba538a8c67f3b3,3,2,18.520456353427136,0.11254628002643585
B,2c3da301c24245ce9b25ce41e44a5b35,1,2,17.019758028167647,0.11467380076646805
B,2c3da301c24245ce9b25ce41e44a5b35,2,2,17.01951937020826,0.11467771977186203
B,2c3da301c24245ce9b25ce41e44a5b35,3,2,17.01960815269533,0.11467671394348145
B,2c60afeb98c3492f8007ac509de7698b,1,2,15.970115529492405,0.1463262289762497
B,2c60afeb98c3492f8007ac509de7698b,2,2,15.970107853459146,0.1463262140750885
B,2c60afeb98c3492f8007ac509de7698b,3,2,15.970115529492405,0.1463261842727661
B,2c6ce38f887f4373ae8f065210b7e9ee,1,2,19.205811226898906,0.09579290449619293
B,2c6ce38f887f4373ae8f065210b7e9ee,2,2,19.205809205664355,0.09579291939735413
B,2c6ce38f887f4373ae8f065210b7e9ee,3,2,19.205807521302948,0.09579293429851532
B,2c886582d8a94d5d9994de58b51911eb,1,2,7.676466982976705,0.35748982429504395
B,2c886582d8a94d5d9994de58b51911eb,2,2,7.676465466935386,0.3574898838996887
B,2c886582d8a94d5d9994de58b51911eb,3,2,7.676465845945667,0.35748979449272156
B,2cdb6470844d4daba89365be8ad30f14,1,2,13.873713564459367,0.1770268678665161
B,2cdb6470844d4daba89365be8ad30f14,2,2,13.87365593218438,0.17702890932559967
B,2cdb6470844d4daba89365be8ad30f14,3,2,13.873659484836747,0.17702874541282654
B,2cf849fec80647928b7638ef08e602f4,1,2,10.557722567800464,0.24393534660339355
B,2cf849fec80647928b7638ef08e602f4,2,2,10.557722567800464,0.24393533170223236
B,2cf849fec80647928b7638ef08e602f4,3,2,10.557721096143457,0.24393537640571594
B,2d0280394a11463a9bf5b6ef8a1659a1,1,2,11.759505042644795,0.21098726987838745
B,2d0280394a11463a9bf5b6ef8a1659a1,2,2,11.759502616622344,0.21098744869232178
B,2d0280394a11463a9bf5b6ef8a1659a1,3,2,11.759502616622344,0.21098734438419342
B,2d514ed8cabb4519b0e376bd0950115e,1,2,12.34182062853754,0.20667210221290588
B,2d514ed8cabb4519b0e376bd0950115e,2,2,12.341751553299712,0.2066744565963745
B,2d514ed8cabb4519b0e376bd0950115e,3,2,12.34118706391832,0.20668841898441315
B,2d6cf5ded8634930b65314a62150bc6f,1,2,15.358223514235704,0.14298591017723083
B,2d6cf5ded8634930b65314a62150bc6f,2,2,15.358223792038622,0.14298592507839203
B,2d6cf5ded8634930b65314a62150bc6f,3,2,15.358216013563649,0.14298602938652039
B,2d8059066be34f61af4776f23f00640c,1,2,19.59669645966986,0.08179159462451935
B,2d8059066be34f61af4776f23f00640c,2,2,19.59669645966986,0.08179157972335815
B,2d8059066be34f61af4776f23f00640c,3,2,19.596698671264093,0.08179159462451935
B,2d82e08ea31549a99aa03ac6511613c6,1,2,14.480448121594058,0.14826062321662903
B,2d82e08ea31549a99aa03ac6511613c6,2,2,14.480443128362804,0.14826075732707977
B,2d82e08ea31549a99aa03ac6511613c6,3,2,14.480435411562153,0.1482609212398529
B,2dfa3a4d58a442bb9abbf1f7beb2e5e6,1,2,7.786575902321193,0.3956618905067444
B,2dfa3a4d58a442bb9abbf1f7beb2e5e6,2,2,7.786575513578718,0.3956618905067444
B,2dfa3a4d58a442bb9abbf1f7beb2e5e6,3,2,7.786575513578718,0.39566195011138916
B,2f761f9165384a0e8f51abafd1247e35,1,2,22.15074896463504,0.05436664819717407
B,2f761f9165384a0e8f51abafd1247e35,2,2,22.15075759249568,0.054366596043109894
B,2f761f9165384a0e8f51abafd1247e35,3,2,22.15075626513139,0.05436655879020691
B,2fd7a41706254e6cb2c24467a5ca0370,1,2,19.47165580668542,0.10021544992923737
B,2fd7a41706254e6cb2c24467a5ca0370,2,2,19.47173173253833,0.10021422058343887
B,2fd7a41706254e6cb2c24467a5ca0370,3,2,19.471778649648712,0.10021322220563889
B,3050967715914e7791ae4a1d47551822,1,2,9.536825655474386,0.29023227095603943
B,3050967715914e7791ae4a1d47551822,2,2,9.536825073790597,0.2902323007583618
B,3050967715914e7791ae4a1d47551822,3,2,9.536825655474386,0.2902323603630066
B,308472c7daa94a4fbb44be3a345a879a,1,2,13.46510792983404,0.17340174317359924
B,308472c7daa94a4fbb44be3a345a879a,2,2,13.465108648430807,0.17340168356895447
B,308472c7daa94a4fbb44be3a345a879a,3,2,13.465110444923237,0.17340175807476044
B,3098fe550c534448adf2e2844e06950d,1,2,20.732035304976563,0.08171222358942032
B,3098fe550c534448adf2e2844e06950d,2,2,20.732030038982153,0.08171229809522629
B,3098fe550c534448adf2e2844e06950d,3,2,20.732036262430782,0.08171222358942032
B,31260ec93c914a0ea7835850db66e445,1,2,13.770289631742088,0.17293542623519897
B,31260ec93c914a0ea7835850db66e445,2,2,13.770288475378006,0.17293544113636017
B,31260ec93c914a0ea7835850db66e445,3,2,13.770290402651643,0.17293544113636017
B,319376f14ac644759cc5f8fae239d6be,1,2,12.859626371209902,0.19252784550189972
B,319376f14ac644759cc5f8fae239d6be,2,2,12.859625433586848,0.19252778589725494
B,319376f14ac644759cc5f8fae239d6be,3,2,12.859622620718895,0.19252780079841614
B,31aa0fb227cb47b1897084a9d23aa10f,1,2,18.621490138398272,0.10945785790681839
B,31aa0fb227cb47b1897084a9d23aa10f,2,2,18.621512812250614,0.10945747792720795
B,31aa0fb227cb47b1897084a9d23aa10f,3,2,18.621511928851554,0.10945752263069153
B,322dc0a758414cd2932ad3bd3d78c678,1,2,16.230287704397,0.11714045703411102
B,322dc0a758414cd2932ad3bd3d78c678,2,2,16.230290421044753,0.11714042723178864
B,322dc0a758414cd2932ad3bd3d78c678,3,2,16.23028464817031,0.1171405240893364
B,3338cda4fe694bc8869b7c587c078246,1,2,12.719406768029693,0.1963701844215393
B,3338cda4fe694bc8869b7c587c078246,2,2,12.714967007222723,0.1964731514453888
B,3338cda4fe694bc8869b7c587c078246,3,2,12.7100090612078,0.19658701121807098
B,3354476a318444a88d29eb0105f69289,1,2,18.651596982075993,0.1037699431180954
B,3354476a318444a88d29eb0105f69289,2,2,18.651598761156002,0.10376990586519241
B,3354476a318444a88d29eb0105f69289,3,2,18.65159312740515,0.10377008467912674
C,00f7c6d95b7d4c359681cc3b93f8a077,1,2,21.482135404521443,0.06940636038780212
C,00f7c6d95b7d4c359681cc3b93f8a077,2,2,21.482135404521443,0.06940636038780212
C,00f7c6d95b7d4c359681cc3b93f8a077,3,2,21.482135404521443,0.06940636038780212
C,00ff6c772dce4e84bf66544ada6093a0,1,2,10.45568331218887,0.26341503858566284
C,00ff6c772dce4e84bf66544ada6093a0,2,2,10.45568331218887,0.26341503858566284
C,00ff6c772dce4e84bf66544ada6093a0,3,2,10.45568331218887,0.26341503858566284
C,0104f4b9bd3c476d949785e03f2ff7c6,1,2,23.06654197126271,0.05566086620092392
C,0104f4b9bd3c476d949785e03f2ff7c6,2,2,23.06654197126271,0.05566086620092392
C,0104f4b9bd3c476d949785e03f2ff7c6,3,2,23.06654197126271,0.05566086620092392
C,0109cde49c664b408e6a95a82d235070,1,2,15.465994894847801,0.1340198665857315
C,0109cde49c664b408e6a95a82d235070,2,2,15.465994894847801,0.1340198665857315
C,0109cde49c664b408e6a95a82d235070,3,2,15.465994894847801,0.1340198665857315
C,01f2d9c189f5404c97f696d022b0ad81,1,2,18.83369994065759,0.07174023240804672
C,01f2d9c189f5404c97f696d022b0ad81,2,2,18.83369994065759,0.07174023240804672
C,01f2d9c189f5404c97f696d022b0ad81,3,2,18.83369994065759,0.07174023240804672
C,024bfdbc8f1c4a75bdbaaecb905e04e8,1,2,22.564608652226692,0.05774306133389473
C,024bfdbc8f1c4a75bdbaaecb905e04e8,2,2,22.564608652226692,0.05774306133389473
C,024bfdbc8f1c4a75bdbaaecb905e04e8,3,2,22.564608652226692,0.05774306133389473
C,027e8e8787bf40689bdd8e795636a106,1,2,17.546934324337535,0.09718885272741318
C,027e8e8787bf40689bdd8e795636a106,2,2,17.546934324337535,0.09718885272741318
C,027e8e8787bf40689bdd8e795636a106,3,2,17.546934324337535,0.09718885272741318
C,02c1619333c74000886bee7b9667e1d6,1,2,14.08836207278714,0.16344375908374786
C,02c1619333c74000886bee7b9667e1d6,2,2,14.08836207278714,0.16344375908374786
C,02c1619333c74000886bee7b9667e1d6,3,2,14.08836207278714,0.16344375908374786
C,02fc000a981e416386d8cc51c858de5b,1,2,15.328932079705055,0.11534964293241501
C,02fc000a981e416386d8cc51c858de5b,2,2,15.32896905522521,0.1153491884469986
C,02fc000a981e416386d8cc51c858de5b,3,2,15.329195330191387,0.11534645408391953
C,03ba54375bcb45d1a92a5dcb9e8e3a59,1,2,14.37514591237575,0.1725907176733017
C,03ba54375bcb45d1a92a5dcb9e8e3a59,2,2,14.375129962374286,0.17259076237678528
C,03ba54375bcb45d1a92a5dcb9e8e3a59,3,2,14.375129962374286,0.17259076237678528
C,0437089225fb4b8496c6c4a824d370e6,1,2,18.385573992494766,0.09283492714166641
C,0437089225fb4b8496c6c4a824d370e6,2,2,18.385573992494766,0.09283492714166641
C,0437089225fb4b8496c6c4a824d370e6,3,2,18.385573992494766,0.09283492714166641
C,048002dcad254cf8b57d51d84ad84435,1,2,15.732880763507858,0.12593625485897064
C,048002dcad254cf8b57d51d84ad84435,2,2,15.732880763507858,0.12593625485897064
C,048002dcad254cf8b57d51d84ad84435,3,2,15.732844120927275,0.12593670189380646
C,04dbe2471a134bd68f5b8d8d4af95aae,1,2,15.492787730266667,0.1578254997730255
C,04dbe2471a134bd68f5b8d8d4af95aae,2,2,15.492787730266667,0.1578254997730255
C,04dbe2471a134bd68f5b8d8d4af95aae,3,2,15.492787730266667,0.1578254997730255
C,04e43ff1195e45029a03b6cdc53f9aa8,1,2,12.983218796376812,0.21952541172504425
C,04e43ff1195e45029a03b6cdc53f9aa8,2,2,12.983218796376812,0.21952541172504425
C,04e43ff1195e45029a03b6cdc53f9aa8,3,2,12.983609513213338,0.2195151001214981
C,04e5ee9a0baa446e9ab973cce0153bc8,1,2,18.66071840707035,0.10327067226171494
C,04e5ee9a0baa446e9ab973cce0153bc8,2,2,18.66071840707035,0.10327067226171494
C,04e5ee9a0baa446e9ab973cce0153bc8,3,2,18.66071840707035,0.10327067226171494
C,05703932eb2c45c0918d4f91c875d064,1,2,21.926932231937432,0.041894786059856415
C,05703932eb2c45c0918d4f91c875d064,2,2,21.926932231937432,0.041894786059856415
C,05703932eb2c45c0918d4f91c875d064,3,2,21.926932231937432,0.041894786059856415
C,060c9e87a01b4fd08f87578d63e4961e,1,2,10.784554666784187,0.2849421501159668
C,060c9e87a01b4fd08f87578d63e4961e,2,2,10.784456982308097,0.28494542837142944
C,060c9e87a01b4fd08f87578d63e4961e,3,2,10.784456982308097,0.28494542837142944
C,062ad5b97bf34d75b7c7003b9b6f2cb0,1,2,17.935224923901988,0.09545759111642838
C,062ad5b97bf34d75b7c7003b9b6f2cb0,2,2,17.935224923901988,0.09545759111642838
C,062ad5b97bf34d75b7c7003b9b6f2cb0,3,2,17.935224923901988,0.09545759111642838
C,069044476a7f49b9b83f6364654c85c3,1,2,20.275105627749717,0.06725753843784332
C,069044476a7f49b9b83f6364654c85c3,2,2,20.275105627749717,0.06725753843784332
C,069044476a7f49b9b83f6364654c85c3,3,2,20.275105627749717,0.06725753843784332
C,0692e0ff0ef34b21b1f3659270d2e558,1,2,21.31896626006818,0.04785478115081787
C,0692e0ff0ef34b21b1f3659270d2e558,2,2,21.31896626006818,0.04785478115081787
C,0692e0ff0ef34b21b1f3659270d2e558,3,2,21.318978042097967,0.04785478487610817
C,06dd0877eb584e569d1bc9070e42baa2,1,2,19.107913766439502,0.0900871530175209
C,06dd0877eb584e569d1bc9070e42baa2,2,2,19.107942091815634,0.09008678793907166
C,06dd0877eb584e569d1bc9070e42baa2,3,2,19.107942091815634,0.09008678793907166
C,07a81928f67f4aa2ad0d59a057ae374e,1,2,12.81630803550799,0.1789800524711609
C,07a81928f67f4aa2ad0d59a057ae374e,2,2,12.81630803550799,0.1789800524711609
C,07a81928f67f4aa2ad0d59a057ae374e,3,2,12.81630803550799,0.1789800524711609
C,07c2642631f947a5ac799dddeea39eb9,1,2,13.356763601507442,0.1890425682067871
C,07c2642631f947a5ac799dddeea39eb9,2,2,13.356763601507442,0.1890425682067871
C,07c2642631f947a5ac799dddeea39eb9,3,2,13.356763601507442,0.1890425682067871
C,086be698bca14d7791d9032884909954,1,2,18.421355214547933,0.09643852710723877
C,086be698bca14d7791d9032884909954,2,2,18.42136252583231,0.09643770754337311
C,086be698bca14d7791d9032884909954,3,2,18.42136252583231,0.09643770754337311
C,087ca366dee64594bba4189b31dd7a45,1,2,14.916044199539481,0.11949633806943893
C,087ca366dee64594bba4189b31dd7a45,2,2,14.916047210466672,0.11949628591537476
C,087ca366dee64594bba4189b31dd7a45,3,2,14.916047210466672,0.11949628591537476
C,08aab5b01d384e0082c56c17fc9f2245,1,2,15.821230485689114,0.1502985656261444
C,08aab5b01d384e0082c56c17fc9f2245,2,2,15.82123079474534,0.1502985656261444
C,08aab5b01d384e0082c56c17fc9f2245,3,2,15.82123079474534,0.1502985656261444
C,08bc3a0eec7042389949e2c5ad9bf700,1,2,21.50631058746527,0.07590168714523315
C,08bc3a0eec7042389949e2c5ad9bf700,2,2,21.50631058746527,0.07590168714523315
C,08bc3a0eec7042389949e2c5ad9bf700,3,2,21.506501120050515,0.07589941471815109
C,099450527f614a3e81baf1fe4fe087ab,1,2,14.20123612440879,0.16662423312664032
C,099450527f614a3e81baf1fe4fe087ab,2,2,14.20123612440879,0.16662423312664032
C,099450527f614a3e81baf1fe4fe087ab,3,2,14.20123612440879,0.16662423312664032
C,09fb340c826c402683eca48320936aec,1,2,15.575947138697146,0.12549787759780884
C,09fb340c826c402683eca48320936aec,2,2,15.575947138697146,0.12549787759780884
C,09fb340c826c402683eca48320936aec,3,2,15.575947138697146,0.12549787759780884
C,0a354259149c4930bac9bab65ce89cdd,1,2,24.99063509600859,0.03889770433306694
C,0a354259149c4930bac9bab65ce89cdd,2,2,24.99063318158025,0.03889772668480873
C,0a354259149c4930bac9bab65ce89cdd,3,2,24.99063318158025,0.03889772668480873
C,0a39c8c2a2df48b6a072da1d9306cf36,1,2,19.125979012846884,0.08977723866701126
C,0a39c8c2a2df48b6a072da1d9306cf36,2,2,19.125978682110233,0.08977732807397842
C,0a39c8c2a2df48b6a072da1d9306cf36,3,2,19.125978682110233,0.08977732807397842
C,0ae2a05bf20c4b028b86c33e26aa9e0c,1,2,18.541573681382452,0.0749514177441597
C,0ae2a05bf20c4b028b86c33e26aa9e0c,2,2,18.541571079520867,0.0749514251947403
C,0ae2a05bf20c4b028b86c33e26aa9e0c,3,2,18.541571079520867,0.0749514251947403
C,0af17e65f26647cc99709f7d15944994,1,2,16.92643237600827,0.10725947469472885
C,0af17e65f26647cc99709f7d15944994,2,2,16.92643237600827,0.10725947469472885
C,0af17e65f26647cc99709f7d15944994,3,2,16.925984750270903,0.10726587474346161
C,0b1cc5fa9d8744ddabb84d3ec55b9a97,1,2,18.73823948842927,0.08532639592885971
C,0b1cc5fa9d8744ddabb84d3ec55b9a97,2,2,18.73823948842927,0.08532639592885971
C,0b1cc5fa9d8744ddabb84d3ec55b9a97,3,2,18.73823948842927,0.08532639592885971
C,0b6168841a3f46bdaa56947d469c79da,1,2,13.554339661383692,0.20850257575511932
C,0b6168841a3f46bdaa56947d469c79da,2,2,13.554339661383692,0.20850257575511932
C,0b6168841a3f46bdaa56947d469c79da,3,2,13.554339661383692,0.20850257575511932
C,0bba5774d2bd40e48a2d246fdd0b92f5,1,2,13.746394848900284,0.18806962668895721
C,0bba5774d2bd40e48a2d246fdd0b92f5,2,2,13.74639408222074,0.18806961178779602
C,0bba5774d2bd40e48a2d246fdd0b92f5,3,2,13.74639408222074,0.18806961178779602
C,0c5eb9cedea94e2180187a07cb661ceb,1,2,13.278630543588745,0.19473254680633545
C,0c5eb9cedea94e2180187a07cb661ceb,2,2,13.278636739144961,0.19473236799240112
C,0c5eb9cedea94e2180187a07cb661ceb,3,2,13.278636739144961,0.19473236799240112
C,0c87b9d50c7f4a2292e337ceb54ec36a,1,2,11.066360532888906,0.25442996621131897
C,0c87b9d50c7f4a2292e337ceb54ec36a,2,2,11.066360532888906,0.25442996621131897
C,0c87b9d50c7f4a2292e337ceb54ec36a,3,2,11.066522264653733,0.25442442297935486
C,0cc862bb5d9f41269631ff62504cfdf9,1,2,25.95998546509091,0.035614412277936935
C,0cc862bb5d9f41269631ff62504cfdf9,2,2,25.95998546509091,0.035614412277936935
C,0cc862bb5d9f41269631ff62504cfdf9,3,2,25.95998546509091,0.035614412277936935
C,0e63e1ef419b49278ddc45ec63f69979,1,2,16.624449167485288,0.11340811103582382
C,0e63e1ef419b49278ddc45ec63f69979,2,2,16.624449167485288,0.11340811103582382
C,0e63e1ef419b49278ddc45ec63f69979,3,2,16.624449167485288,0.11340811103582382
C,0e92245b9cac4423810aece64743decd,1,2,11.470701541335506,0.23249037563800812
C,0e92245b9cac4423810aece64743decd,2,2,11.470701541335506,0.23249037563800812
C,0e92245b9cac4423810aece64743decd,3,2,11.470701541335506,0.23249037563800812
C,0f3d54f4b2b74580a2c1891c1116dc5f,1,2,15.405105424105546,0.1536833494901657
C,0f3d54f4b2b74580a2c1891c1116dc5f,2,2,15.405105424105546,0.1536833494901657
C,0f3d54f4b2b74580a2c1891c1116dc5f,3,2,15.405105424105546,0.1536833494901657
C,0f48025ff969419582312f9a02fd7af0,1,2,24.30797687181547,0.05076475441455841
C,0f48025ff969419582312f9a02fd7af0,2,2,24.290573788642604,0.05088655278086662
C,0f48025ff969419582312f9a02fd7af0,3,2,24.288326856486833,0.05090228468179703
C,10edcd93ffa94c2a8cc0bc2e9bcf7eae,1,2,23.229861410115397,0.04794291779398918
C,10edcd93ffa94c2a8cc0bc2e9bcf7eae,2,2,23.229861410115397,0.04794291779398918
C,10edcd93ffa94c2a8cc0bc2e9bcf7eae,3,2,23.229861410115397,0.04794291779398918
C,1175f68a974a45f5b9b6e51c08f1a432,1,2,19.9382656908487,0.08517726510763168
C,1175f68a974a45f5b9b6e51c08f1a432,2,2,19.938263298292537,0.08517727255821228
C,1175f68a974a45f5b9b6e51c08f1a432,3,2,19.938263298292537,0.08517727255821228
C,11940acb7fe34046ae965ed2fc1a3359,1,2,28.998775267907526,0.035320036113262177
C,11940acb7fe34046ae965ed2fc1a3359,2,2,28.998775267907526,0.035320036113262177
C,11940acb7fe34046ae965ed2fc1a3359,3,2,28.998775267907526,0.035320036113262177
C,1199736697cb491a899f77c0b75112dd,1,2,24.628899233340555,0.044552985578775406
C,1199736697cb491a899f77c0b75112dd,2,2,24.628899233340555,0.044552985578775406
C,1199736697cb491a899f77c0b75112dd,3,2,24.628899233340555,0.044552985578775406
C,11b4c003677148478409d6a66a65eb0e,1,2,12.548405214185562,0.1995902955532074
C,11b4c003677148478409d6a66a65eb0e,2,2,12.548405214185562,0.1995902955532074
C,11b4c003677148478409d6a66a65eb0e,3,2,12.548405214185562,0.1995902955532074
C,12aef634af8944ff86f9a967ccb1608b,1,2,8.230852955972615,0.3626980781555176
C,12aef634af8944ff86f9a967ccb1608b,2,2,8.230852955972615,0.3626980781555176
C,12aef634af8944ff86f9a967ccb1608b,3,2,8.230852955972615,0.3626980781555176
C,1397ff3d60e04d9aa7b0524d022cf5cf,1,2,13.713447880313707,0.1866617649793625
C,1397ff3d60e04d9aa7b0524d022cf5cf,2,2,13.847426733226786,0.18410040438175201
C,1397ff3d60e04d9aa7b0524d022cf5cf,3,2,13.996895055752619,0.1810939610004425
C,13c868d7ccfa48288730c0e6334a288c,1,2,17.119495596634472,0.09728257358074188
C,13c868d7ccfa48288730c0e6334a288c,2,2,17.121204979051058,0.09725580364465714
C,13c868d7ccfa48288730c0e6334a288c,3,2,17.121052395263487,0.09725818783044815
C,13d4e5021ab84f30afd31f35c213cccb,1,2,11.077599285943442,0.24911460280418396
C,13d4e5021ab84f30afd31f35c213cccb,2,2,11.077599285943442,0.24911460280418396
C,13d4e5021ab84f30afd31f35c213cccb,3,2,11.077599285943442,0.24911460280418396
C,1420fb72273245db90f1e90ab0bc1724,1,2,13.46332617555108,0.17176073789596558
C,1420fb72273245db90f1e90ab0bc1724,2,2,13.46332617555108,0.17176073789596558
C,1420fb72273245db90f1e90ab0bc1724,3,2,13.46332617555108,0.17176073789596558
C,15db5f6f195c4995898af1b0ce431f80,1,2,16.62914287148585,0.10843664407730103
C,15db5f6f195c4995898af1b0ce431f80,2,2,16.62914287148585,0.10843664407730103
C,15db5f6f195c4995898af1b0ce431f80,3,2,16.62914287148585,0.10843664407730103
C,1603ccd8b72e49c1a7074f124b212f0e,1,2,26.43134158888605,0.037437401711940765
C,1603ccd8b72e49c1a7074f124b212f0e,2,2,26.43134158888605,0.037437401711940765
C,1603ccd8b72e49c1a7074f124b212f0e,3,2,26.43134158888605,0.037437401711940765
C,16ffa17d84c8467f89403df9ad894301,1,2,11.129074254075768,0.2502131164073944
C,16ffa17d84c8467f89403df9ad894301,2,2,11.129074254075768,0.2502131164073944
C,16ffa17d84c8467f89403df9ad894301,3,2,11.129074254075768,0.2502131164073944
C,17092add79b24457ba29f0b35d660072,1,2,16.840888585998663,0.10512222349643707
C,17092add79b24457ba29f0b35d660072,2,2,16.841671516821417,0.1051102802157402
C,17092add79b24457ba29f0b35d660072,3,2,16.841671516821417,0.1051102802157402
C,179832b0585c415d979f90dced97ae71,1,2,15.435741799207271,0.11464893072843552
C,179832b0585c415d979f90dced97ae71,2,2,15.435741799207271,0.11464893072843552
C,179832b0585c415d979f90dced97ae71,3,2,15.435751131815252,0.11464885622262955
C,17bc5de2691b43cfb873091778a8de52,1,2,12.86678946533004,0.15197192132472992
C,17bc5de2691b43cfb873091778a8de52,2,2,12.86684706819476,0.15197157859802246
C,17bc5de2691b43cfb873091778a8de52,3,2,12.86684706819476,0.15197157859802246
C,18b0f54db566476fb861c8fa187cd8d8,1,2,12.508785550522727,0.1402505487203598
C,18b0f54db566476fb861c8fa187cd8d8,2,2,12.508785550522727,0.1402505487203598
C,18b0f54db566476fb861c8fa187cd8d8,3,2,12.508785550522727,0.1402505487203598
C,1907da7461054e5ba6885302c08c2677,1,2,10.731136540063877,0.2688921391963959
C,1907da7461054e5ba6885302c08c2677,2,2,10.721188268706317,0.2691959738731384
C,1907da7461054e5ba6885302c08c2677,3,2,10.7178911056051,0.26929667592048645
C,191df4fa5f48453d81ede86ed863a3c2,1,2,19.331120453022177,0.09328709542751312
C,191df4fa5f48453d81ede86ed863a3c2,2,2,19.280642676606302,0.09332021325826645
C,191df4fa5f48453d81ede86ed863a3c2,3,2,19.265488042228363,0.09333587437868118
C,193c0e81efc74ed0bd5834586cf3fe8f,1,2,16.450137720780276,0.11673543602228165
C,193c0e81efc74ed0bd5834586cf3fe8f,2,2,16.450137720780276,0.11673543602228165
