scene,N,subset,pixel_seed,cheap_info
A_prism8,3,"0,4,15",1954993710,-5.929142371104877
A_prism8,3,"20,25,27",1765583274,-6.701452042957134
A_prism8,3,"5,20,24",80317158,-5.972233915848649
A_prism8,3,"6,13,30",1418576901,-5.951105675350191
A_prism8,3,"6,23,29",1515829007,-6.529684293283064
A_prism8,3,"9,18,21",1873265106,-6.108392465539398
A_prism8,3,"4,13,17",493333767,-5.931954758981685
A_prism8,3,"1,4,21",968315032,-5.997631425282686
A_prism8,3,"24,26,28",614560437,-6.3386871952308805
A_prism8,3,"0,20,31",1341564458,-5.8650599732499265
A_prism8,3,"8,25,31",537938434,-5.981369579369644
A_prism8,3,"7,14,15",1734022824,-6.383805030248413
A_prism8,3,"12,24,29",157676581,-6.566240640943775
A_prism8,3,"5,14,19",504179139,-5.826359417738369
A_prism8,3,"9,22,28",2100299525,-7.3539574795074705
A_prism8,3,"9,24,27",1318664550,-6.70250258281775
A_prism8,3,"4,5,19",1612290590,-5.918863184428557
A_prism8,3,"17,26,27",328804712,-6.377710779542886
A_prism8,3,"5,10,28",595610470,-5.919033823125813
A_prism8,3,"13,15,17",130061509,-5.954243454413386
A_prism8,3,"8,11,27",2130037917,-5.874829366137535
A_prism8,3,"8,10,27",414007182,-5.971540796554442
A_prism8,3,"1,25,31",628984022,-6.923313293368875
A_prism8,3,"21,25,26",653180594,-6.146379093953456
A_prism8,3,"9,12,24",2022570164,-6.450525748457314
A_prism8,3,"12,19,24",1163039172,-6.622472910749512
A_prism8,3,"2,10,16",1452924850,-6.0924201695965445
A_prism8,3,"3,8,19",1605569411,-5.862103361734603
A_prism8,3,"3,6,14",1928129777,-5.898161681578088
A_prism8,3,"11,16,19",2108279700,-6.127691058653926
A_prism8,3,"1,6,7",990570356,-6.840429475382592
A_prism8,3,"6,21,29",948557985,-6.115266925832545
A_prism8,3,"0,29,31",1930354051,-5.892769405155483
A_prism8,3,"1,13,30",661791510,-5.92957571300336
A_prism8,3,"12,23,30",133620505,-7.302254734919009
A_prism8,3,"13,19,20",40010723,-5.938395663845036
A_prism8,3,"5,28,29",1170357725,-6.02239497362777
A_prism8,3,"7,20,25",1566184964,-7.545055271059315
A_prism8,3,"1,13,29",945237752,-5.935076004601434
A_prism8,3,"0,11,20",1314052593,-5.862986536944066
A_prism8,3,"8,21,28",660544937,-5.985089007815319
A_prism8,3,"0,16,29",1533338644,-5.808771740877666
A_prism8,3,"6,8,14",1396126878,-5.8600096240621395
A_prism8,3,"5,16,31",1372340617,-5.975925764332497
A_prism8,3,"4,24,30",164323929,-6.480570986889923
A_prism8,3,"2,16,28",1058962792,-6.184827155859147
A_prism8,3,"2,23,24",1076850558,-6.529669697963635
A_prism8,3,"9,11,26",503769949,-6.283707905378916
A_prism8,3,"0,10,26",140932959,-5.903082524494074
A_prism8,3,"4,13,31",618283476,-5.95330357400338
A_prism8,3,"2,9,19",2136546804,-6.517182147955606
A_prism8,3,"8,10,13",456482381,-5.899032735788746
A_prism8,3,"5,26,30",2052945682,-5.977402424325086
A_prism8,3,"27,28,31",393608263,-6.8930971700496
A_prism8,3,"3,6,15",1141031828,-5.983238564104976
A_prism8,3,"4,26,28",1458973551,-6.407370041792155
A_prism8,3,"10,20,26",1579296865,-6.253830131660512
A_prism8,3,"13,16,26",1079211987,-6.027196078956927
A_prism8,3,"2,22,24",278460307,-6.403118319772276
A_prism8,3,"16,19,30",1079347680,-6.124490622842026
A_prism8,3,"10,22,29",1267763804,-6.336509509441815
A_prism8,3,"14,17,23",772194134,-6.889871219790973
A_prism8,3,"13,28,31",147298852,-6.035149325620679
A_prism8,3,"11,12,17",636792524,-6.515721149125299
A_prism8,3,"5,19,25",136501066,-5.887464847441951
A_prism8,3,"11,12,13",404013524,-5.982957726758885
A_prism8,3,"4,9,20",1037071358,-7.688599105826259
A_prism8,3,"9,18,31",1729820176,-6.199732760654723
A_prism8,3,"0,27,30",2122764195,-5.7416170401145346
A_prism8,3,"1,10,13",1799277050,-5.926079913834387
A_prism8,3,"21,25,28",1882872802,-6.1597723654150585
A_prism8,3,"11,18,22",659412268,-6.189723338929419
A_prism8,3,"5,10,15",242969009,-5.925879105997926
A_prism8,3,"3,7,12",1728174618,-5.9175173504413445
A_prism8,3,"0,5,17",758738820,-5.882665842130486
A_prism8,3,"7,10,21",2114402297,-6.092599892079952
A_prism8,3,"7,17,20",1102628898,-8.059865355422414
A_prism8,3,"5,8,13",1622828022,-5.862763481231815
A_prism8,3,"18,23,25",1466235738,-6.27376815536106
A_prism8,3,"0,8,28",554510138,-5.852756397339648
A_prism8,3,"8,11,20",1144237748,-5.921915482139275
A_prism8,3,"4,9,24",1323864309,-6.48065179312269
A_prism8,3,"5,15,22",1371877808,-5.9170751456523085
A_prism8,3,"7,15,20",1304479503,-6.400914133519525
A_prism8,3,"3,7,25",1364879194,-6.009099018232927
A_prism8,3,"11,18,20",519573399,-6.138712395867451
A_prism8,3,"0,4,22",370488493,-5.753848059150736
A_prism8,3,"18,20,26",369526294,-6.1022018454598435
A_prism8,3,"19,21,28",1806385309,-6.142707871680262
A_prism8,3,"0,2,15",687989142,-5.843051856860074
A_prism8,3,"2,3,14",1674980009,-5.943608375672282
A_prism8,3,"5,14,23",741664699,-5.918461238680674
A_prism8,3,"7,19,20",854608782,-6.379395145334231
A_prism8,3,"7,9,29",1780835775,-6.358108401231366
A_prism8,3,"5,12,30",789961369,-5.914977855580902
A_prism8,3,"0,29,31",388657608,-5.8467663301390305
A_prism8,3,"2,5,18",577814918,-5.939587578768392
A_prism8,3,"3,7,18",499717283,-5.912212609257583
A_prism8,3,"3,16,21",1707764655,-5.968262120252335
A_prism8,3,"13,14,16",1601065384,-6.006302258355642
A_prism8,3,"3,17,29",948294642,-6.046285892802412
A_prism8,3,"13,21,29",2019021974,-5.953554155262995
A_prism8,3,"0,17,23",825848972,-5.787597178929342
A_prism8,3,"4,9,11",1835742407,-6.381238101002739
A_prism8,3,"13,17,23",132709020,-5.909445508443529
A_prism8,3,"15,18,26",501810758,-6.18071669114331
A_prism8,3,"11,13,14",1467153243,-5.959178819522573
A_prism8,3,"9,12,23",1961753237,-6.816421915134506
A_prism8,3,"7,10,15",1717947009,-6.16979470848896
A_prism8,3,"5,8,9",1082822577,-5.822101560223046
A_prism8,3,"5,9,15",486752595,-5.84432798764379
A_prism8,3,"4,24,30",1605824510,-6.6983915446472215
A_prism8,3,"2,3,9",2028875679,-5.862378858358784
A_prism8,3,"16,25,28",536741622,-6.172558029360708
A_prism8,3,"0,11,29",1329465033,-5.900791884560967
A_prism8,3,"19,21,29",616187221,-6.27307083901645
A_prism8,3,"3,16,18",1956334639,-5.956993044099606
A_prism8,3,"12,17,29",959469821,-6.3918081988178175
A_prism8,3,"4,9,31",1204453584,-6.672813079067578
A_prism8,3,"18,24,29",1731670870,-6.164367223024871
A_prism8,3,"0,1,31",322931964,-5.8738142769297665
A_prism8,3,"1,9,29",282587158,-6.3599587397551325
A_prism8,3,"0,2,19",266156419,-5.862887207789032
A_prism8,3,"8,9,13",52361127,-5.927922837189386
A_prism8,3,"6,22,24",1291458678,-6.580128632410944
A_prism8,3,"4,23,24",466854532,-6.544766120078408
A_prism8,3,"4,13,25",122002503,-5.8428307134519475
A_prism8,3,"5,7,9",779896668,-5.81585025385154
A_prism8,3,"2,12,31",199025497,-6.674091848767989
A_prism8,3,"26,29,31",846738935,-6.409415262994386
A_prism8,3,"7,20,21",1798527217,-6.164106679330188
A_prism8,3,"4,6,18",1695922189,-6.082540028341518
A_prism8,3,"3,8,16",1637960248,-5.86548742489148
A_prism8,3,"4,18,29",105212358,-6.201585124859856
A_prism8,3,"1,5,13",834566002,-5.873772680534122
A_prism8,3,"4,6,12",82296853,-7.326530305752865
A_prism8,3,"14,29,31",489479823,-6.5759790684813435
A_prism8,3,"0,11,20",1216710049,-5.857204673046239
A_prism8,5,"4,8,12,17,31",1879006461,-6.021554568602356
A_prism8,5,"5,10,11,18,26",1399422810,-6.000738056967784
A_prism8,5,"6,10,11,19,21",738650501,-6.207652451980735
A_prism8,5,"1,3,6,12,25",1065241145,-6.016393968052114
A_prism8,5,"2,8,14,20,31",1603591870,-5.984608604682451
A_prism8,5,"3,7,29,30,31",1458105896,-6.189066775510259
A_prism8,5,"1,18,22,25,27",1230385383,-6.347723068518248
A_prism8,5,"3,8,18,23,27",229863423,-5.960948531018145
A_prism8,5,"1,9,13,17,22",231828692,-5.983329319112685
A_prism8,5,"4,15,25,27,31",1487105390,-6.884910476374911
A_prism8,5,"0,3,5,17,23",1048314885,-5.8599561509795315
A_prism8,5,"5,7,10,19,26",1336107494,-5.907963821535734
A_prism8,5,"10,12,13,16,22",138175458,-6.001056283814015
A_prism8,5,"0,8,17,19,29",2099188810,-5.861478453207131
A_prism8,5,"10,11,14,17,21",887838775,-6.237237294104327
A_prism8,5,"1,20,28,30,31",1647302442,-7.189821620286517
A_prism8,5,"9,16,23,25,27",286965183,-6.329621889521423
A_prism8,5,"3,5,16,26,30",283305009,-6.0172314182787385
A_prism8,5,"2,7,17,19,21",1016962674,-6.184258389202783
A_prism8,5,"1,11,21,22,26",1899661087,-6.223139403374332
A_prism8,5,"7,8,9,24,28",271336320,-5.957865503225839
A_prism8,5,"2,3,8,18,27",1627730383,-6.034165287403844
A_prism8,5,"4,16,22,27,29",1846616658,-6.280362687763428
A_prism8,5,"0,16,17,21,29",231757479,-5.921393197179005
A_prism8,5,"15,16,20,21,30",1078201347,-6.121079960953934
A_prism8,5,"0,16,24,26,30",1724573461,-5.898034168436
A_prism8,5,"10,15,16,20,22",116871016,-6.193994242035662
A_prism8,5,"7,15,16,19,21",1279220805,-6.161123096492742
A_prism8,5,"1,5,8,15,19",1469901504,-5.867447634413745
A_prism8,5,"8,18,21,22,30",1871581807,-5.99521911115248
A_prism8,5,"5,15,19,22,24",2111459545,-5.988934216491939
A_prism8,5,"8,17,20,24,27",814974738,-5.973220959525615
A_prism8,5,"11,15,16,23,30",1713517486,-6.179170661542228
A_prism8,5,"2,5,19,25,30",1637324244,-6.002078963357124
A_prism8,5,"2,4,5,11,20",734731738,-5.983485388812316
A_prism8,5,"4,10,19,30,31",619371832,-6.42211438088349
A_prism8,5,"0,3,5,19,28",1558083254,-5.848828542028646
A_prism8,5,"14,16,28,30,31",744312947,-6.286030568277968
A_prism8,5,"2,5,6,19,23",2022844903,-6.017568485874537
A_prism8,5,"4,15,26,27,28",1138085070,-6.446328443882065
A_prism8,5,"1,7,22,25,27",525607294,-6.911204820894078
A_prism8,5,"6,16,17,18,21",213813031,-6.212601632910176
A_prism8,5,"1,3,6,30,31",263261653,-6.121359568747757
A_prism8,5,"3,7,14,17,19",621159832,-6.057941148282295
A_prism8,5,"0,14,24,30,31",740746082,-5.903644852541218
A_prism8,5,"7,8,17,22,31",1036029018,-5.9857283203993195
A_prism8,5,"5,6,18,24,25",2121387773,-5.9693881137191065
A_prism8,5,"15,23,24,26,27",1349853868,-6.5163532704638225
A_prism8,5,"6,16,22,25,27",1930972335,-6.280466351908234
A_prism8,5,"2,3,4,7,16",1826060555,-6.041178510858839
A_prism8,5,"5,18,20,23,26",1577601432,-6.005661677050843
A_prism8,5,"4,13,14,16,31",2121409604,-5.999652971290588
A_prism8,5,"0,14,15,19,26",221092763,-5.884330995852534
A_prism8,5,"2,11,18,21,24",916707875,-6.155345597980852
A_prism8,5,"10,12,23,24,26",763279015,-6.219280936599623
A_prism8,5,"5,10,20,25,30",1010120392,-5.9506090702504855
A_prism8,5,"2,8,19,24,25",1908060706,-6.074360440967743
A_prism8,5,"0,6,8,25,31",796302451,-5.867291214722955
A_prism8,5,"1,2,12,23,31",91353995,-6.681004901299308
A_prism8,5,"5,12,21,23,31",977424906,-6.035875987085366
A_prism8,5,"11,14,24,27,28",600623563,-6.586105330789661
A_prism8,5,"0,4,21,25,28",1271561886,-5.7727020724967515
A_prism8,5,"3,13,23,26,28",1514471085,-6.05381717793974
A_prism8,5,"4,6,16,22,30",1503818156,-6.237997712217046
A_prism8,5,"6,8,12,19,27",2079001985,-5.972016915935915
A_prism8,5,"0,1,20,21,28",980084744,-5.912349276459243
A_prism8,5,"0,5,14,24,27",682896019,-5.850837003332746
A_prism8,5,"5,7,12,16,26",1130543833,-5.955227701407696
A_prism8,5,"8,9,10,15,21",1530163009,-5.969820599219752
A_prism8,5,"4,10,11,16,23",1490256072,-6.144567608252668
A_prism8,5,"6,11,15,20,22",100226672,-6.731942693852549
A_prism8,5,"0,4,15,21,25",1574701614,-5.880681982759535
A_prism8,5,"6,10,11,21,31",1821434029,-6.1483336140605305
A_prism8,5,"0,12,17,18,31",1460609075,-5.896132245638802
A_prism8,5,"1,4,12,24,29",1742174549,-6.513462272828001
A_prism8,5,"1,4,22,26,30",1762745790,-6.33660144718947
A_prism8,5,"12,21,23,27,28",579627017,-6.261812828593702
A_prism8,5,"10,15,19,22,26",128659100,-6.299820417972126
A_prism8,5,"6,8,11,24,27",2004611225,-6.0696327539195885
A_prism8,5,"7,8,9,10,11",779949699,-5.950902784795752
A_prism8,5,"3,6,16,20,28",1371231161,-6.05956385396426
A_prism8,5,"2,7,19,21,25",1074452288,-6.274792308914288
A_prism8,5,"6,7,10,24,26",305868483,-6.193598221308075
A_prism8,5,"3,6,20,24,26",1354047967,-6.097000484742744
A_prism8,5,"15,16,18,29,31",946229695,-6.218412355415616
A_prism8,5,"9,10,14,18,21",573980763,-6.120519442254377
A_prism8,5,"0,2,12,26,31",2042397683,-5.956308993300435
A_prism8,5,"5,10,26,27,31",90577493,-5.994906587774899
A_prism8,5,"9,11,21,23,27",299849101,-6.194737071804885
A_prism8,5,"10,19,20,28,31",1538394445,-6.483180513126066
A_prism8,5,"1,13,17,25,29",71713933,-6.0305339899243675
A_prism8,5,"0,5,6,8,17",384348727,-5.874076840607348
A_prism8,5,"1,4,21,22,29",415714299,-6.1944359880728195
A_prism8,5,"3,10,12,13,25",1239270749,-5.937705888213451
A_prism8,5,"10,14,15,18,30",91512625,-6.164039557748294
A_prism8,5,"2,13,16,17,21",256340913,-6.0003149382030845
A_prism8,5,"1,8,20,23,27",498275967,-5.989489061339048
A_prism8,5,"0,3,11,15,20",607149849,-5.852630912252439
A_prism8,5,"5,12,18,19,26",556078828,-5.976150617013642
A_prism8,5,"7,8,18,23,29",195797125,-6.0815398888987025
A_prism8,5,"2,10,13,15,24",406772627,-6.034723279583598
A_prism8,5,"5,9,10,13,27",1891989014,-5.924438334792703
A_prism8,5,"9,13,20,22,26",1198722170,-6.092739890262329
A_prism8,5,"1,7,16,27,30",152969901,-6.234256641786902
A_prism8,5,"1,8,11,16,28",444152721,-5.91166019071813
A_prism8,5,"16,22,25,29,31",1539467489,-6.3360425278251755
A_prism8,5,"0,12,14,22,26",2091495138,-5.85981164028844
A_prism8,5,"7,10,23,24,31",1747665985,-6.539862245090341
A_prism8,5,"8,9,16,20,29",971572508,-5.906568462838386
A_prism8,5,"0,3,4,18,24",511274877,-5.8944256444023875
A_prism8,5,"1,11,14,27,28",41173237,-6.822421651616084
A_prism8,5,"2,12,24,27,29",988367090,-6.56255913917265
A_prism8,5,"8,12,13,20,26",1577628536,-5.935712486289387
A_prism8,5,"7,12,15,22,24",1549165484,-6.708726682632235
A_prism8,5,"11,13,14,17,28",2030764764,-5.993659682957674
A_prism8,5,"6,13,16,24,30",1186653887,-6.1275891957955375
A_prism8,5,"2,3,6,16,24",1767873949,-6.0488487246948
A_prism8,5,"1,13,16,27,29",845332445,-6.043883690381157
A_prism8,5,"0,16,27,28,31",2063715111,-5.940439579119094
A_prism8,5,"11,12,16,29,30",1164220778,-6.237527607999531
A_prism8,5,"0,7,14,25,28",983027374,-5.863025045626723
A_prism8,5,"3,8,14,22,30",1585316364,-5.924429909575214
A_prism8,5,"0,9,14,16,19",503353765,-5.80929045871495
A_prism8,5,"0,5,6,17,20",1145462520,-5.865889744843724
A_prism8,5,"3,6,11,19,21",584274451,-6.056697354208335
A_prism8,5,"6,9,14,16,30",1878772607,-6.24915131152788
A_prism8,5,"5,6,11,15,31",113671891,-5.990185092915582
A_prism8,5,"2,4,6,19,27",1502926484,-6.7262370434627075
A_prism8,5,"0,2,6,14,18",707489931,-5.9402803238473085
A_prism8,5,"3,15,21,22,28",243472553,-6.045438041289756
A_prism8,5,"5,9,10,27,31",652580780,-5.935253425411317
A_prism8,5,"5,12,21,24,27",1184251814,-5.9644171742259084
A_prism8,5,"0,3,15,29,31",1814330940,-5.887114596760398
A_prism8,5,"5,6,8,16,25",1570719763,-5.920073255924552
A_prism8,5,"2,5,7,16,19",2118427603,-5.99870038160011
A_prism8,5,"5,6,16,18,27",2109568007,-5.975701682503189
A_prism8,5,"0,13,20,21,31",694684092,-5.8760533248573745
A_prism8,5,"8,13,17,25,31",1082786075,-5.9371566405719465
A_prism8,5,"5,10,23,24,25",210204731,-5.967054483765708
A_prism8,5,"3,6,12,21,30",1579218849,-6.044249015058728
A_prism8,5,"1,15,16,27,29",1231046648,-6.222232225469399
A_prism8,5,"10,14,15,18,20",842004390,-6.158341669247036
A_prism8,5,"5,9,27,29,30",382187136,-6.0426451623496
A_prism8,5,"15,17,23,24,31",575830556,-6.636710547056788
A_prism8,5,"3,16,21,23,30",1376567248,-6.106676882664505
A_prism8,5,"2,3,10,12,16",1902989127,-5.982049575064309
A_prism8,5,"3,5,15,18,26",1116926166,-5.937664616265333
A_prism8,5,"6,19,25,26,27",921858520,-6.5271294039582815
A_prism8,5,"0,2,9,18,31",573028533,-5.881921803650011
A_prism8,5,"14,16,21,25,26",1671024279,-6.1350933830785985
A_prism8,5,"0,2,16,19,24",1086903305,-5.903785765845327
A_prism8,5,"4,6,9,16,26",649173038,-6.127807697011855
A_prism8,5,"0,4,10,13,31",759526400,-5.88147873404568
A_prism8,5,"6,15,21,23,24",900828070,-6.32129357510055
A_prism8,5,"0,17,23,29,30",1689747991,-5.921805900884503
A_prism8,5,"7,9,17,20,29",1083153724,-6.443889745353539
A_prism8,5,"8,9,16,26,30",1722052662,-6.107693719291705
A_prism8,5,"11,17,22,23,30",1796871498,-6.882864454696714
A_prism8,5,"0,1,14,17,23",601121128,-5.840421068034168
A_prism8,5,"15,17,18,20,22",698005391,-6.293990437360424
A_prism8,5,"6,9,13,26,30",675377871,-6.135949404995781
A_prism8,5,"16,22,24,25,31",327373179,-6.336942673036752
A_prism8,5,"3,4,13,16,28",696890704,-5.957218141761546
A_prism8,5,"1,6,22,25,31",344393242,-7.063335547864235
A_prism8,5,"10,14,18,24,27",1022184065,-6.172235531819774
A_prism8,5,"2,8,10,19,31",2126446400,-6.017886739762011
A_prism8,5,"6,17,26,29,31",1034469385,-6.437635363130405
A_prism8,5,"1,6,11,17,31",126650162,-6.631132946816976
A_prism8,5,"0,3,4,5,12",1703199742,-5.86407929203224
A_prism8,5,"5,8,17,21,27",1481053808,-5.947868285857457
A_prism8,5,"0,12,16,23,31",162697421,-5.902884023728403
A_prism8,5,"5,12,18,19,28",336518643,-6.030397787169691
A_prism8,5,"1,6,24,30,31",1883604940,-6.868051874497041
A_prism8,5,"0,6,14,17,18",1473647786,-5.824612767931364
A_prism8,5,"3,13,15,20,25",639348740,-5.958250059821059
A_prism8,5,"7,15,17,26,31",669464785,-6.448474721718098
A_prism8,5,"0,5,8,16,26",214042616,-5.816050619663814
A_prism8,5,"6,9,25,26,29",292571260,-6.369594277483935
A_prism8,5,"6,10,16,26,29",843566519,-6.123891774083532
A_prism8,5,"2,9,12,13,17",2110944814,-6.0654025535182265
A_prism8,5,"2,13,27,28,29",655489893,-6.091766254481353
A_prism8,5,"3,15,20,25,26",637657502,-6.124973460403702
A_prism8,5,"2,10,20,25,29",419477929,-6.301920497336425
A_prism8,5,"2,8,22,27,31",1438028304,-6.029654958531998
A_prism8,5,"7,8,9,19,26",1940410961,-5.988011441925913
A_prism8,5,"0,6,9,24,27",583904616,-5.856331185596421
A_prism8,5,"8,9,11,25,31",827936950,-6.0338593601610375
A_prism8,5,"3,11,15,24,26",259831115,-6.169213795655384
A_prism8,5,"0,1,14,18,26",289478430,-5.845289742573351
A_prism8,5,"5,11,21,24,29",934302651,-6.010310520290331
A_prism8,5,"7,16,18,27,29",1437692112,-6.26865420115494
A_prism8,5,"0,3,10,26,28",1902815565,-5.877433860776556
A_prism8,5,"4,20,23,28,29",1937138129,-6.586299269531951
A_prism8,5,"0,12,14,19,22",1605501016,-5.755251874720503
A_prism8,5,"7,16,23,24,29",1955414012,-6.398159413119172
A_prism8,5,"3,4,9,12,24",1870708797,-6.029520219540443
A_prism8,5,"1,5,17,18,28",773380478,-5.961852491429338
A_prism8,5,"0,20,21,22,28",1398874334,-5.876860261251119
A_prism8,5,"0,5,15,24,28",334325747,-5.874045818750406
A_prism8,5,"0,1,10,16,19",932273348,-5.871594804995751
A_prism8,5,"2,10,18,19,27",1493397697,-6.237214479141049
A_prism8,5,"1,3,11,14,26",654341825,-6.0490184764578565
A_prism8,5,"3,16,18,20,28",1554829537,-6.034789760088902
A_prism8,5,"1,3,11,12,30",720985905,-5.984757819916766
A_prism8,5,"12,21,23,26,31",1014612570,-6.219770738367579
A_prism8,5,"1,5,7,15,28",1809755405,-5.944239712547215
A_prism8,5,"1,11,17,18,23",1497117527,-6.227556151185259
A_prism8,5,"2,13,17,22,23",2057554120,-5.9969243948220585
A_prism8,5,"0,2,3,28,31",321678536,-5.872824979687704
A_prism8,5,"11,12,17,18,28",207790785,-6.393779798513693
A_prism8,5,"1,4,15,21,31",1522114390,-6.261780482981213
A_prism8,5,"0,10,14,15,19",95415830,-5.871353226907884
A_prism8,5,"3,8,21,27,29",722912852,-6.009314525922949
A_prism8,5,"4,7,18,22,31",710243411,-6.300171522492532
A_prism8,5,"6,7,11,17,21",345993737,-6.045398761327799
A_prism8,5,"0,6,14,30,31",64534440,-5.910959354505464
A_prism8,5,"6,13,14,16,19",9923985,-6.002864355418804
A_prism8,5,"1,11,13,14,21",819685666,-6.04157130111358
A_prism8,5,"7,14,16,19,27",411286343,-6.256759186713303
A_prism8,5,"14,16,20,26,29",1966152308,-6.179967717729943
A_prism8,5,"0,2,3,7,28",739215452,-5.842802391256247
A_prism8,5,"3,7,8,17,30",1332537125,-5.935574004615899
A_prism8,5,"3,12,17,22,23",1992923240,-6.03495115451689
A_prism8,5,"11,14,16,17,23",1828085982,-6.194583530843447
A_prism8,5,"2,4,10,14,15",915045858,-6.193507690024591
A_prism8,5,"7,18,21,22,31",343826237,-6.309130338548043
A_prism8,5,"0,3,13,15,28",635806586,-5.863078048321079
A_prism8,5,"5,17,19,25,30",340533423,-6.026229524296124
A_prism8,5,"2,6,18,20,31",1215062806,-6.227582605440913
A_prism8,5,"5,11,14,19,31",1532540412,-6.014210148424478
A_prism8,5,"1,10,25,28,31",1008376853,-6.492698140625613
A_prism8,5,"4,15,16,21,26",826290749,-6.196468137056164
A_prism8,5,"3,18,22,23,27",1456881593,-6.098055799490532
A_prism8,5,"6,12,16,24,25",426546667,-6.246624751105829
A_prism8,5,"13,15,18,19,30",1447506936,-6.048303206527879
A_prism8,5,"1,6,16,28,31",1213818953,-6.25678374584186
A_prism8,5,"2,18,21,27,30",1164874075,-6.300863744872391
A_prism8,5,"13,14,21,25,26",1491331627,-6.011578423306811
A_prism8,5,"3,11,20,30,31",1977916601,-6.171399126807637
A_prism8,5,"13,21,25,30,31",342078141,-6.067200430953105
A_prism8,5,"2,16,18,23,25",1175438821,-6.178332543913378
A_prism8,5,"11,12,24,26,27",899798972,-6.373188120996293
A_prism8,5,"11,17,18,26,27",791366638,-6.274370604809085
A_prism8,5,"19,20,22,25,31",979518303,-7.162985389357536
A_prism8,5,"1,11,15,16,20",1905592102,-6.240420728434734
A_prism8,5,"1,4,9,18,24",1659066770,-6.218733824669163
A_prism8,5,"7,19,21,24,29",314604707,-6.227322243384763
A_prism8,5,"12,15,16,25,27",703289500,-6.232543040547484
A_prism8,5,"0,5,14,15,22",88700900,-5.853936506634869
A_prism8,5,"11,14,17,29,31",1234041699,-6.575921347058235
A_prism8,5,"8,11,16,26,29",426750524,-6.025814170664746
A_prism8,5,"0,3,8,21,24",1381530233,-5.841597788910353
A_prism8,5,"2,5,6,25,27",991695546,-5.951037236519921
A_prism8,5,"4,7,11,25,27",312214892,-6.560348390034186
A_prism8,5,"2,5,7,14,22",141950215,-5.883449778364895
A_prism8,5,"10,11,12,14,26",584587668,-6.25205697796038
A_prism8,5,"14,20,23,25,29",922376338,-6.687382753693144
A_prism8,5,"0,3,19,24,30",995233580,-5.880407999771599
A_prism8,5,"5,16,21,24,31",1294529646,-6.024286169437376
A_prism8,5,"9,11,12,15,30",710513542,-6.618215149955324
A_prism8,5,"0,9,19,21,28",776203846,-5.892117988614508
A_prism8,5,"6,11,15,20,22",52913634,-6.659262095646137
A_prism8,5,"5,7,25,26,27",686846007,-6.0759413138147895
A_prism8,5,"3,14,17,20,23",2028240150,-6.093079559394621
A_prism8,5,"6,9,13,14,15",85737382,-6.025623106995999
A_prism8,5,"0,10,16,23,28",322187092,-5.887064602344985
A_prism8,5,"6,9,16,20,28",908313521,-6.209727307579735
A_prism8,5,"9,15,17,18,26",1033184001,-6.174447998959905
A_prism8,5,"6,7,10,19,30",90506718,-6.404526480867275
A_prism8,5,"4,5,11,16,22",621932178,-5.9755950779108264
A_prism8,5,"4,6,22,26,29",725929183,-6.402392041329845
A_prism8,5,"0,2,8,11,19",1582067753,-5.858702446200766
A_prism8,5,"2,8,19,22,27",677522256,-5.984150892402128
A_prism8,5,"3,5,11,20,24",1426788522,-5.9410269152616255
A_prism8,5,"3,9,10,13,24",1427612156,-6.0085072186195285
A_prism8,5,"2,10,19,26,31",651397901,-6.293253993526459
A_prism8,5,"4,12,23,27,31",1438300979,-6.780852847490495
A_prism8,5,"7,10,11,13,19",1295969511,-6.016350660106019
A_prism8,5,"12,22,24,25,27",1559165615,-6.88335997438682
A_prism8,5,"0,13,18,19,27",805437615,-5.89880811241066
A_prism8,5,"1,5,20,23,31",380923320,-6.105525856015653
A_prism8,5,"8,11,16,19,30",1353920214,-6.074244932488616
A_prism8,5,"1,4,6,20,30",622972972,-7.692355037396562
A_prism8,5,"7,14,19,28,31",518929354,-7.082725445018665
A_prism8,5,"2,6,19,26,27",876885906,-6.518753754667905
A_prism8,5,"3,4,9,13,17",1045228823,-5.87468960240598
A_prism8,5,"9,14,16,17,31",983824235,-6.211355700247988
A_prism8,5,"9,12,18,22,24",295468403,-6.177197656699158
A_prism8,5,"0,7,9,18,25",74603977,-5.873223659037759
A_prism8,5,"2,19,20,25,30",190431499,-6.971096916742207
A_prism8,5,"9,14,19,20,31",1481692426,-6.783469645755303
A_prism8,5,"6,9,12,22,30",1913896123,-7.968090340898888
A_prism8,5,"2,23,24,27,29",395526454,-6.471848612639399
A_prism8,5,"8,14,15,22,24",1767287782,-6.042802341873033
A_prism8,5,"6,13,14,16,27",1230776151,-6.047908824050418
A_prism8,5,"2,5,6,25,31",1289140729,-6.047915635987522
A_prism8,5,"3,8,24,29,30",1296886022,-6.016911962804057
A_prism8,5,"5,6,17,22,29",864907023,-6.036913744796274
A_prism8,5,"1,9,15,19,23",1423476895,-7.018996418126222
A_prism8,5,"7,8,11,21,27",882778474,-6.002646416190577
A_prism8,5,"4,7,17,19,28",1353435747,-6.9098105166956465
A_prism8,5,"3,5,8,21,30",1637338336,-5.896754557796799
A_prism8,5,"6,8,12,21,22",1437003178,-5.970605354469153
A_prism8,5,"4,19,22,26,28",401976665,-6.5143150901976785
A_prism8,5,"14,15,19,21,27",1626515984,-6.4015874547404525
A_prism8,5,"8,9,16,25,27",1179298627,-6.003952089233088
A_prism8,5,"13,14,19,21,30",1237721233,-6.048176805438819
