scene,N,subset,pixel_seed,information,reconstruction_error,final_objective,grad_norm,proj_grad_norm,success,converged,iters
A_prism8,5,"0,2,9,18,31",573028533,-7.037897002181237,0.0031590869184583426,7.067093247314915e-05,0.00033931710294142785,2.4509518146514893,0,0,1800
A_prism8,5,"0,7,9,18,25",74603977,-7.00327893847218,0.003310132771730423,6.762281554983929e-05,0.00033706091890969614,2.526956081390381,0,0,1800
A_prism8,5,"1,5,12,13,29",1435655413,-7.085687144739031,0.0032025896944105625,7.148814620450139e-05,0.00034326469347563697,2.494922161102295,0,0,1800
B_bevel05,3,"4,14,19",833025385,-9.502739872712146,0.13582316040992737,0.000992981600575149,0.00010496980340992103,0.030745798721909523,0,0,1400
B_bevel05,3,"9,14,23",957241354,-8.458029238995099,0.10689567774534225,0.0018375354120507836,0.00012370553270006458,0.041404083371162415,0,0,1400
B_bevel05,3,"12,20,28",1477945411,-10.784739620252122,0.13843053579330444,0.0012285907287150621,0.00011128380164937024,0.029466286301612854,0,0,1400
B_bevel05,3,"9,14,31",2143336195,-8.289087460784923,0.11520558595657349,0.0020215176045894623,0.00012746659977800159,0.03298147767782211,0,0,1400
B_bevel05,3,"4,28,29",1865458288,-7.867472165622156,0.11048932373523712,0.002112637972459197,0.00014227084662815704,0.02558867633342743,0,0,1400
B_bevel05,3,"7,11,31",1488293906,-7.725829427237446,0.1134868711233139,0.0020521318074315786,0.00013856702444230032,0.023347944021224976,0,0,1400
B_bevel05,3,"6,14,24",405128553,-7.985414763047696,0.1106356531381607,0.0013972771121188998,0.00013629901048859411,0.036813028156757355,0,0,1400
B_bevel05,3,"9,12,29",1400255825,-7.770772016525439,0.10851412266492844,0.0018929981160908937,0.00014582338332704903,0.025263074785470963,0,0,1400
B_bevel05,3,"16,20,29",127317501,-7.328297239431947,0.10297895222902298,0.0023925607092678547,0.00017382031420180052,0.029704095795750618,0,0,1400
B_bevel05,3,"10,18,24",1010423847,-7.325013935670789,0.09978611022233963,0.0026538781821727753,0.0001655629819886245,0.024459149688482285,0,0,1400
B_bevel05,3,"20,21,25",760616787,-7.410202139302144,0.10562217980623245,0.002059546299278736,0.0001668394877066017,0.03057357855141163,0,0,1400
B_bevel05,3,"15,16,31",1027926895,-7.405639954593841,0.10635688900947571,0.002976320218294859,0.0001647054035581477,0.02142968960106373,0,0,1400
B_bevel05,3,"11,13,31",1535930558,-7.1676732180860805,0.07974353432655334,0.003319152630865574,0.00018525160942076528,0.022555015981197357,0,0,1400
B_bevel05,3,"7,9,12",2133620845,-6.674514553351853,0.1292322725057602,0.0011471118777990341,0.00011243391583239737,0.05123576894402504,0,0,1400
B_bevel05,3,"3,18,25",664176474,-7.1394867664976,0.11135163903236389,0.0026736545842140913,0.00017185259586251808,0.025759881362318993,0,0,1400
B_bevel05,3,"22,25,30",1827499358,-7.031543390353519,0.14348356425762177,0.0010236551752313972,0.0001035367215583787,0.02972223423421383,0,0,1400
B_bevel05,3,"0,1,26",1166080773,-7.001678165479743,0.095639169216156,0.003774771001189947,0.00020267764441168326,0.03700457885861397,0,0,1400
B_bevel05,3,"7,8,19",1053293813,-7.022386974236954,0.04210375249385834,0.0024404474534094334,0.00020694204300447972,0.03867242857813835,0,0,1400
B_bevel05,3,"0,17,27",1111703455,-7.029325365461378,0.09412690252065659,0.0025249882601201534,0.00019467837187376423,0.033452507108449936,0,0,1400
B_bevel05,3,"5,6,24",1761578455,-7.029495523390661,0.052469007670879364,0.0026764257345348597,0.00019426094341801594,0.03199844807386398,0,0,1400
B_bevel05,5,"11,19,24,25,28",1838999911,-8.059343235860398,0.11846119165420532,0.0020823758095502853,0.00012120665718120619,0.02168310433626175,0,0,1800
B_bevel05,5,"4,20,25,28,30",1836761785,-11.160280101069473,0.1483926773071289,0.0011927693849429488,0.00010247279540459179,0.033290453255176544,0,0,1800
B_bevel05,5,"1,2,12,26,30",200065836,-7.684519248609979,0.10751869529485703,0.001924511743709445,0.00013116448663525956,0.023291252553462982,0,0,1800
B_bevel05,5,"6,19,23,25,28",505467767,-8.813752450253128,0.11035002768039703,0.0017586201429367065,0.00010059258912153494,0.016011284664273262,0,0,1800
B_bevel05,5,"2,7,19,21,25",178016497,-7.389869016868413,0.10557561367750168,0.00221045408397913,0.00014357579446084355,0.023116467520594597,0,0,1800
B_bevel05,5,"10,21,22,23,30",421838232,-7.429655703273759,0.1071249395608902,0.0026919820811599493,0.00015162985890351097,0.02498425729572773,0,0,1800
