scene,N,subset,solver_seed,render_realization,reconstruction_error,ho_psnr,query_light,final_objective,grad_norm,proj_grad_norm,tail_rel_change,tail_range_abs,conv_finite,old_style_converged,iters,trace_file
conf_cone_r04_d12,8,"5,10,18,20,21,23,25,30",40001,0,0.006610694341361523,18.632461315859473,0,0.00013780704466626048,0.0005617985779104135,2.0028815269470215,0.015817799060361806,,1,0,2400,conf_cone_r04_d12_N8_5-10-18-20-21-23-25-30_s40001_r0.npy
conf_egg,2,"0,1",40000,0,0.009403183124959469,21.707881747531808,2,0.00017783159273676574,0.0004495118199050493,1.433348298072815,0.0304971304760675,,1,0,1200,conf_egg_N2_0-1_s40000_r0.npy
conf_egg,2,"0,1",40001,0,0.009305356070399284,21.70848892048825,2,0.0001766697969287634,0.00044876889498230967,1.4406681060791016,0.028441379114934152,,1,0,1200,conf_egg_N2_0-1_s40001_r0.npy
conf_egg,2,"7,25",40000,0,0.07714055478572845,13.08121042229796,0,0.00016550232248846442,0.00026116993792506195,0.5681267380714417,0.059382850944845675,,1,0,1200,conf_egg_N2_7-25_s40000_r0.npy
conf_egg,2,"7,25",40001,0,0.07519693672657013,13.107424856857158,0,0.00016371569654438645,0.0002636824291616253,0.5776241421699524,0.05675431673575571,,1,0,1200,conf_egg_N2_7-25_s40001_r0.npy
conf_egg,3,"1,2,16",40000,0,0.009478920139372349,19.66240542023582,0,0.00012600970512721688,0.0004421828766419612,1.7839767932891846,0.033147518148362906,,1,0,1400,conf_egg_N3_1-2-16_s40000_r0.npy
conf_egg,3,"1,2,16",40001,0,0.009534033946692944,19.65621614606157,0,0.00012508287909440696,0.00043221862971866453,1.7554922103881836,0.043247091836200485,,1,0,1400,conf_egg_N3_1-2-16_s40001_r0.npy
conf_egg,3,"19,26,28",40000,0,0.013976660557091236,18.826822051615647,0,0.00013816775754094124,0.00041630171164811646,1.487015962600708,0.029385614213061108,,1,0,1400,conf_egg_N3_19-26-28_s40000_r0.npy
conf_egg,3,"19,26,28",40001,0,0.013832582160830498,18.884014370914585,0,0.00013794860569760203,0.0004098446868974619,1.4651809930801392,0.029625446055784557,,1,0,1400,conf_egg_N3_19-26-28_s40001_r0.npy
conf_egg,5,"0,2,11,26,29",40000,0,0.007091470994055271,27.818190326104165,1,0.00013711454812437296,0.0005000399588483735,2.006570816040039,0.019302643476636624,,1,0,1800,conf_egg_N5_0-2-11-26-29_s40000_r0.npy
conf_egg,5,"0,2,11,26,29",40001,0,0.007108605466783047,27.816857314099316,1,0.0001370215613860637,0.0004952389811460313,1.9892152547836304,0.022988514292086384,,1,0,1800,conf_egg_N5_0-2-11-26-29_s40001_r0.npy
conf_egg,5,"3,18,22,29,31",40000,0,0.008129467256367207,20.638049568155907,0,0.00012648678966797888,0.0004694024794980345,1.9635570049285889,0.01793592945138957,,1,0,1800,conf_egg_N5_3-18-22-29-31_s40000_r0.npy
conf_egg,5,"3,18,22,29,31",40001,0,0.008125938475131989,20.68978984130197,0,0.0001267695042770356,0.0004799810215210326,2.0190863609313965,0.020327304008685498,,1,0,1800,conf_egg_N5_3-18-22-29-31_s40001_r0.npy
conf_egg,8,"0,4,13,15,16,19,25,26",40000,0,0.0055181183852255344,27.80222874268102,1,0.00011242539039812982,0.0005355672929253518,2.651733636856079,0.01677855563180786,,1,0,2400,conf_egg_N8_0-4-13-15-16-19-25-26_s40000_r0.npy
conf_egg,8,"0,4,13,15,16,19,25,26",40001,0,0.005523156374692917,27.801178218424234,1,0.00011279465252300724,0.0005346255108775903,2.601951837539673,0.013079218357388888,,1,0,2400,conf_egg_N8_0-4-13-15-16-19-25-26_s40001_r0.npy
conf_egg,8,"8,10,13,15,22,23,24,26",40000,0,0.005613512359559536,21.344287418799055,0,0.00011670160165522248,0.0005249201546609948,2.4466466903686523,0.016454162158482024,,1,0,2400,conf_egg_N8_8-10-13-15-22-23-24-26_s40000_r0.npy
conf_egg,8,"8,10,13,15,22,23,24,26",40001,0,0.005618239287286997,21.34720510015086,0,0.00011621617886703461,0.0005233881144448124,2.4366211891174316,0.013165333448530393,,1,0,2400,conf_egg_N8_8-10-13-15-22-23-24-26_s40001_r0.npy
conf_icosphere_sub3,2,"13,26",40000,0,0.013361153192818165,23.902755964136357,0,0.00018083187751471996,0.00035954479706028344,1.1463556289672852,0.019560265210186605,,1,0,1200,conf_icosphere_sub3_N2_13-26_s40000_r0.npy
conf_icosphere_sub3,2,"13,26",40001,0,0.013282539322972298,23.8848738899032,0,0.00018071178055834025,0.00036372773876118997,1.1594816446304321,0.018662198465038103,,1,0,1200,conf_icosphere_sub3_N2_13-26_s40001_r0.npy
conf_icosphere_sub3,2,"2,6",40000,0,0.012598644010722637,15.981439325335119,0,0.00012194644659757614,0.0002985270129639458,1.0815799236297607,0.07147036263069062,,1,0,1200,conf_icosphere_sub3_N2_2-6_s40000_r0.npy
conf_icosphere_sub3,2,"2,6",40001,0,0.012556459754705429,15.990850598416579,0,0.00012117209553252906,0.00029832992374905946,1.0885881185531616,0.07235432514183278,,1,0,1200,conf_icosphere_sub3_N2_2-6_s40001_r0.npy
conf_icosphere_sub3,3,"11,12,17",40000,0,0.007632228545844555,15.400936155083222,0,8.924013673095033e-05,0.00032830726838185386,1.529908299446106,0.02718386220511891,,1,0,1400,conf_icosphere_sub3_N3_11-12-17_s40000_r0.npy
conf_icosphere_sub3,3,"11,12,17",40001,0,0.0076238545589149,15.395243349203046,0,9.001311264000833e-05,0.0003294724834153589,1.5281206369400024,0.02489324491799897,,1,0,1400,conf_icosphere_sub3_N3_11-12-17_s40001_r0.npy
conf_icosphere_sub3,3,"21,22,28",40000,0,0.01241073664277792,20.775911316431706,0,0.00013039083569310606,0.0003811497025610166,1.6041741371154785,0.02732526151205472,,1,0,1400,conf_icosphere_sub3_N3_21-22-28_s40000_r0.npy
conf_icosphere_sub3,3,"21,22,28",40001,0,0.012255145236849785,20.73515389499073,0,0.00012894507381133735,0.0003771980162459125,1.5500715970993042,0.031388647695676286,,1,0,1400,conf_icosphere_sub3_N3_21-22-28_s40001_r0.npy
conf_icosphere_sub3,5,"5,9,10,14,30",40000,0,0.006642428692430258,19.464678803570404,0,0.00010208610910922289,0.00040676013285653723,2.081967353820801,0.01591107099564039,,1,0,1800,conf_icosphere_sub3_N5_5-9-10-14-30_s40000_r0.npy
conf_icosphere_sub3,5,"5,9,10,14,30",40001,0,0.0066396272741258144,19.464047393578667,0,0.00010204419231740758,0.0004051700665989879,2.036069869995117,0.020382183135402476,,1,0,1800,conf_icosphere_sub3_N5_5-9-10-14-30_s40001_r0.npy
conf_icosphere_sub3,5,"4,13,20,26,28",40000,0,0.007445336319506168,21.06057038942485,0,0.00010562037641648203,0.0004273712465391674,2.2343642711639404,0.019608918327563517,,1,0,1800,conf_icosphere_sub3_N5_4-13-20-26-28_s40000_r0.npy
conf_icosphere_sub3,5,"4,13,20,26,28",40001,0,0.007453486789017916,21.038838118416173,0,0.00010498282790649682,0.0004274756076565676,2.269930601119995,0.020248906175387577,,1,0,1800,conf_icosphere_sub3_N5_4-13-20-26-28_s40001_r0.npy
conf_icosphere_sub3,8,"6,9,11,12,19,21,22,24",40000,0,0.006133679300546646,18.460369975881015,0,9.054226393345743e-05,0.0004044795126152979,2.197474241256714,0.01495937732089128,,1,0,2400,conf_icosphere_sub3_N8_6-9-11-12-19-21-22-24_s40000_r0.npy
conf_icosphere_sub3,8,"6,9,11,12,19,21,22,24",40001,0,0.006132546346634626,18.50520863955679,0,9.038473945111036e-05,0.0004020559434781557,2.186506986618042,0.01640667363044002,,1,0,2400,conf_icosphere_sub3_N8_6-9-11-12-19-21-22-24_s40001_r0.npy
conf_icosphere_sub3,8,"1,8,14,18,21,24,25,26",40000,0,0.005497013218700886,21.71665924242443,0,0.00010478850163053721,0.000450162789417509,2.359161376953125,0.012717728107900405,,1,0,2400,conf_icosphere_sub3_N8_1-8-14-18-21-24-25-26_s40000_r0.npy
conf_icosphere_sub3,8,"1,8,14,18,21,24,25,26",40001,0,0.005485905800014734,21.75469459917522,0,0.00010484888480277732,0.00044793801266875124,2.3737237453460693,0.0123730762139164,,1,0,2400,conf_icosphere_sub3_N8_1-8-14-18-21-24-25-26_s40001_r0.npy
conf_cube_axis,2,"20,24",40002,0,0.02559436298906803,15.558616438807736,0,7.004743383731693e-05,0.00023214795357788347,1.343496322631836,0.020328347276053815,,1,0,1200,conf_cube_axis_N2_20-24_s40002_r0.npy
conf_cube_axis,2,"20,24",40003,0,0.026546141132712364,15.52710667372927,0,7.066749822115526e-05,0.00023095381992336428,1.3168970346450806,0.022568107567315285,,1,0,1200,conf_cube_axis_N2_20-24_s40003_r0.npy
conf_cube_axis,2,"20,24",40004,0,0.025903791189193726,15.582871271223667,0,7.011379057075828e-05,0.0002317764959779459,1.3406398296356201,0.026919380189585992,,1,0,1200,conf_cube_axis_N2_20-24_s40004_r0.npy
conf_cube_axis,2,"18,25",40002,0,0.005335030145943165,19.192528464917434,0,6.951820250833407e-05,0.00037653215815370325,2.699451208114624,0.02646132836339366,,1,0,1200,conf_cube_axis_N2_18-25_s40002_r0.npy
conf_cube_axis,2,"18,25",40003,0,0.005143629387021065,19.134317608027164,0,6.865579052828252e-05,0.00033042571001297086,2.356388568878174,0.018794338266931467,,1,0,1200,conf_cube_axis_N2_18-25_s40003_r0.npy
conf_cube_axis,2,"18,25",40004,0,0.005427785683423281,19.25534133373029,0,6.932596443220973e-05,0.00031180188828733383,2.1854207515716553,0.021354126872044004,,1,0,1200,conf_cube_axis_N2_18-25_s40004_r0.npy
conf_cube_axis,2,"9,29",40000,0,0.014072200283408165,17.6080946463064,0,7.187970913946629e-05,0.0002520119487760985,1.55824875831604,0.023767920711581007,,1,0,1200,conf_cube_axis_N2_9-29_s40000_r0.npy
conf_cube_axis,2,"9,29",40001,0,0.01431100070476532,17.61205820640611,0,7.150067540351301e-05,0.0002513623077061521,1.5626522302627563,0.026076582241254635,,1,0,1200,conf_cube_axis_N2_9-29_s40001_r0.npy
conf_cube_axis,2,"9,29",40002,0,0.013640102930366993,17.575587535563198,0,7.11770771886222e-05,0.0002512120186296854,1.567248821258545,0.018901501998006033,,1,0,1200,conf_cube_axis_N2_9-29_s40002_r0.npy
conf_cube_axis,2,"9,29",40003,0,0.014208052307367325,17.56704321834869,0,7.183748675743118e-05,0.0002524131164325698,1.5591518878936768,0.023498093691157407,,1,0,1200,conf_cube_axis_N2_9-29_s40003_r0.npy
conf_cube_axis,2,"9,29",40004,0,0.013702483847737312,17.58894702190201,0,7.104482938302681e-05,0.0002506415403058774,1.5659751892089844,0.0314105621411491,,1,0,1200,conf_cube_axis_N2_9-29_s40004_r0.npy
conf_cube_axis,2,"4,11",40000,0,0.018574023619294167,14.405240430588444,0,6.089389353292063e-05,0.0002162512530428926,1.320989966392517,0.022588438335691387,,1,0,1200,conf_cube_axis_N2_4-11_s40000_r0.npy
conf_cube_axis,2,"4,11",40001,0,0.019047969952225685,14.396040125487016,0,6.088644659030251e-05,0.00021578057681581088,1.3169492483139038,0.02721467341214826,,1,0,1200,conf_cube_axis_N2_4-11_s40001_r0.npy
conf_cube_axis,2,"4,11",40002,0,0.01817205548286438,14.398023468457776,0,6.0402959206840023e-05,0.0002178204166479265,1.344648838043213,0.020966800913955235,,1,0,1200,conf_cube_axis_N2_4-11_s40002_r0.npy
conf_cube_axis,2,"4,11",40003,0,0.01921391300857067,14.368881184807101,0,6.0982536524534225e-05,0.00021690457233898328,1.3194080591201782,0.027699509006635665,,1,0,1200,conf_cube_axis_N2_4-11_s40003_r0.npy
conf_cube_axis,2,"4,11",40004,0,0.018212055787444115,14.409942584888505,0,6.0295242292340845e-05,0.00021602611131928657,1.3322468996047974,0.023404849693764204,,1,0,1200,conf_cube_axis_N2_4-11_s40004_r0.npy
conf_cube_axis,3,"6,16,25",40002,0,0.003162890439853072,18.208623543212553,0,6.39299614704214e-05,0.00027052401853855954,1.921335220336914,0.018046047404491474,,1,0,1400,conf_cube_axis_N3_6-16-25_s40002_r0.npy
conf_cube_axis,3,"6,16,25",40003,0,0.0031621672678738832,18.212228026247935,0,6.273178587434813e-05,0.0002704636319524109,1.959570050239563,0.014027131949730631,,1,0,1400,conf_cube_axis_N3_6-16-25_s40003_r0.npy
conf_cube_axis,3,"6,16,25",40004,0,0.0031540857162326574,18.224004143554897,0,6.312634650385007e-05,0.00026550467131019733,1.9046841859817505,0.014745242028630872,,1,0,1400,conf_cube_axis_N3_6-16-25_s40004_r0.npy
conf_cube_axis,3,"1,22,30",40002,0,0.05789020285010338,12.724098868754169,0,6.836893589934334e-05,0.0001789831402840243,0.8754320740699768,0.024756519809653644,,1,0,1400,conf_cube_axis_N3_1-22-30_s40002_r0.npy
conf_cube_axis,3,"1,22,30",40003,0,0.058240752667188644,12.710161854220887,0,6.890091754030436e-05,0.00017979539999887968,0.8707728385925293,0.02151194286601328,,1,0,1400,conf_cube_axis_N3_1-22-30_s40003_r0.npy
conf_cube_axis,3,"1,22,30",40004,0,0.05866275727748871,12.709385564421094,0,6.869914068374783e-05,0.0001778258301627806,0.8646184802055359,0.023543048047974895,,1,0,1400,conf_cube_axis_N3_1-22-30_s40004_r0.npy
conf_cube_axis,3,"15,28,29",40000,0,0.011374155059456825,16.484809035480087,0,6.231676525203511e-05,0.00024000417951502753,1.618601679801941,0.04040012371638125,,1,0,1400,conf_cube_axis_N3_15-28-29_s40000_r0.npy
conf_cube_axis,3,"15,28,29",40001,0,0.011157482862472534,16.490243114540373,0,6.248547288123518e-05,0.0002454904177502743,1.6769777536392212,0.023928211871115046,,1,0,1400,conf_cube_axis_N3_15-28-29_s40001_r0.npy
conf_cube_axis,3,"15,28,29",40002,0,0.010974139906466007,16.48081078148999,0,6.225126708159223e-05,0.00023961222779053624,1.6183490753173828,0.02911480923528729,,1,0,1400,conf_cube_axis_N3_15-28-29_s40002_r0.npy
conf_cube_axis,3,"15,28,29",40003,0,0.011841093190014362,16.452437714832204,0,6.29254209343344e-05,0.0002467000034938966,1.6717559099197388,0.034831397793165075,,1,0,1400,conf_cube_axis_N3_15-28-29_s40003_r0.npy
conf_cube_axis,3,"15,28,29",40004,0,0.0114291338250041,16.470388515797826,0,6.287521682679653e-05,0.0002406237134468115,1.610386610031128,0.02691337063548197,,1,0,1400,conf_cube_axis_N3_15-28-29_s40004_r0.npy
conf_cube_axis,3,"7,14,16",40000,0,0.0031091971322894096,18.129465886216344,0,6.31731963949278e-05,0.0002642654978377876,1.885344386100769,0.023514884840214603,,1,0,1400,conf_cube_axis_N3_7-14-16_s40000_r0.npy
conf_cube_axis,3,"7,14,16",40001,0,0.003100561210885644,18.132776841393945,0,6.281018431764096e-05,0.0003176607185781606,2.330296039581299,0.012519452501145082,,1,0,1400,conf_cube_axis_N3_7-14-16_s40001_r0.npy
conf_cube_axis,3,"7,14,16",40002,0,0.003112972481176257,18.11422751881999,0,6.280868547037244e-05,0.0002644090282284715,1.8960474729537964,0.013210060748161568,,1,0,1400,conf_cube_axis_N3_7-14-16_s40002_r0.npy
conf_cube_axis,3,"7,14,16",40003,0,0.003113203216344118,18.11701062619396,0,6.334244244499132e-05,0.0002669066432559254,1.8995734453201294,0.01517163602454892,,1,0,1400,conf_cube_axis_N3_7-14-16_s40003_r0.npy
conf_cube_axis,3,"7,14,16",40004,0,0.00310909072868526,18.107363736241652,0,6.299880624283105e-05,0.0002683095239478255,1.9212861061096191,0.012107191900666283,,1,0,1400,conf_cube_axis_N3_7-14-16_s40004_r0.npy
conf_cube_axis,5,"5,17,19,30,31",40002,0,0.003104194300249219,18.159762408298164,0,6.154987204354256e-05,0.00026804564937711795,1.9735690355300903,0.009430866437728667,,1,0,1800,conf_cube_axis_N5_5-17-19-30-31_s40002_r0.npy
conf_cube_axis,5,"5,17,19,30,31",40003,0,0.00310717336833477,18.145865173495174,0,6.133096758276224e-05,0.0002658632846586784,1.9600361585617065,0.010669140271321435,,1,0,1800,conf_cube_axis_N5_5-17-19-30-31_s40003_r0.npy
conf_cube_axis,5,"5,17,19,30,31",40004,0,0.003092494560405612,18.194851710892426,0,6.163311627460644e-05,0.000265233866059835,1.9453579187393188,0.012325649399211951,,1,0,1800,conf_cube_axis_N5_5-17-19-30-31_s40004_r0.npy
conf_cube_axis,5,"2,5,8,12,21",40002,0,0.0028381780721247196,21.424136409694388,0,7.344962796196342e-05,0.00030613923080159434,2.094919443130493,0.013726517706075579,,1,0,1800,conf_cube_axis_N5_2-5-8-12-21_s40002_r0.npy
conf_cube_axis,5,"2,5,8,12,21",40003,0,0.002840145491063595,21.47027725332314,0,7.377639121841639e-05,0.00029634257294877024,2.0243728160858154,0.010991099386079539,,1,0,1800,conf_cube_axis_N5_2-5-8-12-21_s40003_r0.npy
conf_cube_axis,5,"2,5,8,12,21",40004,0,0.002838553162291646,21.427415294105025,0,7.336433918680996e-05,0.00030407167720568665,2.08378529548645,0.012922193313615887,,1,0,1800,conf_cube_axis_N5_2-5-8-12-21_s40004_r0.npy
conf_cube_axis,5,"4,6,18,19,24",40000,0,0.003121764864772558,16.86473993753135,0,5.8766927395481616e-05,0.0002535147574881409,1.8376332521438599,0.014287102731072018,,1,0,1800,conf_cube_axis_N5_4-6-18-19-24_s40000_r0.npy
conf_cube_axis,5,"4,6,18,19,24",40001,0,0.003123491769656539,16.87973383981327,0,5.962278737570159e-05,0.00025567609353830865,1.832986831665039,0.01765130450100424,,1,0,1800,conf_cube_axis_N5_4-6-18-19-24_s40001_r0.npy
conf_cube_axis,5,"4,6,18,19,24",40002,0,0.003116348059847951,16.854403869210955,0,5.8650675782701e-05,0.00025333003594144287,1.8425601720809937,0.015947685661163242,,1,0,1800,conf_cube_axis_N5_4-6-18-19-24_s40002_r0.npy
conf_cube_axis,5,"4,6,18,19,24",40003,0,0.0031218354124575853,16.855735123940242,0,5.856390271219425e-05,0.000255529098848422,1.8684966564178467,0.019417411799025255,,1,0,1800,conf_cube_axis_N5_4-6-18-19-24_s40003_r0.npy
conf_cube_axis,5,"4,6,18,19,24",40004,0,0.003128352342173457,16.85032520306402,0,5.9050096751889214e-05,0.00025394907199764814,1.8313429355621338,0.014961894929799446,,1,0,1800,conf_cube_axis_N5_4-6-18-19-24_s40004_r0.npy
conf_cube_axis,5,"0,12,25,27,29",40000,0,0.0030250034760683775,23.193688640967686,1,6.650430441368371e-05,0.0002957799190154304,2.136425018310547,0.0152647369085549,,1,0,1800,conf_cube_axis_N5_0-12-25-27-29_s40000_r0.npy
conf_cube_axis,5,"0,12,25,27,29",40001,0,0.003028381848707795,23.190975319892722,1,6.620549538638443e-05,0.00028447312619442767,2.0512137413024902,0.016242062226473626,,1,0,1800,conf_cube_axis_N5_0-12-25-27-29_s40001_r0.npy
conf_cube_axis,5,"0,12,25,27,29",40002,0,0.0030286074616014957,23.188611772303677,1,6.597366882488132e-05,0.0002761829530018885,1.9883445501327515,0.01850540267985626,,1,0,1800,conf_cube_axis_N5_0-12-25-27-29_s40002_r0.npy
conf_cube_axis,5,"0,12,25,27,29",40003,0,0.0030306209810078144,23.18087632859474,1,6.61868107272312e-05,0.00029223252707965923,2.115701675415039,0.02075314352124948,,1,0,1800,conf_cube_axis_N5_0-12-25-27-29_s40003_r0.npy
conf_cube_axis,5,"0,12,25,27,29",40004,0,0.0030330228619277477,23.196696659176112,1,6.613596633542329e-05,0.0002795674178549406,2.013549566268921,0.02156417766212986,,1,0,1800,conf_cube_axis_N5_0-12-25-27-29_s40004_r0.npy
conf_cube_axis,8,"6,7,10,13,19,21,25,31",40002,0,0.0030038899276405573,19.11948060206444,0,6.631734140682966e-05,0.0002804558813059428,1.9920552968978882,0.01996645815838481,,1,0,2400,conf_cube_axis_N8_6-7-10-13-19-21-25-31_s40002_r0.npy
conf_cube_axis,8,"6,7,10,13,19,21,25,31",40003,0,0.0030095253605395555,19.174123650827436,0,6.559340545209125e-05,0.00027912485435181136,2.0063881874084473,0.015277719388017134,,1,0,2400,conf_cube_axis_N8_6-7-10-13-19-21-25-31_s40003_r0.npy
conf_cube_axis,8,"6,7,10,13,19,21,25,31",40004,0,0.0030094750691205263,19.150685066109272,0,6.559344910783693e-05,0.0002811257287822411,2.0233988761901855,0.015046652309265737,,1,0,2400,conf_cube_axis_N8_6-7-10-13-19-21-25-31_s40004_r0.npy
conf_cube_axis,8,"0,3,7,9,10,13,17,26",40002,0,0.0028669899329543114,23.44461178093617,1,7.126029231585562e-05,0.0002869267358731451,1.968339204788208,0.014023059156988914,,1,0,2400,conf_cube_axis_N8_0-3-7-9-10-13-17-26_s40002_r0.npy
conf_cube_axis,8,"0,3,7,9,10,13,17,26",40003,0,0.0028568196576088667,23.4395224451196,1,7.123147224774584e-05,0.0002836124061857428,1.9444152116775513,0.0144990096505825,,1,0,2400,conf_cube_axis_N8_0-3-7-9-10-13-17-26_s40003_r0.npy
conf_cube_axis,8,"0,3,7,9,10,13,17,26",40004,0,0.002864000154659152,23.45284005411318,1,7.0882000727579e-05,0.0002823464908115638,1.948193907737732,0.013276605459195635,,1,0,2400,conf_cube_axis_N8_0-3-7-9-10-13-17-26_s40004_r0.npy
conf_cube_axis,8,"1,7,16,20,26,27,30,31",40000,0,0.00312160630710423,17.172084268070872,0,5.9256730310153216e-05,0.0002566694285380332,1.8729431629180908,0.01054366042609799,,1,0,2400,conf_cube_axis_N8_1-7-16-20-26-27-30-31_s40000_r0.npy
conf_cube_axis,8,"1,7,16,20,26,27,30,31",40001,0,0.003120190231129527,17.18637906256738,0,5.9269190387567505e-05,0.00025651357694893686,1.8777575492858887,0.016303977874501337,,1,0,2400,conf_cube_axis_N8_1-7-16-20-26-27-30-31_s40001_r0.npy
conf_cube_axis,8,"1,7,16,20,26,27,30,31",40002,0,0.0031258128583431244,17.15844940692592,0,5.9186055295867845e-05,0.00025616822112060715,1.872857689857483,0.01200434767135091,,1,0,2400,conf_cube_axis_N8_1-7-16-20-26-27-30-31_s40002_r0.npy
conf_cube_axis,8,"1,7,16,20,26,27,30,31",40003,0,0.0031257974915206432,17.162814641479507,0,5.8708174037747085e-05,0.00025549171144788715,1.8800983428955078,0.013062615336376334,,1,0,2400,conf_cube_axis_N8_1-7-16-20-26-27-30-31_s40003_r0.npy
conf_cube_axis,8,"1,7,16,20,26,27,30,31",40004,0,0.0031301386188715696,17.153705887262497,0,5.903869168832898e-05,0.0002582470975001872,1.8981291055679321,0.010446850318009774,,1,0,2400,conf_cube_axis_N8_1-7-16-20-26-27-30-31_s40004_r0.npy
conf_cube_axis,8,"2,5,7,23,24,27,28,31",40000,0,0.00312048033811152,17.174155033719973,0,5.8866964536719024e-05,0.0002564400909695741,1.8933324813842773,0.012894756813265346,,1,0,2400,conf_cube_axis_N8_2-5-7-23-24-27-28-31_s40000_r0.npy
conf_cube_axis,8,"2,5,7,23,24,27,28,31",40001,0,0.003123869886621833,17.17842287783657,0,5.899328971281648e-05,0.0002595124040217958,1.9200716018676758,0.020419954375789962,,1,0,2400,conf_cube_axis_N8_2-5-7-23-24-27-28-31_s40001_r0.npy
conf_cube_axis,8,"2,5,7,23,24,27,28,31",40002,0,0.0031192952301353216,17.151837555437584,0,5.9049409173894674e-05,0.00025520044341128146,1.8722846508026123,0.015893351753621904,,1,0,2400,conf_cube_axis_N8_2-5-7-23-24-27-28-31_s40002_r0.npy
conf_cube_axis,8,"2,5,7,23,24,27,28,31",40003,0,0.0031214505434036255,17.165960447348926,0,5.8905090554617345e-05,0.0002603625337965427,1.9304676055908203,0.018875957990349135,,1,0,2400,conf_cube_axis_N8_2-5-7-23-24-27-28-31_s40003_r0.npy
conf_cube_axis,8,"2,5,7,23,24,27,28,31",40004,0,0.0031111466232687235,17.15691277474147,0,5.9398058510851115e-05,0.0002554987366714674,1.8598021268844604,0.015388663369023031,,1,0,2400,conf_cube_axis_N8_2-5-7-23-24-27-28-31_s40004_r0.npy
conf_prism8,2,"0,1",40002,0,0.003241301281377673,19.66343688825944,2,7.168171578086913e-05,0.0003496834285381048,2.6129915714263916,0.011182558420440403,,1,0,1200,conf_prism8_N2_0-1_s40002_r0.npy
conf_prism8,2,"0,1",40003,0,0.0032454237807542086,19.633913301988997,2,7.146620191633701e-05,0.0003529225647402176,2.6194000244140625,0.0147881745915392,,1,0,1200,conf_prism8_N2_0-1_s40003_r0.npy
conf_prism8,2,"0,1",40004,0,0.00324425776489079,19.687575540242083,2,7.193113560788333e-05,0.0003521747282147206,2.6195068359375,0.015069177656800329,,1,0,1200,conf_prism8_N2_0-1_s40004_r0.npy
conf_prism8,2,"9,11",40002,0,0.013229463249444962,15.663842715593805,0,6.736756768077612e-05,0.0002696296011420052,1.6472147703170776,0.05006573115159768,,1,0,1200,conf_prism8_N2_9-11_s40002_r0.npy
conf_prism8,2,"9,11",40003,0,0.012981876730918884,15.66531208500007,0,6.684294203296304e-05,0.0002696265144313844,1.6599206924438477,0.054937266676710034,,1,0,1200,conf_prism8_N2_9-11_s40003_r0.npy
conf_prism8,2,"9,11",40004,0,0.013787778094410896,15.666832954193236,0,6.795673834858462e-05,0.0002711908477603154,1.6418794393539429,0.05751301699814227,,1,0,1200,conf_prism8_N2_9-11_s40004_r0.npy
conf_prism8,2,"0,16",40000,0,0.0029536655638366938,45.37372740531079,1,8.473685011267662e-05,0.0003554117926639794,2.2913119792938232,0.014674728390787543,,1,0,1200,conf_prism8_N2_0-16_s40000_r0.npy
conf_prism8,2,"0,16",40001,0,0.0029358321335166693,45.43258980224099,1,8.499740215484053e-05,0.000353945766315577,2.2751760482788086,0.011778594574161137,,1,0,1200,conf_prism8_N2_0-16_s40001_r0.npy
conf_prism8,2,"0,16",40002,0,0.002960989950224757,45.39480746407341,1,8.481503755319864e-05,0.0003567406684755273,2.303304433822632,0.016871052227480914,,1,0,1200,conf_prism8_N2_0-16_s40002_r0.npy
conf_prism8,2,"0,16",40003,0,0.0029577023815363646,45.172449744042716,1,8.429714944213629e-05,0.0003533442835459775,2.2850568294525146,0.014539891894429967,,1,0,1200,conf_prism8_N2_0-16_s40003_r0.npy
conf_prism8,2,"0,16",40004,0,0.0029818438924849033,45.43955802237079,1,8.493884524796158e-05,0.00035301887068851925,2.276583194732666,0.013495054697202462,,1,0,1200,conf_prism8_N2_0-16_s40004_r0.npy
conf_prism8,2,"17,18",40000,0,0.01695193722844124,18.624993621575634,0,8.318330947076902e-05,0.0003094098122397619,1.7729194164276123,0.03827947854854357,,1,0,1200,conf_prism8_N2_17-18_s40000_r0.npy
conf_prism8,2,"17,18",40001,0,0.017889661714434624,18.620533233076138,0,8.422569226240739e-05,0.00031539729543823765,1.8022154569625854,0.039706749139223924,,1,0,1200,conf_prism8_N2_17-18_s40001_r0.npy
conf_prism8,2,"17,18",40002,0,0.01782914064824581,18.627192069082653,0,8.438400982413441e-05,0.000309564481999795,1.7506113052368164,0.03897668924307942,,1,0,1200,conf_prism8_N2_17-18_s40002_r0.npy
conf_prism8,2,"17,18",40003,0,0.018064294010400772,18.58276070894094,0,8.480508404318243e-05,0.00030835661677365496,1.7307062149047852,0.040711518540310764,,1,0,1200,conf_prism8_N2_17-18_s40003_r0.npy
conf_prism8,2,"17,18",40004,0,0.017523817718029022,18.674381422113704,0,8.39769490994513e-05,0.0003094400007924053,1.763433814048767,0.03950915739998184,,1,0,1200,conf_prism8_N2_17-18_s40004_r0.npy
conf_prism8,3,"15,16,21",40002,0,0.0030998329166322947,20.437405776803203,0,7.469930278602988e-05,0.000362477968555115,2.5946860313415527,0.015402868760564604,,1,0,1400,conf_prism8_N3_15-16-21_s40002_r0.npy
conf_prism8,3,"15,16,21",40003,0,0.00309742265380919,20.47009388438414,0,7.456396269844845e-05,0.00034480991807638847,2.3968091011047363,0.012416870308166681,,1,0,1400,conf_prism8_N3_15-16-21_s40003_r0.npy
