domain,model,scene,N,si_mae_A,light_dir_err,light_shape_err
analytic15_sh,sh,1ada36a1a86a4bdaaa106bee7d9ac67d,10,0.04159006476402283,8.493891732149631,0.3426059741709124
analytic15_sh,sh,1ada36a1a86a4bdaaa106bee7d9ac67d,15,0.042078468948602676,9.166929375057652,0.36864009327582425
analytic15_sh,sh,1b98302c1ed9406a8343b3d39d6c5095,1,0.00014744939107913524,50.56275201712095,1.0536444760490293
analytic15_sh,sh,1b98302c1ed9406a8343b3d39d6c5095,2,0.00014744920190423727,58.01110740566732,0.9969960828955345
analytic15_sh,sh,1b98302c1ed9406a8343b3d39d6c5095,3,0.00014744943473488092,84.46400139966029,1.085730880631318
analytic15_sh,sh,1b98302c1ed9406a8343b3d39d6c5095,5,0.00014744907093700022,106.33873031141056,1.0926404712613291
analytic15_sh,sh,1b98302c1ed9406a8343b3d39d6c5095,7,0.0001474496821174398,73.95583070406406,1.1158888825296531
analytic15_sh,sh,1b98302c1ed9406a8343b3d39d6c5095,10,0.00014744946383871138,88.35587526801677,1.1262037957443858
analytic15_sh,sh,1b98302c1ed9406a8343b3d39d6c5095,15,0.00014744917280040681,78.52688082965798,1.1261893889394352
analytic15_sh,sh,1bbd90606751424ca876f2c94e183784,1,0.019556570798158646,12.14576838747979,0.3657624013965065
analytic15_sh,sh,1bbd90606751424ca876f2c94e183784,2,0.016933467239141464,9.220326291766998,0.32637725922934224
analytic15_sh,sh,1bbd90606751424ca876f2c94e183784,3,0.017074190080165863,5.121584639066943,0.3015769765516718
analytic15_sh,sh,1bbd90606751424ca876f2c94e183784,5,0.01747489534318447,3.6306284224732055,0.273334808072397
analytic15_sh,sh,1bbd90606751424ca876f2c94e183784,7,0.017184624448418617,9.470537964113154,0.3396862694119188
analytic15_sh,sh,1bbd90606751424ca876f2c94e183784,10,0.01734251342713833,4.3542247269922765,0.2791924468879118
analytic15_sh,sh,1bbd90606751424ca876f2c94e183784,15,0.01730925589799881,5.507122941632757,0.284357900485139
analytic15_sh,sh,1bc61e7f64a54ccc9f3942b874779522,1,0.11889977008104324,26.246519116741798,0.7037656999018093
analytic15_sh,sh,1bc61e7f64a54ccc9f3942b874779522,2,0.12037079781293869,14.63531493927487,0.4792777526327616
analytic15_sh,sh,1bc61e7f64a54ccc9f3942b874779522,3,0.03917848691344261,31.028029775283283,0.7991180717717898
analytic15_sh,sh,1bc61e7f64a54ccc9f3942b874779522,5,0.031653787940740585,34.501633318584226,0.9374569002286487
analytic15_sh,sh,1bc61e7f64a54ccc9f3942b874779522,7,0.04372222721576691,25.885617593319427,0.6861182604083871
analytic15_sh,sh,1bc61e7f64a54ccc9f3942b874779522,10,0.03407904505729675,25.024554361524995,0.7559588880112693
analytic15_sh,sh,1bc61e7f64a54ccc9f3942b874779522,15,0.03443362936377525,28.26156570750711,0.7811431493359233
analytic15_sh,sh,1d29f591697e493387d51a116b895934,1,0.10716570168733597,3.9041267643433284,0.47045993803677083
analytic15_sh,sh,1d29f591697e493387d51a116b895934,2,0.10561583936214447,5.616363762444827,0.4237647720347082
analytic15_sh,sh,1d29f591697e493387d51a116b895934,3,0.018884213641285896,4.380670418547643,0.30061352978173206
analytic15_sh,sh,1d29f591697e493387d51a116b895934,5,0.017909731715917587,10.229168760900237,0.4011311548706405
analytic15_sh,sh,1d29f591697e493387d51a116b895934,7,0.01966954953968525,5.844832702556062,0.3220748583331847
analytic15_sh,sh,1d29f591697e493387d51a116b895934,10,0.018521830439567566,6.989597103427333,0.33846460830545544
analytic15_sh,sh,1d29f591697e493387d51a116b895934,15,0.018641140311956406,8.108589885559113,0.3479123777974977
analytic15_sh,sh,1dbcb5f847804c75822615e161505d83,1,0.00014709278184454888,41.713604794820604,0.9981478183822591
analytic15_sh,sh,1dbcb5f847804c75822615e161505d83,2,0.0001470933493692428,27.96915121072836,0.9159308357100875
analytic15_sh,sh,1dbcb5f847804c75822615e161505d83,3,0.0001470942224841565,69.76175938188048,0.9793999107104027
analytic15_sh,sh,1dbcb5f847804c75822615e161505d83,5,0.00014709307288285345,108.37800134422096,1.0238769520379774
analytic15_sh,sh,1dbcb5f847804c75822615e161505d83,7,0.0001470941206207499,59.78327460367074,1.0134385677326292
analytic15_sh,sh,1dbcb5f847804c75822615e161505d83,10,0.00014709267998114228,90.06675632465924,1.0673315202223916
analytic15_sh,sh,1dbcb5f847804c75822615e161505d83,15,0.00014709368406329304,74.93226893235308,1.0752699270911517
analytic15_sh,sh,1e5929958e9d4fd5b0b8cdeaf2752d01,1,0.030122850090265274,11.483958575466483,0.4414046320438268
analytic15_sh,sh,1e5929958e9d4fd5b0b8cdeaf2752d01,2,0.02913828380405903,10.036604724520771,0.38618749719432843
analytic15_sh,sh,1e5929958e9d4fd5b0b8cdeaf2752d01,3,0.019706599414348602,14.190231862045321,0.5050599429078843
analytic15_sh,sh,1e5929958e9d4fd5b0b8cdeaf2752d01,5,0.015761125832796097,20.73064774833372,0.6850911897895487
analytic15_sh,sh,1e5929958e9d4fd5b0b8cdeaf2752d01,7,0.02125963754951954,15.116857167423577,0.5079135078851024
analytic15_sh,sh,1e5929958e9d4fd5b0b8cdeaf2752d01,10,0.01728460006415844,15.767462830539973,0.5878077940825482
analytic15_sh,sh,1e5929958e9d4fd5b0b8cdeaf2752d01,15,0.017563968896865845,17.0604808402021,0.5800422585619723
analytic15_sh,sh,1ea9f54daa68475d867243576d94e9b5,1,0.12423089146614075,18.22408678611954,0.5442561991907452
analytic15_sh,sh,1ea9f54daa68475d867243576d94e9b5,2,0.1265990436077118,10.641301250200295,0.4426903916561571
analytic15_sh,sh,1ea9f54daa68475d867243576d94e9b5,3,0.03700803965330124,10.08872988832428,0.4447264438797552
analytic15_sh,sh,1ea9f54daa68475d867243576d94e9b5,5,0.028586145490407944,12.851226766261494,0.5278066229839121
analytic15_sh,sh,1ea9f54daa68475d867243576d94e9b5,7,0.04217642545700073,12.25638990834365,0.4390422702483371
analytic15_sh,sh,1ea9f54daa68475d867243576d94e9b5,10,0.03156684711575508,10.389693643574741,0.4417677298145956
analytic15_sh,sh,1ea9f54daa68475d867243576d94e9b5,15,0.032064616680145264,11.806099469351539,0.45416219481441494
analytic15_sh,sh,1eeefd2d22dd4b6c8ec6fbfa1f885d01,1,0.13193577527999878,169.33177218824744,1.0918272789131482
analytic15_sh,sh,1eeefd2d22dd4b6c8ec6fbfa1f885d01,2,0.1644367128610611,88.97010117744199,0.6189513010981716
analytic15_sh,sh,1eeefd2d22dd4b6c8ec6fbfa1f885d01,3,0.023333115503191948,8.574783041081295,0.4299702180940423
analytic15_sh,sh,1eeefd2d22dd4b6c8ec6fbfa1f885d01,5,0.016566867008805275,7.132579110345143,0.4373369422380676
analytic15_sh,sh,1eeefd2d22dd4b6c8ec6fbfa1f885d01,7,0.02655712515115738,4.9473087168386725,0.3204921141766056
analytic15_sh,sh,1eeefd2d22dd4b6c8ec6fbfa1f885d01,10,0.018796728923916817,4.974248049485356,0.3549873816021264
analytic15_sh,sh,1eeefd2d22dd4b6c8ec6fbfa1f885d01,15,0.019308537244796753,4.872411420357036,0.3286833454676218
analytic15_sh,sh,1f6c403e514e4d259ecb329543003c3d,1,0.10082090646028519,21.792492075705724,0.6537623756339181
analytic15_sh,sh,1f6c403e514e4d259ecb329543003c3d,2,0.14103688299655914,17.030217868528105,0.5050387400173861
analytic15_sh,sh,1f6c403e514e4d259ecb329543003c3d,3,0.01723995804786682,11.89753075898812,0.43912441149522924
analytic15_sh,sh,1f6c403e514e4d259ecb329543003c3d,5,0.014951263554394245,12.10974781038879,0.44536359109329204
analytic15_sh,sh,1f6c403e514e4d259ecb329543003c3d,7,0.01801886223256588,14.763558809483735,0.4774455065079034
analytic15_sh,sh,1f6c403e514e4d259ecb329543003c3d,10,0.01545123104006052,10.166867326212857,0.3856952521551844
analytic15_sh,sh,1f6c403e514e4d259ecb329543003c3d,15,0.015612323768436909,9.965880422697365,0.39589975284972273
analytic15_sh,sh,1f899649bb9f4e51a031668b0a97d438,1,0.18838141858577728,6.3209295097675575,0.5166143257362119
analytic15_sh,sh,1f899649bb9f4e51a031668b0a97d438,2,0.22061771154403687,6.8384218668032775,0.38607195071253436
analytic15_sh,sh,1f899649bb9f4e51a031668b0a97d438,3,0.007389184087514877,3.8534722223652067,0.26604604874611854
analytic15_sh,sh,1f899649bb9f4e51a031668b0a97d438,5,0.005415772087872028,6.3131534091026555,0.3731605572789569
analytic15_sh,sh,1f899649bb9f4e51a031668b0a97d438,7,0.009110410697758198,4.493492606110358,0.28372486304286676
analytic15_sh,sh,1f899649bb9f4e51a031668b0a97d438,10,0.0054871514439582825,4.994091309974754,0.3015953684403184
analytic15_sh,sh,1f899649bb9f4e51a031668b0a97d438,15,0.0055602299980819225,4.51543853577537,0.29180571468108557
analytic15_sh,sh,202304220aef4cac84572ec4a072bf68,1,0.015042771585285664,16.476037577990475,0.5196722456392674
analytic15_sh,sh,202304220aef4cac84572ec4a072bf68,2,0.015511206351220608,13.009670377854047,0.39858348539250354
analytic15_sh,sh,202304220aef4cac84572ec4a072bf68,3,0.017367029562592506,25.872060308585276,0.6164324250070848
analytic15_sh,sh,202304220aef4cac84572ec4a072bf68,5,0.015469735488295555,35.591734237913236,0.7992703888326064
analytic15_sh,sh,202304220aef4cac84572ec4a072bf68,7,0.016809064894914627,26.61652869006642,0.5647100362924826
analytic15_sh,sh,202304220aef4cac84572ec4a072bf68,10,0.016364287585020065,35.231185661383975,0.7036067621053864
analytic15_sh,sh,202304220aef4cac84572ec4a072bf68,15,0.016607491299510002,29.477755426638275,0.6618741108283459
analytic15_sh,sh,210f600a968c47e4abeed9c8d25f36bd,1,0.00014760540216229856,53.92496216060976,1.0603132481460351
analytic15_sh,sh,210f600a968c47e4abeed9c8d25f36bd,2,0.0001476070610806346,63.467114473754,0.9870644415495666
analytic15_sh,sh,210f600a968c47e4abeed9c8d25f36bd,3,0.00014760660997126251,94.46128770489008,1.027874286821991
analytic15_sh,sh,210f600a968c47e4abeed9c8d25f36bd,5,0.0001476065517636016,119.23804413045825,1.0584071763709153
analytic15_sh,sh,210f600a968c47e4abeed9c8d25f36bd,7,0.00014760690100956708,85.51074905053916,1.0627243089993637
analytic15_sh,sh,210f600a968c47e4abeed9c8d25f36bd,10,0.0001476063916925341,104.46643733946205,1.0983882503938804
analytic15_sh,sh,210f600a968c47e4abeed9c8d25f36bd,15,0.0001476063916925341,89.3618471074074,1.101274179279414
analytic15_sh,sh,21228b0cf30745efbf0842c86f34e584,1,0.18388189375400543,19.99844610341299,0.6643745546990284
analytic15_sh,sh,21228b0cf30745efbf0842c86f34e584,2,0.21336907148361206,13.871622016357104,0.47425338920209115
analytic15_sh,sh,21228b0cf30745efbf0842c86f34e584,3,0.017709089443087578,17.80522428403713,0.5398759781648507
analytic15_sh,sh,21228b0cf30745efbf0842c86f34e584,5,0.00899476557970047,14.375848267630266,0.48725421810562874
analytic15_sh,sh,21228b0cf30745efbf0842c86f34e584,7,0.02134604938328266,18.80815978856263,0.540087033153552
analytic15_sh,sh,21228b0cf30745efbf0842c86f34e584,10,0.009382655844092369,11.866416436329995,0.42860153359627373
analytic15_sh,sh,21228b0cf30745efbf0842c86f34e584,15,0.010602106340229511,13.10051874122801,0.45323383367127074
analytic15_sh,sh,2242ba8057ed45c998208ca71cd13b3e,1,0.04178743064403534,22.530877012411956,0.6520450187881415
analytic15_sh,sh,2242ba8057ed45c998208ca71cd13b3e,2,0.0457710325717926,18.893711840034573,0.5526795063085318
analytic15_sh,sh,2242ba8057ed45c998208ca71cd13b3e,3,0.018938755616545677,19.678417122015173,0.6312920439165901
analytic15_sh,sh,2242ba8057ed45c998208ca71cd13b3e,5,0.01482919231057167,16.760709751197883,0.5331596724581497
analytic15_sh,sh,2242ba8057ed45c998208ca71cd13b3e,7,0.0214035976678133,27.77967709621984,0.6640417936372371
analytic15_sh,sh,2242ba8057ed45c998208ca71cd13b3e,10,0.01618938148021698,13.551453897633877,0.4733754210123352
analytic15_sh,sh,2242ba8057ed45c998208ca71cd13b3e,15,0.01637631095945835,15.46232079570354,0.5052165496334456
analytic15_sh,sh,229df31da28c4d3390d6ae1fef2867e0,1,0.12710456550121307,24.388286506298392,0.6735939565296376
analytic15_sh,sh,229df31da28c4d3390d6ae1fef2867e0,2,0.15781167149543762,16.40446653191107,0.5003776060203831
analytic15_sh,sh,229df31da28c4d3390d6ae1fef2867e0,3,0.015223952941596508,8.046271230338425,0.32811638290745476
analytic15_sh,sh,229df31da28c4d3390d6ae1fef2867e0,5,0.013308248482644558,8.697047729466039,0.3753573991286464
analytic15_sh,sh,229df31da28c4d3390d6ae1fef2867e0,7,0.016465896740555763,11.141169899822797,0.39330365096304526
analytic15_sh,sh,229df31da28c4d3390d6ae1fef2867e0,10,0.014041261747479439,8.666554533185613,0.34227828065043403
analytic15_sh,sh,229df31da28c4d3390d6ae1fef2867e0,15,0.0141526460647583,9.036979899278442,0.35008689221897316
analytic15_sh,sh,22a62914e48948cbb93a08364e3d650c,1,0.08498508483171463,22.530877012411956,0.6026675870856364
analytic15_sh,sh,22a62914e48948cbb93a08364e3d650c,2,0.08483163267374039,23.180437341216958,0.590944147483691
analytic15_sh,sh,22a62914e48948cbb93a08364e3d650c,3,0.03859582543373108,27.64633283353199,0.8792934258784353
analytic15_sh,sh,22a62914e48948cbb93a08364e3d650c,5,0.030552411451935768,29.165323536555906,0.8198710576723636
analytic15_sh,sh,22a62914e48948cbb93a08364e3d650c,7,0.04249807074666023,26.38533617512141,0.8192918351358759
analytic15_sh,sh,22a62914e48948cbb93a08364e3d650c,10,0.03358837962150574,21.411998170861484,0.7517084656745362
analytic15_sh,sh,22a62914e48948cbb93a08364e3d650c,15,0.03405993431806564,23.782781783133043,0.7849257748197223
analytic15_sh,sh,2408f7b6d1d64b9ca70b14a84dee8d84,1,0.13034175336360931,3.221214094141567,0.5081547004617348
analytic15_sh,sh,2408f7b6d1d64b9ca70b14a84dee8d84,2,0.1306638866662979,3.9966820541013166,0.44267130667379695
analytic15_sh,sh,2408f7b6d1d64b9ca70b14a84dee8d84,3,0.04945266246795654,7.455555833498888,0.36965148550912447
analytic15_sh,sh,2408f7b6d1d64b9ca70b14a84dee8d84,5,0.03908199071884155,11.416565343377354,0.448286901673378
analytic15_sh,sh,2408f7b6d1d64b9ca70b14a84dee8d84,7,0.05537160113453865,10.559026386982724,0.43513301111243124
analytic15_sh,sh,2408f7b6d1d64b9ca70b14a84dee8d84,10,0.043183837085962296,11.000878107977313,0.4236768568033221
analytic15_sh,sh,2408f7b6d1d64b9ca70b14a84dee8d84,15,0.04370090365409851,11.294595107735706,0.4401910996577458
analytic15_sh,sh,24a0d4520d444db7980f3737950f2a5c,1,0.13878698647022247,20.840724061569503,0.6060888250045176
analytic15_sh,sh,24a0d4520d444db7980f3737950f2a5c,2,0.08865336328744888,12.708203766107678,0.447971897436358
analytic15_sh,sh,24a0d4520d444db7980f3737950f2a5c,3,0.01387626864016056,14.269096241276051,0.4712779821971025
analytic15_sh,sh,24a0d4520d444db7980f3737950f2a5c,5,0.013482577167451382,12.75662280892129,0.445205490193307
analytic15_sh,sh,24a0d4520d444db7980f3737950f2a5c,7,0.01431831531226635,16.219705719816716,0.4906463681788479
analytic15_sh,sh,24a0d4520d444db7980f3737950f2a5c,10,0.01349956076592207,10.403125837024296,0.4191124748810421
analytic15_sh,sh,24a0d4520d444db7980f3737950f2a5c,15,0.013546950183808804,12.266572379225503,0.43689946172585553
analytic15_sh,sh,2570d5ef94e740e9bd85d42e6b8c59f6,1,0.027524448931217194,18.583996460915046,0.5153238024310027
analytic15_sh,sh,2570d5ef94e740e9bd85d42e6b8c59f6,2,0.03284776583313942,14.26478267012044,0.4527576282272372
analytic15_sh,sh,2570d5ef94e740e9bd85d42e6b8c59f6,3,0.01665610261261463,19.091673123168174,0.5408524666285922
analytic15_sh,sh,2570d5ef94e740e9bd85d42e6b8c59f6,5,0.01416296511888504,17.086138894569412,0.5247848249409512
analytic15_sh,sh,2570d5ef94e740e9bd85d42e6b8c59f6,7,0.0178853627294302,21.62176843544703,0.5950228612721798
analytic15_sh,sh,2570d5ef94e740e9bd85d42e6b8c59f6,10,0.015017323195934296,15.835565101429356,0.5478084822490656
analytic15_sh,sh,2570d5ef94e740e9bd85d42e6b8c59f6,15,0.015165724791586399,16.420737833646815,0.5533661215767285
analytic15_sh,sh,25b1735633484414aef07006a0099c26,1,0.024682439863681793,3.221214094141567,0.3794612831509809
analytic15_sh,sh,25b1735633484414aef07006a0099c26,2,0.02389291301369667,2.408832759951374,0.324766659165599
analytic15_sh,sh,25b1735633484414aef07006a0099c26,3,0.021656082943081856,2.5295550033983676,0.3042135021518126
analytic15_sh,sh,25b1735633484414aef07006a0099c26,5,0.020217031240463257,2.487222533758779,0.2742193841126459
analytic15_sh,sh,25b1735633484414aef07006a0099c26,7,0.022708740085363388,2.4828157635507617,0.2587852379607338
analytic15_sh,sh,25b1735633484414aef07006a0099c26,10,0.0205299761146307,2.717109826954613,0.2541504458227354
analytic15_sh,sh,25b1735633484414aef07006a0099c26,15,0.02067657746374607,2.5187304251284766,0.23068369492039895
analytic15_sh,sh,25b74c8c02ef41f6bdb3dc2b097c6eee,1,0.06553005427122116,4.527035204720342,0.20889767996771944
analytic15_sh,sh,25b74c8c02ef41f6bdb3dc2b097c6eee,2,0.05554686114192009,3.0851274027060294,0.23211809446732495
analytic15_sh,sh,25b74c8c02ef41f6bdb3dc2b097c6eee,3,0.027718588709831238,1.1806031507803205,0.22522366440525346
analytic15_sh,sh,25b74c8c02ef41f6bdb3dc2b097c6eee,5,0.023484976962208748,1.6941189671695622,0.22901043056492734
analytic15_sh,sh,25b74c8c02ef41f6bdb3dc2b097c6eee,7,0.029599083587527275,3.819460082184708,0.2301493450444068
analytic15_sh,sh,25b74c8c02ef41f6bdb3dc2b097c6eee,10,0.025209302082657814,1.6649783878323472,0.2203915330373088
analytic15_sh,sh,25b74c8c02ef41f6bdb3dc2b097c6eee,15,0.02544267475605011,3.1244233043744276,0.22525049984123827
analytic15_sh,sh,260151f2360c484e8c0a5034ff391021,1,0.0992002934217453,25.944735311542733,0.6737929662517947
analytic15_sh,sh,260151f2360c484e8c0a5034ff391021,2,0.12095619738101959,19.80159452834348,0.5674459051257545
analytic15_sh,sh,260151f2360c484e8c0a5034ff391021,3,0.026803143322467804,25.298384107146706,0.7120637141929236
analytic15_sh,sh,260151f2360c484e8c0a5034ff391021,5,0.021424615755677223,14.769413780921932,0.5220912258836983
analytic15_sh,sh,260151f2360c484e8c0a5034ff391021,7,0.02713863179087639,20.998744424013598,0.6419673025431573
analytic15_sh,sh,260151f2360c484e8c0a5034ff391021,10,0.022147903218865395,14.744925684067642,0.498892852342047
analytic15_sh,sh,260151f2360c484e8c0a5034ff391021,15,0.022561090067029,16.041136602951365,0.526683861928813
analytic15_sh,sh,273a3aa035784eacb89db08c1a0710bf,1,0.10370529443025589,26.68441086254964,0.6738148259288947
analytic15_sh,sh,273a3aa035784eacb89db08c1a0710bf,2,0.10400410741567612,9.939288153187416,0.34954847845700476
analytic15_sh,sh,273a3aa035784eacb89db08c1a0710bf,3,0.04111058637499809,5.2890018867452655,0.36679976571181533
analytic15_sh,sh,273a3aa035784eacb89db08c1a0710bf,5,0.0323297455906868,4.481986842573714,0.32501376385396596
analytic15_sh,sh,273a3aa035784eacb89db08c1a0710bf,7,0.04572337120771408,7.713601113779309,0.3773213394428091
analytic15_sh,sh,273a3aa035784eacb89db08c1a0710bf,10,0.035568274557590485,3.8357965439294928,0.30771875280129735
analytic15_sh,sh,273a3aa035784eacb89db08c1a0710bf,15,0.036040082573890686,5.640480788195619,0.3161225876616755
analytic15_sh,sh,276f390b0cfc475898b445466d387cf6,1,0.07638207823038101,22.99021810974963,0.6344960568661461
analytic15_sh,sh,276f390b0cfc475898b445466d387cf6,2,0.07826047390699387,18.503697313047144,0.5261621384762143
analytic15_sh,sh,276f390b0cfc475898b445466d387cf6,3,0.0610039047896862,8.07866383665325,0.38746046836656983
analytic15_sh,sh,276f390b0cfc475898b445466d387cf6,5,0.05006386712193489,10.100131773143646,0.39614973603078885
analytic15_sh,sh,276f390b0cfc475898b445466d387cf6,7,0.06500698626041412,12.040954960032296,0.4300355580404079
analytic15_sh,sh,276f390b0cfc475898b445466d387cf6,10,0.054786164313554764,6.772783246655867,0.343789896605421
analytic15_sh,sh,276f390b0cfc475898b445466d387cf6,15,0.05530470609664917,8.504304853100141,0.3585881970939638
analytic15_sh,sh,27b4f79643cb40ae8cdde5d5a9adebf1,1,0.07850182056427002,19.99844610341299,0.6066222144070648
analytic15_sh,sh,27b4f79643cb40ae8cdde5d5a9adebf1,2,0.0803738459944725,15.676754908944627,0.4714530760454445
analytic15_sh,sh,27b4f79643cb40ae8cdde5d5a9adebf1,3,0.06200107932090759,17.485820677140115,0.4956128964626074
analytic15_sh,sh,27b4f79643cb40ae8cdde5d5a9adebf1,5,0.051537204533815384,11.41144669069978,0.40083637134224126
analytic15_sh,sh,27b4f79643cb40ae8cdde5d5a9adebf1,7,0.06604303419589996,15.645571034161163,0.4582819165462397
analytic15_sh,sh,27b4f79643cb40ae8cdde5d5a9adebf1,10,0.05597730726003647,10.58425532399107,0.39037768229063896
analytic15_sh,sh,27b4f79643cb40ae8cdde5d5a9adebf1,15,0.05655414238572121,11.962404944592217,0.41363104676665235
analytic15_sh,sh,285fbc3ac47c47dead4bae4f21dbf966,1,0.1669759750366211,24.388286506298392,0.7025476695267648
analytic15_sh,sh,285fbc3ac47c47dead4bae4f21dbf966,2,0.20136846601963043,14.12255632080577,0.4926203878162513
analytic15_sh,sh,285fbc3ac47c47dead4bae4f21dbf966,3,0.00834572035819292,13.76029805233324,0.4446163244178498
analytic15_sh,sh,285fbc3ac47c47dead4bae4f21dbf966,5,0.005229151342064142,9.376172068458926,0.38895003940286677
analytic15_sh,sh,285fbc3ac47c47dead4bae4f21dbf966,7,0.0099500035867095,11.380765734938311,0.4052128481288944
analytic15_sh,sh,285fbc3ac47c47dead4bae4f21dbf966,10,0.005354140419512987,7.3299420201530525,0.33022540777270026
analytic15_sh,sh,285fbc3ac47c47dead4bae4f21dbf966,15,0.005534427240490913,8.262456894373862,0.33964008786679256
analytic15_sh,sh,28e9c03735124472877f9f4741a74d78,1,0.040089286863803864,15.029504201894476,0.4881801049553981
analytic15_sh,sh,28e9c03735124472877f9f4741a74d78,2,0.03761596977710724,15.367794339547855,0.4864965487554358
analytic15_sh,sh,28e9c03735124472877f9f4741a74d78,3,0.016221651807427406,8.150090291353164,0.4435956892991569
analytic15_sh,sh,28e9c03735124472877f9f4741a74d78,5,0.011760515160858631,11.663874401603994,0.5285852207872532
analytic15_sh,sh,28e9c03735124472877f9f4741a74d78,7,0.019316861405968666,12.674445727696853,0.48343641487588657
analytic15_sh,sh,28e9c03735124472877f9f4741a74d78,10,0.013420064933598042,10.275552709452175,0.46692280727376323
analytic15_sh,sh,28e9c03735124472877f9f4741a74d78,15,0.01362360455095768,10.72754838833951,0.46439272802830855
analytic15_sh,sh,28f3639867884b1ab9357e990899d9d6,1,0.10466832667589188,19.99844610341299,0.6528455358486754
analytic15_sh,sh,28f3639867884b1ab9357e990899d9d6,2,0.15165258944034576,16.902156143121516,0.5079352903108563
analytic15_sh,sh,28f3639867884b1ab9357e990899d9d6,3,0.009150629863142967,20.221359500489093,0.5579913864552627
analytic15_sh,sh,28f3639867884b1ab9357e990899d9d6,5,0.007706359960138798,14.723413203233111,0.4957584469620076
analytic15_sh,sh,28f3639867884b1ab9357e990899d9d6,7,0.00964412558823824,19.810981330738844,0.5624745458538913
analytic15_sh,sh,28f3639867884b1ab9357e990899d9d6,10,0.00777700450271368,12.857247496596395,0.4642192258907626
analytic15_sh,sh,28f3639867884b1ab9357e990899d9d6,15,0.007883920334279537,14.20423139756895,0.47115462901381716
analytic15_sh,sh,2989fed94cf84cc8bddefad13d208932,1,0.05901887267827988,6.135428263472286,0.4428819208136134
analytic15_sh,sh,2989fed94cf84cc8bddefad13d208932,2,0.060746707022190094,9.4829254012372,0.39435249968931385
analytic15_sh,sh,2989fed94cf84cc8bddefad13d208932,3,0.045001525431871414,14.66339891250024,0.5065854083865173
analytic15_sh,sh,2989fed94cf84cc8bddefad13d208932,5,0.04370037838816643,13.096025797199593,0.5054916458393011
analytic15_sh,sh,2989fed94cf84cc8bddefad13d208932,7,0.045044951140880585,15.788793053658125,0.49651099286498523
analytic15_sh,sh,2989fed94cf84cc8bddefad13d208932,10,0.044532373547554016,11.667177182027084,0.4399052968225557
analytic15_sh,sh,2989fed94cf84cc8bddefad13d208932,15,0.04459887370467186,13.19771993495639,0.4591631240291701
analytic15_sh,sh,29bc29d28a574da5a81e51a7bdccc563,1,0.016402816399931908,19.126031902779037,0.6084946047204696
analytic15_sh,sh,29bc29d28a574da5a81e51a7bdccc563,2,0.019855113700032234,16.961673050888745,0.4852143815369533
analytic15_sh,sh,29bc29d28a574da5a81e51a7bdccc563,3,0.020076284185051918,14.478880493499503,0.5558849398536515
analytic15_sh,sh,29bc29d28a574da5a81e51a7bdccc563,5,0.015638507902622223,24.288791957456098,0.699990738062781
analytic15_sh,sh,29bc29d28a574da5a81e51a7bdccc563,7,0.02428257092833519,18.67551660262921,0.5232595854890992
analytic15_sh,sh,29bc29d28a574da5a81e51a7bdccc563,10,0.01714521273970604,19.561743406918154,0.5593808382830007
analytic15_sh,sh,29bc29d28a574da5a81e51a7bdccc563,15,0.017403723672032356,20.726996775473516,0.5525463043491255
analytic15_sh,sh,29dd1b62f2a74a1f85cad5fede2fc423,1,0.12188516557216644,7.598665591931675,0.4473059998743118
analytic15_sh,sh,29dd1b62f2a74a1f85cad5fede2fc423,2,0.15045008063316345,8.727136611029458,0.42609174412214434
analytic15_sh,sh,29dd1b62f2a74a1f85cad5fede2fc423,3,0.012634250335395336,2.0553325446633526,0.22916823503846442
analytic15_sh,sh,29dd1b62f2a74a1f85cad5fede2fc423,5,0.009289473295211792,3.098931112297838,0.2729401939655077
analytic15_sh,sh,29dd1b62f2a74a1f85cad5fede2fc423,7,0.015116426162421703,1.9088806014689055,0.21727036317570217
analytic15_sh,sh,29dd1b62f2a74a1f85cad5fede2fc423,10,0.009865684434771538,3.282136756707343,0.22889609998937735
analytic15_sh,sh,29dd1b62f2a74a1f85cad5fede2fc423,15,0.010114993900060654,3.4481669321679806,0.24166626176726372
analytic15_sh,sh,29dfbc6436484061ba94690407c5f8fd,1,0.07843225449323654,26.246519116741798,0.6909980765575783
analytic15_sh,sh,29dfbc6436484061ba94690407c5f8fd,2,0.09553064405918121,17.564184744694515,0.4847629318515305
analytic15_sh,sh,29dfbc6436484061ba94690407c5f8fd,3,0.00460398755967617,16.435657980300096,0.5121473306921738
analytic15_sh,sh,29dfbc6436484061ba94690407c5f8fd,5,0.0038359269965440035,13.565379952151044,0.4754036161562459
analytic15_sh,sh,29dfbc6436484061ba94690407c5f8fd,7,0.004924055188894272,16.93734524409937,0.5177701918910866
analytic15_sh,sh,29dfbc6436484061ba94690407c5f8fd,10,0.0038471706211566925,11.815916612138835,0.4217320065526288
analytic15_sh,sh,29dfbc6436484061ba94690407c5f8fd,15,0.003898759139701724,12.608833507984922,0.4368381770136644
analytic15_sh,sh,2a37df8f84254af1aa4fca1efdbc4fe7,1,0.0500585213303566,15.911873879219211,0.6143098248895282
analytic15_sh,sh,2a37df8f84254af1aa4fca1efdbc4fe7,2,0.07046565413475037,13.349058939768152,0.46062130506205023
analytic15_sh,sh,2a37df8f84254af1aa4fca1efdbc4fe7,3,0.007082636468112469,2.808960279048246,0.24130845932453424
