P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,proxy_lam_min_norm,proxy_logdet_norm,proxy_a_opt_norm,proxy_valid_frac,scene,subset,variant
1000,3,1e-06,dense,1.798752259389573e-08,0.002410947349558616,-7.69941240380247,331279.10559115594,983,803.0752511524902,-2.1834660050489282e-15,1.1673333807614566e-05,0.09540184484750057,4,0.641,0.0,3.024965550461761e-08,-7.698283061477916,308571.1893642238,0.986,cylinder,"14,24,31",cap1000_cut1e-6
1000,3,1e-06,dense,1.3160772916028978e-07,0.003246615476934442,-7.681698199441489,65310.24546072581,996,723.9545913011441,2.971458675177122e-13,7.171537058938853e-09,0.13965578587951755,5,0.687,0.0,3.4502135574858156e-07,-7.688096307434547,64427.25611404568,1.0,cylinder,"22,29,30",cap1000_cut1e-6
1000,3,1e-06,dense,4.160092472462072e-06,0.002792480264669617,-7.393503660414464,6843.472330097538,996,702.4305378199537,-1.0817555039428354e-13,1.2309756499905974e-08,0.09393416717758954,5,0.715,0.0,4.003144874168922e-06,-7.39860475950932,7141.195349608322,1.0,cylinder,"18,20,30",cap1000_cut1e-6
1000,3,1e-06,dense,9.046448941673354e-08,0.0013296977434352564,-6.991571401325618,12338.070268876218,997,2055.4261827830783,-2.9798773458674203e-12,1.082955497693499e-08,0.023610662059742094,5,1.0,0.0,0.00013673552885625474,-6.986168431473054,1231.7056973309432,1.0,cylinder,"0,8,21",cap1000_cut1e-6
1000,3,1e-06,dense,4.987231559806675e-08,0.0016951294424020467,-7.282376890589256,26134.771100483285,997,1352.2131206476406,-1.6032409436831768e-14,1.2778270152832063e-08,0.053037522841841794,5,0.986,0.0,4.779890324383539e-06,-7.277205492913308,6054.889582703553,1.0,cylinder,"11,21,29",cap1000_cut1e-6
1000,3,1e-06,dense,1.6191683816893637e-08,0.003974535315956764,-7.764182168685375,75245.40556640067,998,322.8269576999536,6.239027432555241e-14,1.409615131698432e-08,0.05814935794281778,5,0.496,0.0,8.963163608529562e-06,-7.753347940326324,13088.475260347024,1.0,cylinder,"4,12,23",cap1000_cut1e-6
1000,3,1e-06,dense,1.2555038834930108e-07,0.005331883410379708,-8.27860565898332,205951.86074156704,869,444.55339761216766,-7.382323919161563e-13,7.893989203070997e-09,0.11800588340867971,5,0.716,0.0,1.1414695695884026e-07,-8.294395561797113,227382.39574858773,0.874,cylinder,"20,28,30",cap1000_cut1e-6
1000,3,1e-06,dense,3.247029084677006e-07,0.0013174517794184906,-6.975277905069389,4331.877644620538,997,1440.502204194473,-1.6914392081893155e-12,1.1436495277477594e-08,0.04128927716654979,5,0.68,0.0,0.00019316507267295088,-6.969906625299594,1170.7985595536966,1.0,cylinder,"0,8,14",cap1000_cut1e-6
1000,3,1e-06,dense,1.7792711098984995e-08,0.007049845656042054,-7.668266260397153,61829.33717013766,998,126.23076138541855,8.50527478781789e-13,4.946078649517595e-06,0.037201916052040145,4,0.332,0.0,2.477295281372707e-05,-7.656923471173423,5298.511845792776,1.0,cylinder,"1,2,17",cap1000_cut1e-6
1000,3,1e-06,dense,3.559695594105874e-07,0.0041768103373296785,-7.867827868197665,25296.81677015543,997,339.2750126056264,2.984801545373193e-14,1.1512907297689071e-08,0.08002398840487979,5,0.517,0.0,3.3194791712267644e-06,-7.864712248423872,22630.814137635218,1.0,cylinder,"9,14,23",cap1000_cut1e-6
1000,3,1e-06,dense,2.6467939539144663e-06,0.001673889624061084,-7.23966559371081,4986.817859122623,996,506.6783134433604,2.799977703458622e-13,5.515913402604578e-06,0.03870037347234327,4,0.334,0.0,5.4174746299022235e-06,-7.243373661456361,4882.212455073586,1.0,cylinder,"1,6,18",cap1000_cut1e-6
1000,5,1e-06,dense,9.924952621745463e-08,0.0014166834959343812,-7.071381047136945,12118.60821850091,998,1537.2046102902973,-9.202639169793254e-13,1.5206085033476765e-08,0.08739530712800694,5,0.506,0.0,4.888333773287628e-05,-7.060600176351109,1669.4456210801975,1.0,cylinder,"3,4,13,16,25",cap1000_cut1e-6
1000,5,1e-06,dense,9.306107368069286e-08,0.005088193424523206,-8.78664429808958,247994.46123837624,997,651.7016571711072,-4.6874913594206686e-14,8.628293669292042e-09,0.1664488859159809,5,0.538,0.0,2.853794042894387e-07,-8.781676576010225,237083.06187781953,1.0,cylinder,"9,15,27,28,30",cap1000_cut1e-6
1000,5,1e-06,dense,1.504386084152858e-08,0.0056575619949066226,-8.063028189645085,79978.64320437721,998,416.1827691751986,-2.946640697976018e-13,8.91714682785642e-09,0.11523599523607783,5,0.509,0.0,6.666801471447502e-06,-8.051775942003026,13303.349020043526,1.0,cylinder,"2,4,7,27,30",cap1000_cut1e-6
1000,5,1e-06,dense,2.5922965646475406e-07,0.0012652707703122053,-6.963187101667687,5037.984785627959,997,1632.981025258006,-3.2239192473672584e-13,1.9898185520532534e-08,0.059915741677845,5,0.656,0.0,0.00017578812119047754,-6.958013885289139,1143.5585841890402,1.0,cylinder,"0,5,7,10,14",cap1000_cut1e-6
1000,5,1e-06,dense,3.18453548332986e-07,0.0014250453641388517,-7.0257955274448545,4520.8783784246,997,1750.1482643689205,8.075714649541103e-15,1.4771039357027914e-08,0.10161151710964907,5,0.656,0.0,0.00012127734653202589,-7.021431790599633,1372.2603173166415,1.0,cylinder,"0,7,14,26,31",cap1000_cut1e-6
1000,5,1e-06,dense,8.42393181512351e-07,0.0015677354934888943,-7.115736974908148,3126.6947625639195,997,1589.738689515937,-1.374691414414527e-13,1.483290017855994e-08,0.09666634233581245,5,0.71,0.0,4.4949561184956726e-05,-7.1127848033629855,1945.865585343698,1.0,cylinder,"7,8,10,29,30",cap1000_cut1e-6
1000,5,1e-06,dense,1.6831923263662299e-06,0.001656042450833101,-7.171409623900173,3022.445108877863,997,1491.6761248273465,2.1000328825370474e-13,1.5720775970279504e-08,0.09600765351538225,5,0.68,0.0,2.40163590172464e-05,-7.169463266308981,2449.34465110732,1.0,cylinder,"3,11,21,22,23",cap1000_cut1e-6
1000,5,1e-06,dense,1.3450025059985124e-06,0.001818101259721234,-7.291595708041445,5611.439254468275,997,1149.9441002290966,2.5905425010363426e-10,2.3472884819956847e-06,0.07625667580416579,4,0.321,0.0,7.056128709788015e-06,-7.290098793340061,4985.384155379485,1.0,cylinder,"1,9,10,18,31",cap1000_cut1e-6
1000,5,1e-06,dense,1.2029654834341393e-07,0.002392336263616779,-7.4169628195872,15083.564517857072,997,1502.5467175560625,1.8320153605286993e-13,1.0061610209711091e-08,0.1823093253334036,5,0.771,0.0,4.179897081664367e-06,-7.413261275692514,7011.015278134926,1.0,cylinder,"19,21,28,30,31",cap1000_cut1e-6
1000,5,1e-06,dense,4.5991308364022933e-07,0.0017016739596136786,-7.202197100133772,4950.816193373945,997,1768.068138324099,3.1380867837915467e-13,1.3936699426013169e-08,0.09240536278389369,5,0.68,0.0,2.0030942770868805e-05,-7.198762292557588,2777.937558832165,1.0,cylinder,"3,14,21,24,31",cap1000_cut1e-6
1000,5,1e-06,dense,5.597430338235039e-07,0.0027521954470606067,-7.460878076101964,8425.898775501066,997,1226.2279203186604,1.1990792785706981e-12,1.0240132141018044e-08,0.16562735250345295,5,0.687,0.0,5.43296366716979e-06,-7.458282384167252,6832.512720736499,1.0,cylinder,"16,20,25,28,31",cap1000_cut1e-6
1000,5,1e-06,dense,7.927607828495886e-08,0.0016235183738750767,-7.181017454784809,15255.692314831871,997,2261.714885952856,-3.7222837845207576e-13,1.4141026690639547e-08,0.07636865690651712,5,0.99,0.0,1.9656716391752855e-05,-7.175816090848486,2599.5309548923487,1.0,cylinder,"10,13,18,24,29",cap1000_cut1e-6
1000,5,1e-06,dense,1.0967924418143742e-08,0.002080255224734865,-7.31202050085729,96792.36296144148,998,1124.5017525344517,2.093916556520164e-13,1.1222160437541573e-08,0.0990743811660885,5,0.576,0.0,8.551460039178482e-06,-7.300327347718655,4789.106432591636,1.0,cylinder,"7,12,17,21,24",cap1000_cut1e-6
1000,5,1e-06,dense,4.33261834450069e-08,0.004823223275267842,-7.979910446341963,57152.875886613285,998,581.7610967383184,1.6577591560289626e-11,1.7058688923493044e-06,0.14531864462208793,4,0.337,0.0,1.987472361719295e-06,-7.9690808245762765,31368.959615129723,1.0,cylinder,"1,12,17,25,31",cap1000_cut1e-6
1000,5,1e-06,dense,5.465797998828982e-08,0.001537214063159992,-7.110506833149285,20584.916311581324,998,1354.5337340813167,8.154721078772957e-13,1.6615196389260314e-08,0.09177964103528886,5,0.504,0.0,3.077545466979304e-05,-7.099349852774301,1921.572512732928,1.0,cylinder,"4,7,13,18,30",cap1000_cut1e-6
1000,5,1e-06,dense,5.037429749278673e-08,0.006255595673923818,-8.56559098397508,115969.05761023914,997,356.0665663956178,3.512539298462864e-13,1.001338028561266e-05,0.1380249828121226,4,0.555,0.0,8.532461071178574e-07,-8.55983596556462,95336.80486221191,1.0,cylinder,"7,9,14,19,20",cap1000_cut1e-6
1000,5,1e-06,dense,2.0978716505145162e-08,0.0017484166325123882,-7.1278914758920955,49903.673860730196,998,1475.249975200848,-1.8255986823159313e-13,1.6916666139680185e-08,0.11305910720077994,5,0.55,0.0,5.161329590975298e-05,-7.116028028457551,1895.1432638224435,1.0,cylinder,"5,12,23,25,26",cap1000_cut1e-6
1000,5,1e-06,dense,3.956365094199585e-07,0.0014847865842396936,-7.079440015784743,4329.484005097132,997,2189.474707064517,1.7099572136518415e-13,1.3816492240639355e-08,0.07369803020614207,5,0.922,0.0,4.711908101705339e-05,-7.075610743254101,1781.8813884745775,1.0,cylinder,"3,8,15,21,29",cap1000_cut1e-6
1000,5,1e-06,dense,3.873698941038019e-08,0.00347921667994004,-7.67729700556168,42177.26477959772,998,815.2281845330202,3.0444693034399896e-13,7.724202264585417e-09,0.11837296941121116,5,0.532,0.0,3.011026700421127e-06,-7.667124297949799,15606.426495003276,1.0,cylinder,"9,12,19,25,29",cap1000_cut1e-6
1000,5,1e-06,dense,2.1825827324550286e-08,0.006220544498283304,-8.439402496677578,419478.08943572815,874,473.60943388026953,-5.04334105651021e-16,1.502858716093109e-06,0.1458013119144623,4,0.32,0.0,6.6634655849743e-08,-8.445331313313877,393169.68786398286,0.878,cylinder,"1,6,25,28,30",cap1000_cut1e-6
1000,8,1e-06,dense,1.5781180155068747e-06,0.0020045456677444157,-7.24523020353841,3397.8426604130495,997,1813.7056710998181,1.732168377978117e-13,1.4351139761165376e-08,0.13970091515481403,5,0.683,0.0,1.956294606021999e-05,-7.242900782622839,2787.4370645653535,1.0,cylinder,"3,6,7,15,19,21,25,31",cap1000_cut1e-6
1000,8,1e-06,dense,6.331299913712742e-07,0.0022453693253742667,-7.350451375618155,5506.646099952411,997,1756.3921423275146,4.7256541098888376e-11,1.2026862428715497e-06,0.172214126055226,4,0.334,0.0,1.6916750833872624e-05,-7.347129238608895,3953.8389539514405,1.0,cylinder,"1,3,7,19,24,26,27,28",cap1000_cut1e-6
1000,8,1e-06,dense,1.706605035802659e-08,0.0013053327892350133,-7.002625578019743,60331.98565611541,998,1975.6907724704529,2.90202881785863e-10,1.7113355910978608e-06,0.07922546123816783,4,0.341,0.0,0.0001230373209371843,-6.9896560650434,1261.6851628491497,1.0,cylinder,"0,1,2,3,6,9,18,24",cap1000_cut1e-6
1000,8,1e-06,dense,9.419476522398595e-07,0.0018968699520007326,-7.331358030005464,6366.989522257343,997,2409.7282259716258,1.5843278491045332e-13,1.3594382244683179e-08,0.17250349541044663,5,0.614,0.0,4.886617616269411e-06,-7.329905212871661,5494.991587882692,1.0,cylinder,"11,15,17,18,19,21,24,31",cap1000_cut1e-6
1000,8,1e-06,dense,4.44425301333105e-06,0.0022391480336163426,-7.227046863758289,2772.4664152497667,997,1110.1261279539424,1.5381010356706682e-10,1.8741062294384815e-06,0.12994005299861203,4,0.324,0.0,2.9371913799490138e-05,-7.225945565722343,2576.4853692674715,1.0,cylinder,"1,2,3,6,7,15,17,26",cap1000_cut1e-6
1000,8,1e-06,dense,2.804413740948721e-06,0.0021156597067400825,-7.217124144323089,2791.1909212246483,997,2336.0025203620207,-1.7783923991378276e-12,1.0381654845660225e-08,0.23987019563670015,5,0.603,0.0,2.999159319562386e-05,-7.215521561112457,2462.0248322595553,1.0,cylinder,"8,14,17,24,26,27,30,31",cap1000_cut1e-6
1000,8,1e-06,dense,2.1390534501769758e-07,0.0019750360033603874,-7.347368365570009,11208.3225508893,997,2522.835399028666,-2.64374304818796e-13,1.245049888912707e-08,0.17807592129638294,5,0.707,0.0,4.0967479099636644e-06,-7.343555010211437,6645.589984000961,1.0,cylinder,"10,11,16,19,20,26,29,31",cap1000_cut1e-6
1000,8,1e-06,dense,7.45561164669342e-08,0.0023770917615463416,-7.081958001239908,15400.158226728556,998,1437.371400005003,-3.672137321524001e-13,1.2276147716998998e-08,0.15418661577621245,5,0.49,0.0,6.925466013153183e-05,-7.069912522089016,1555.4478670142153,1.0,cylinder,"2,3,4,8,14,22,25,28",cap1000_cut1e-6
1000,8,1e-06,dense,5.0227042565175505e-08,0.001781221289682184,-7.068332534981717,21580.95853805836,998,2167.85356917835,1.5568043075521901e-12,1.1695302143733532e-08,0.2015547483935692,5,0.493,0.0,9.846633787927159e-05,-7.057172679256566,1467.4700618453803,1.0,cylinder,"0,4,7,17,20,24,29,31",cap1000_cut1e-6
1000,8,1e-06,dense,8.303547809178044e-08,0.0021713497344667486,-7.197809156058015,14476.52829172179,998,1781.16490117793,1.6552408042321894e-13,1.538844286787667e-08,0.14371910686892242,5,0.529,0.0,4.49038716949133e-05,-7.18699535343124,2163.5683394910757,1.0,cylinder,"4,5,7,15,18,22,30,31",cap1000_cut1e-6
1000,8,1e-06,dense,9.702930234291978e-07,0.0017610795119248168,-7.296434861854247,5953.642781509255,997,2136.438806901678,2.3847143966481645e-10,1.195310171794839e-06,0.1344594623320539,4,0.345,0.0,6.61833202008902e-06,-7.29452070539595,5037.865780300546,1.0,cylinder,"1,6,7,9,16,21,29,31",cap1000_cut1e-6
1000,8,1e-06,dense,1.0131403305806905e-06,0.0018247620712422553,-7.088883746012704,2563.9197714568295,997,2272.544180223251,8.429829363764112e-14,1.3218076974508895e-08,0.22061335277398175,5,0.707,0.0,9.281874413473914e-05,-7.085592613296598,1578.0330938152406,1.0,cylinder,"0,7,11,15,24,28,29,30",cap1000_cut1e-6
1000,8,1e-06,dense,2.1281466469557204e-08,0.0015712031899291514,-7.0975787325777056,49417.13414194079,998,2528.8991373591407,2.230989762456694e-12,1.3572377070698823e-08,0.21334835806915992,5,0.583,0.0,4.672589481079384e-05,-7.084683065697863,1778.2195164108282,1.0,cylinder,"5,12,13,14,19,21,28,30",cap1000_cut1e-6
1000,8,1e-06,dense,5.02882720571187e-07,0.001964696360981652,-7.367629990942976,9176.516587819075,997,2381.9583586167932,2.943967630839103e-13,1.2883381511723958e-08,0.1718255766374074,5,0.678,0.0,3.934198067072702e-06,-7.365325757350533,7408.560149497635,1.0,cylinder,"11,15,16,18,22,24,27,29",cap1000_cut1e-6
1000,8,1e-06,dense,1.3566644454495915e-08,0.0015635650659664218,-7.058732212278651,75803.54015297837,998,1981.9415847845546,1.214472005395904e-13,1.894272590178629e-08,0.1475526911395872,5,0.517,0.0,7.212629202853836e-05,-7.04487195434673,1481.9898557475133,1.0,cylinder,"2,4,5,7,8,23,27,28",cap1000_cut1e-6
1000,8,1e-06,dense,1.0679988733260509e-07,0.0021213425078133574,-7.03677423529496,10862.129331774422,998,1788.5015883527703,4.711535371926222e-13,1.3425358092428946e-08,0.19132332019322174,5,0.497,0.0,0.00012076151820529734,-7.026521632424728,1353.8702718311101,1.0,cylinder,"0,2,4,15,17,25,26,30",cap1000_cut1e-6
1000,8,1e-06,dense,1.616594717104245e-08,0.0025370746756125996,-7.428099875357788,69283.45495522524,998,1682.5670191914373,1.1393158494144601e-10,1.0980316709215236e-06,0.25557036456933524,4,0.346,0.0,4.8548593654797685e-06,-7.416544462500578,6709.72551443295,1.0,cylinder,"1,7,9,21,22,24,30,31",cap1000_cut1e-6
1000,8,1e-06,dense,1.3133618196415445e-06,0.0021050030857269085,-7.4014826038655,8296.146718545173,997,2059.0219110623184,5.459734430333651e-13,1.174497582662804e-08,0.17879862368530997,5,0.616,0.0,4.799151169443624e-06,-7.400741470381914,7795.28745093795,1.0,cylinder,"11,14,16,17,23,24,25,26",cap1000_cut1e-6
1000,8,1e-06,dense,3.9410880952163516e-08,0.0019907363502017247,-7.352911995518362,31143.21941367119,998,1863.1749467620639,9.408593546543932e-13,1.363505214016881e-08,0.15863405462517907,5,0.508,0.0,6.773615918376436e-06,-7.34213811988899,5391.999780902072,1.0,cylinder,"4,10,14,15,16,22,24,26",cap1000_cut1e-6
1000,8,1e-06,dense,2.4689485572564348e-08,0.0018979457829636896,-7.0691474622446915,42301.01217395273,998,2061.2043641514642,-1.419942874452411e-13,1.2269203907635015e-08,0.20788415864862564,5,0.562,0.0,0.00010479417940728552,-7.056495110465666,1451.4479753121655,1.0,cylinder,"0,7,12,16,19,22,28,31",cap1000_cut1e-6
1000,12,1e-06,dense,2.3590068756234976e-08,0.0016225534671516723,-7.153533745855826,45147.88659127589,998,3285.988449921401,-2.512670868082068e-12,1.5720072113378805e-08,0.19848185728805656,5,0.551,0.0,3.2987693972595895e-05,-7.141048977511753,2178.901595656265,1.0,cylinder,"2,3,8,9,11,14,18,20,21,22,23,31",cap1000_cut1e-6
1000,12,1e-06,dense,2.8291647838893883e-08,0.0018201362476879853,-7.141506697538164,37688.08484423693,998,2650.827413393555,3.1301549834670184e-10,9.866284800171539e-07,0.18338434047692934,4,0.334,0.0,4.32166518806958e-05,-7.129622336314241,1971.852213140099,1.0,cylinder,"1,3,5,9,10,11,14,17,18,23,24,30",cap1000_cut1e-6
1000,12,1e-06,dense,1.926398342831317e-06,0.0016914220007657097,-7.179307332917579,2988.6130133585784,997,3759.2927365606456,-2.0581686037683634e-12,1.4544158133455717e-08,0.24280603543654744,5,0.622,0.0,2.925036894889441e-05,-7.177404140242261,2486.6737047897755,1.0,cylinder,"3,8,10,14,15,16,17,19,26,27,29,31",cap1000_cut1e-6
1000,12,1e-06,dense,1.4802553478694132e-06,0.0015540153025192193,-7.103947737215057,2468.617443976534,997,4673.050364064261,8.628140325607307e-13,1.3068915608172052e-08,0.21780488436429138,5,0.689,0.0,6.190995119772817e-05,-7.1014812058996,1796.6807348437335,1.0,cylinder,"0,7,8,18,19,21,22,23,24,26,28,29",cap1000_cut1e-6
1000,12,1e-06,dense,1.8281883761375083e-08,0.0018219781967425345,-7.249635025189179,58632.75875189472,998,3259.199246972004,3.191972233447916e-10,7.655828042593361e-07,0.2353594981458137,4,0.349,0.0,1.3861528333853888e-05,-7.2371468352033475,3198.058267410075,1.0,cylinder,"1,6,9,11,13,14,19,21,26,28,29,30",cap1000_cut1e-6
1000,12,1e-06,dense,1.7523500304524125e-08,0.0015077403507462227,-7.061660765049817,59024.74429632353,998,3000.8926523234413,2.962586272073659e-10,1.0012938553732996e-06,0.25249014967180117,4,0.331,0.0,8.504610809973908e-05,-7.04887951538516,1511.8796067678197,1.0,cylinder,"0,1,2,6,10,11,13,15,17,19,27,29",cap1000_cut1e-6
1000,12,1e-06,dense,6.531493853997211e-08,0.0015023037943217071,-7.043660232573914,17011.16293615783,998,2774.7579917100065,3.6247365747735877e-10,1.1563672814502942e-06,0.20477931141482414,4,0.333,0.0,9.169782980855356e-05,-7.032394058998254,1438.3287512794998,1.0,cylinder,"0,1,4,6,10,11,12,13,14,19,20,29",cap1000_cut1e-6
1000,12,1e-06,dense,5.3350152365672144e-08,0.0014306751583077133,-7.025794942213409,20550.589048162394,998,3158.767109010786,-1.9984440765288495e-12,1.6999606346387225e-08,0.25149153242190847,5,0.504,0.0,0.00011344704241594196,-7.013557508277672,1360.4497597571396,1.0,cylinder,"0,2,4,5,6,8,11,15,19,22,28,31",cap1000_cut1e-6
1000,12,1e-06,dense,3.889740551286783e-08,0.0017514433941863343,-7.235504157703152,29212.661397888747,998,3413.4803481262325,1.4978237842083837e-12,1.3532299275982139e-08,0.2733948038617811,5,0.524,0.0,1.595346400192393e-05,-7.224230246709319,3063.6267545465516,1.0,cylinder,"2,4,9,11,13,16,19,21,24,25,28,29",cap1000_cut1e-6
1000,12,1e-06,dense,4.372107387062165e-08,0.0016496121809063458,-7.179022814882718,25731.374449379968,998,3896.842524364944,-5.66134655317538e-13,1.2657768987628332e-08,0.3076504954624513,5,0.496,0.0,2.919569442176721e-05,-7.167604118354648,2413.301058276092,1.0,cylinder,"4,6,8,13,14,15,21,22,26,29,30,31",cap1000_cut1e-6
1000,12,1e-06,dense,3.10464140784056e-08,0.0016400756745831864,-7.179495006900148,35021.22622955957,998,3591.3144016912443,1.4905843438011676e-12,1.4291624428149629e-08,0.23715745423526288,5,0.509,0.0,2.53870137497467e-05,-7.1676671910521454,2399.985413641037,1.0,cylinder,"4,8,10,12,14,16,18,19,20,21,23,29",cap1000_cut1e-6
1000,12,1e-06,dense,1.2862250456168219e-08,0.0023083158288136297,-7.314183655401468,82078.31919587494,998,2605.3645369793476,-2.1347557496461878e-13,1.3080648888821276e-08,0.322716430456103,5,0.602,0.0,1.747859150802648e-05,-7.301626806177027,3723.826083458447,1.0,cylinder,"3,6,10,14,15,16,17,18,25,28,29,30",cap1000_cut1e-6
1000,12,1e-06,dense,1.428222278707105e-08,0.0022472130826724237,-7.261509950651475,73424.84461944456,998,3046.8832577536014,1.1158210157189253e-12,1.1759448975998076e-08,0.26252205969317505,5,0.604,0.0,2.4484873253313876e-05,-7.248735366575041,2807.0700425702844,1.0,cylinder,"6,8,12,16,19,20,22,24,27,28,29,30",cap1000_cut1e-6
1000,12,1e-06,dense,1.7143047736323526e-08,0.0015601614504504608,-7.069983995631672,60264.745675574304,998,3562.5461412860823,2.485105722672464e-10,8.350991453840222e-07,0.2731758109749638,4,0.329,0.0,8.064711429897041e-05,-7.057369766512074,1519.3106011869745,1.0,cylinder,"0,1,5,7,12,15,18,22,24,26,29,30",cap1000_cut1e-6
1000,12,1e-06,dense,3.308886473176651e-08,0.002271745896412695,-7.1905410987724245,32682.142886713365,998,2723.417487887184,8.112072453548439e-13,1.219441082065353e-08,0.30385756336698444,5,0.486,0.0,3.726551297335218e-05,-7.178933851890293,2144.564056819365,1.0,cylinder,"3,4,8,12,15,17,19,20,27,28,29,31",cap1000_cut1e-6
1000,12,1e-06,dense,1.846712007020534e-08,0.0023245021475444697,-7.293835723722813,58111.03711316476,998,2609.812934592589,9.384759093531732e-13,1.3071968418161536e-08,0.3688812689963379,5,0.583,0.0,1.5442186474011243e-05,-7.281705014151949,3394.5833908856016,1.0,cylinder,"3,6,10,12,15,19,20,21,22,26,28,30",cap1000_cut1e-6
1000,12,1e-06,dense,8.45719794397628e-08,0.0017819799873916465,-7.104142283625248,13679.93472808398,998,3068.5236126169675,3.1987801255214107e-13,1.387486407649976e-08,0.1655050105369646,5,0.528,0.0,7.244572586662191e-05,-7.093825320681763,1674.2489732375436,1.0,cylinder,"0,4,9,10,11,12,18,19,24,25,26,30",cap1000_cut1e-6
1000,12,1e-06,dense,7.868325444043071e-07,0.0025319883429950284,-7.498013610892019,11243.921346435944,997,2524.951265326296,1.818069151347358e-10,7.04327479863358e-07,0.38744261192473267,4,0.296,0.0,3.233712163338334e-06,-7.496441222211879,10363.554538314105,1.0,cylinder,"1,6,7,9,19,21,22,24,27,28,29,31",cap1000_cut1e-6
1000,12,1e-06,dense,2.3727801950772313e-08,0.0013029850736289515,-7.014766372945731,43854.121311970564,998,3714.5768788850896,5.19266125301244e-13,1.8810320675206392e-08,0.18095878958587203,5,0.573,0.0,9.645498430173301e-05,-7.002385263930506,1325.5296875354093,1.0,cylinder,"0,3,5,7,10,12,13,17,18,19,23,30",cap1000_cut1e-6
1000,12,1e-06,dense,3.788546469606034e-08,0.0016735142394728251,-7.185343479941221,29433.484808938043,998,3318.7401947294634,3.54101896427265e-10,8.472752433190399e-07,0.18245692275515374,4,0.339,0.0,2.319724351214396e-05,-7.173499927722251,2531.283737147642,1.0,cylinder,"1,3,4,6,11,13,15,21,24,26,27,28",cap1000_cut1e-6
1000,3,1e-06,dense,9.754531039228412e-07,0.0020097808552169264,-7.115117244602246,4039.8603348529336,999,599.2716210321533,-3.429283766676061e-13,3.363780604589247e-13,0.05601115986031759,9,0.517,0.0,8.385680030927511e-06,-7.093943191346096,1990.4088632490382,1.0,hemisphere,"9,10,11",cap1000_cut1e-6
1000,3,1e-06,dense,1.3060277094518907e-07,0.0027224233371802866,-7.284842099713099,19588.073106242773,999,789.2239877487472,-2.5629428542709787e-14,1.161853493584275e-13,0.1057619106927306,9,0.708,0.0,1.277519258754111e-05,-7.255105508235053,2976.14333476076,1.0,hemisphere,"19,21,22",cap1000_cut1e-6
1000,3,1e-06,dense,3.642670835610118e-07,0.0018947347965280212,-7.1815305046993085,9095.476192298054,999,977.6850019631885,-1.1047711484115267e-13,1.5410052972451257e-13,0.0671674418126193,9,0.787,0.0,1.4422602716766619e-05,-7.155913054950777,2299.8376887811437,1.0,hemisphere,"10,21,30",cap1000_cut1e-6
1000,3,1e-06,dense,2.14492121102332e-08,0.004786609619470981,-8.020427837992468,229909.51362158457,971,459.0222035268709,-6.41359596051055e-14,6.1173758264386e-14,0.07573534741417262,9,0.497,0.0,2.436203766992205e-08,-7.993079815524194,175896.18133880984,0.972,hemisphere,"9,11,19",cap1000_cut1e-6
1000,3,1e-06,dense,2.719302387049393e-07,0.0021037426599574425,-7.1804135290139595,9072.76791953598,999,778.1387543009514,-7.630972204151247e-13,5.110878078290664e-13,0.0667867530311349,9,0.565,0.0,2.229281755892002e-05,-7.1531596277770335,2079.724229977629,1.0,hemisphere,"8,17,19",cap1000_cut1e-6
1000,3,1e-06,dense,1.580785711061459e-08,0.004160855429464666,-7.8372332966599565,330036.663277357,996,466.8596294861684,-1.4812050703220223e-13,1.0669791111266482e-13,0.07425661268556301,9,0.601,0.0,1.8222250570760108e-08,-7.821640750546941,291448.3751176896,0.998,hemisphere,"17,23,27",cap1000_cut1e-6
1000,3,1e-06,dense,2.5308775009329426e-07,0.0021332054706181165,-7.1199917752248,11493.176239139197,999,824.3689334124912,5.354019636492902e-13,3.2971500401206364e-13,0.08140896431521927,9,0.719,0.0,3.606061667498671e-05,-7.091485314835404,1701.2950030774148,1.0,hemisphere,"13,25,27",cap1000_cut1e-6
1000,3,1e-06,dense,3.263115812490555e-07,0.002339990363911275,-7.414454937518033,13027.589394081087,999,784.906990441427,-9.857934780976851e-14,1.296114312000754e-13,0.058790607829404186,9,0.463,0.0,2.4173382278723893e-06,-7.3889945977581,6909.1354168156295,1.0,hemisphere,"4,10,26",cap1000_cut1e-6
1000,3,1e-06,dense,3.109177089989694e-08,0.0031448765512412293,-7.538337436517992,85063.46343583165,999,403.2773022890811,2.843113619907683e-13,2.604952526016075e-13,0.05246757164056949,9,0.487,0.0,6.377569212025604e-08,-7.516558321969173,60270.14106515871,1.0,hemisphere,"1,7,24",cap1000_cut1e-6
1000,3,1e-06,dense,4.13195679874402e-07,0.00333257684664015,-7.394174656277128,10694.688406456758,999,510.9591312718222,-7.894726539170449e-15,7.118427144014542e-14,0.06501539720364427,9,0.548,0.0,5.559420302824197e-06,-7.3679758987472574,5113.595078853953,1.0,hemisphere,"12,17,26",cap1000_cut1e-6
