P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,proxy_lam_min_norm,proxy_logdet_norm,proxy_a_opt_norm,proxy_valid_frac,scene,subset,variant
500,5,1e-08,dense,5.004114801153546e-07,0.005439735717281972,-6.552688318206969,7995.641812329175,499,543.9336168646903,5.151752505497265e-13,1.9801415701477574e-13,0.2028196908705243,9,0.458,0.0,6.071105189061634e-05,-6.500528564960564,1060.468707775729,1.0,hemisphere,"9,13,15,23,25",cap500_cut1e-8
500,5,1e-08,dense,1.3570225148597643e-06,0.004199504331808425,-6.490901782248487,4303.653906760694,499,688.3737343863862,4.2448043777870703e-13,1.6430576213476016e-13,0.21521478301450075,9,0.52,0.0,6.699219871232638e-05,-6.443325065762851,943.3839464314364,1.0,hemisphere,"8,9,25,26,31",cap500_cut1e-8
500,5,1e-08,dense,2.3298081843630724e-06,0.002749236592674114,-6.317941665939644,2495.8577102287218,499,678.4067626233655,-8.114523369586978e-13,4.689968229419939e-13,0.12978021683628482,9,0.66,0.0,0.000228081898343261,-6.274101924857899,588.0857464938773,1.0,hemisphere,"2,5,6,8,14",cap500_cut1e-8
500,5,1e-08,dense,1.7674200400560345e-06,0.0030467957297174953,-6.366504361685675,3027.4039428102838,499,660.1668884289559,2.6382960079856035e-13,1.5100125032248614e-13,0.14989412023062948,9,0.438,0.0,0.00016530095033575842,-6.319068621220742,669.8985945741795,1.0,hemisphere,"1,4,8,13,15",cap500_cut1e-8
500,5,1e-08,dense,1.649679790515725e-06,0.003485492804780588,-6.430104092971579,3597.718113415852,499,688.0455230179607,-3.1634744093224105e-13,1.4264668282334557e-13,0.17771328237840534,9,0.418,0.0,9.734080473309571e-05,-6.383067961200986,820.3240986778276,1.0,hemisphere,"1,4,13,16,31",cap500_cut1e-8
500,5,1e-08,dense,8.057957415060935e-07,0.00432854537544083,-6.514186277075964,6203.821203192903,499,819.0364804853352,8.17553707024854e-13,2.519510536613302e-13,0.2082267051509963,9,0.874,0.0,5.699708960504889e-05,-6.467113804034556,1001.6261289359106,1.0,hemisphere,"5,10,23,24,28",cap500_cut1e-8
500,5,1e-08,dense,1.278300598244246e-06,0.005071965483341965,-6.415990317336529,3824.521516214071,499,563.014927145274,-6.988143706859555e-13,2.7197133432828006e-13,0.2742439838138762,9,0.502,0.0,0.00012980243390457946,-6.3695956915232825,732.9257765491341,1.0,hemisphere,"2,8,9,15,23",cap500_cut1e-8
500,5,1e-08,dense,3.8166247549043173e-07,0.006133412998003674,-6.798067794184653,12578.954766738227,499,443.1130129333869,-8.512524723742337e-13,3.4884452346948564e-13,0.21925672301207405,9,0.494,0.0,1.5584016354770848e-06,-6.752511170750346,5308.730300159659,1.0,hemisphere,"1,15,25,26,27",cap500_cut1e-8
500,5,1e-08,dense,2.046036809912464e-06,0.0036684332593552526,-6.451163594020456,2977.3945610272413,499,667.1696218338734,-4.2475764020962775e-13,1.9634048830529214e-13,0.17045364162176913,9,0.578,0.0,4.9535963888136834e-05,-6.410341777461566,913.3766122343453,1.0,hemisphere,"3,10,12,24,31",cap500_cut1e-8
500,5,1e-08,dense,2.4517952794047383e-08,0.01316447310015158,-7.458582045266767,204650.3229448161,484,228.6870135090362,-1.9920847601963503e-16,2.456820300832419e-13,0.2755957049709442,9,0.476,0.0,2.735451760281653e-08,-7.434611913850033,212466.47337465576,0.972,hemisphere,"1,6,22,27,28",cap500_cut1e-8
500,5,1e-08,dense,2.483953652319913e-06,0.0036648718005076264,-6.391673765724875,2768.863850493073,499,733.0244901262411,2.299346217819304e-13,1.5767263705154596e-13,0.21402652843411465,9,0.712,0.0,0.00012458659116355115,-6.349716735471744,731.5818397078167,1.0,hemisphere,"3,8,10,19,22",cap500_cut1e-8
500,5,1e-08,dense,3.790401497299491e-07,0.007666208593347705,-7.035213425345793,16678.140889690905,499,417.64385281709815,-2.8451714725527544e-14,3.5634490405642073e-14,0.2613242081430162,9,0.448,0.0,6.369448893803548e-07,-6.989919747944091,10410.084012963418,1.0,hemisphere,"4,10,12,15,31",cap500_cut1e-8
500,5,1e-08,dense,1.986597626376354e-06,0.004028593953537861,-6.367116836745933,2932.1843154704243,499,667.9261188071328,-1.102007673063581e-13,6.57891668712854e-14,0.2492557902443978,9,0.708,0.0,0.00019347441494982177,-6.323709742658553,654.4066865261476,1.0,hemisphere,"5,6,11,16,25",cap500_cut1e-8
500,5,1e-08,dense,6.770705278305917e-07,0.004320502245312128,-6.417332938411313,5807.0076287434695,499,705.5176487039364,-1.3155840891503068e-12,4.577958133182329e-13,0.23881980146797466,9,0.608,0.0,0.00019097035172428584,-6.3676419727894675,720.6884572845407,1.0,hemisphere,"0,16,17,19,27",cap500_cut1e-8
