P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,proxy_lam_min_norm,proxy_logdet_norm,proxy_a_opt_norm,proxy_valid_frac,scene,subset,variant
1000,8,1e-08,dense,0.0006178061654897023,0.002456672638598262,-7.093704101477349,1355.8616705298427,995,1331.8999376458464,-3.2167900257619964e-08,1.8417050890881007e-09,0.5494496826292723,2,0.206,0.0,0.0006169861716600072,-7.095710591293055,1356.6554991057446,1.0,cube,"2,3,7,12,18,21,22,26",cap1000_cut1e-8
1000,8,1e-08,dense,0.0005448098392253205,0.0027609991754511307,-7.175524102322327,1525.0063674322728,995,1375.7870574037665,-2.571458967048235e-07,1.6175335344679796e-09,0.38221301111255446,2,0.206,0.0,0.0005440945782641873,-7.177569134715093,1526.0868301676833,1.0,cube,"5,7,10,12,19,26,27,28",cap1000_cut1e-8
1000,12,1e-08,dense,6.264300005268264e-08,0.0033878886547104876,-7.403768095228845,18622.38365381579,997,1594.3545287594402,-2.7069770362821103e-10,5.979410215655539e-09,1.0678588762386636,2,0.202,0.0,0.00039948747509154794,-7.3897275980967185,2047.8589331591318,1.0,cube,"4,7,9,11,12,16,17,19,20,21,27,29",cap1000_cut1e-8
1000,12,1e-08,dense,1.0207976960896264e-06,0.00259121981707924,-7.103902167014133,2386.6286890579045,997,2285.4643101167203,-2.5638020139015308e-09,1.5573408408974848e-08,1.178666681430919,4,0.2,0.0,0.0006103894299210155,-7.095539394976661,1347.9485857572347,1.0,cube,"3,5,10,11,14,16,19,21,22,28,29,30",cap1000_cut1e-8
1000,12,1e-08,dense,1.3352516210217754e-06,0.002576081828266628,-7.1158617771397425,2191.3765317845573,997,1975.1634008306964,-2.026617115046343e-09,1.3138781979350499e-08,0.8311247956135448,2,0.197,0.0,0.0005136392410026265,-7.108273396204673,1375.109757505297,1.0,cube,"0,4,6,9,12,15,16,17,20,22,26,30",cap1000_cut1e-8
1000,12,1e-08,dense,2.2151752335515014e-08,0.002227588165261181,-7.055055830838903,46520.60286450111,998,2703.137501978016,2.6965842109759706e-11,7.104906148390112e-06,0.8940473804383366,2,0.206,0.0,0.0006855810637978858,-7.0430440626543955,1249.7053716081805,1.0,cube,"0,1,8,9,14,16,22,24,26,28,30,31",cap1000_cut1e-8
1000,12,1e-08,dense,2.4810130814907794e-07,0.002391270468867981,-7.086285344836696,5458.307929454885,997,2501.1629336303668,-1.3091857249057564e-09,1.5592248208192484e-08,2.000257468951357,4,0.216,0.0,0.0006435517076545663,-7.076232962240296,1314.8873468375466,1.0,cube,"3,6,8,11,13,18,20,23,25,26,27,30",cap1000_cut1e-8
1000,12,1e-08,dense,2.7002907033953215e-05,0.002960423378353282,-7.246624594469511,1714.1937853611287,997,1882.6621044594726,-7.062192509755392e-12,5.031880128286439e-06,1.331984549761951,2,0.207,0.0,0.0004908924979884797,-7.244532642692646,1679.2650755283994,1.0,cube,"4,6,8,10,12,15,19,20,23,25,26,29",cap1000_cut1e-8
1000,12,1e-08,dense,2.736460431523303e-07,0.002761703293606058,-7.153781441128178,5262.500573093042,997,2214.2443915126287,-1.6244240638484778e-09,5.1875597634055845e-09,1.542132876444387,3,0.204,0.0,0.0005838273225169222,-7.142993113872983,1444.8622904191907,1.0,cube,"4,5,10,11,13,19,20,23,26,27,28,30",cap1000_cut1e-8
1000,12,1e-08,dense,1.009122870261819e-06,0.003277101909853147,-7.264498352971082,2759.574152663079,997,1499.1314733877412,-3.611678112008431e-11,3.0394209082964976e-08,0.5375762324359739,3,0.181,0.0,0.00045353547905251535,-7.255533881046471,1683.7280766154904,1.0,cube,"3,4,7,12,13,14,15,17,19,20,24,25",cap1000_cut1e-8
1000,12,1e-08,dense,1.4901056149386227e-07,0.0027184126293960235,-7.166504404817674,8373.206967876262,997,1977.1265661756743,-1.0967642362024454e-09,2.0048122804046112e-08,1.7905022603655651,2,0.201,0.0,0.0005670421026646502,-7.155201535110288,1475.1330215201126,1.0,cube,"1,4,10,13,14,16,17,20,21,22,24,27",cap1000_cut1e-8
