scene,N,subset,lambda_min_eff,logdet_eff,a_opt_eff,si_mae_A,ho_psnr
hemisphere,8,"9,13,16,17,22,25,26,28",0.014528486395348067,759.3582214927869,1.0843933651897264,0.005758792161941528,20.686772814281625
hemisphere,8,"0,2,3,9,11,13,24,30",0.025415428624680502,1545.9694151684203,0.5699682830490514,0.005889160092920065,27.756352063150665
hemisphere,8,"0,1,2,6,13,16,29,30",0.06351470934832636,1520.7500598303432,0.5844324917511358,0.005609073676168919,20.79320010532785
hemisphere,8,"8,11,15,17,19,20,21,25",0.008517668087417761,812.1527168385015,1.1157528255035658,0.005902386270463467,20.16965730412311
hemisphere,8,"1,2,15,20,21,23,26,31",0.009323052909126824,551.1874860040471,1.9242316594037356,0.007457434199750423,19.50624278830463
hemisphere,8,"1,8,10,11,14,18,25,30",0.006985625468532148,873.84620255041,0.9803182989502193,0.005947968456894159,20.129353832549846
hemisphere,8,"5,7,13,14,24,25,26,31",0.00431805934297789,1311.3012124957922,0.9614147372626243,0.00615132600069046,21.48961997124372
hemisphere,8,"3,12,13,17,19,27,29,31",0.005730408414242638,940.0569625811733,1.1305265259351684,0.006734971422702074,20.228233385649567
hemisphere,12,"0,3,5,7,9,14,15,16,17,18,24,29",0.042568528351014,2204.419742645022,0.4519825300198935,0.005390204023569822,27.64530713491751
hemisphere,12,"0,4,5,6,12,14,16,20,24,25,29,31",0.04902163985577866,1867.5427255369218,0.518696514606817,0.005605893209576607,27.54975953017881
hemisphere,12,"1,3,4,7,8,9,13,17,18,19,22,23",0.0010546612926129234,1588.9098004284776,1.1336685871683998,0.005449553485959768,20.162881976847842
hemisphere,12,"0,1,4,5,15,17,19,24,27,29,30,31",0.03328443680299164,1724.449703473338,0.57734078151874,0.006063573528081179,20.571391930790305
hemisphere,12,"1,5,8,10,13,17,20,21,23,25,28,31",0.003983815529778438,2094.5816078843036,0.6501276577839843,0.005637126509100199,21.35042860011015
hemisphere,12,"2,4,8,11,14,16,21,23,24,26,28,29",0.0007252262020004526,2092.867810987143,1.5236655687755563,0.005933584179729223,20.52170050838937
hemisphere,12,"1,3,5,6,7,12,15,17,18,22,29,30",0.011189050500293968,1226.803813415781,0.8370720317470967,0.0053910319693386555,19.31072359925086
hemisphere,12,"0,1,3,5,7,8,14,15,17,20,22,23",0.018891133412036677,1863.8247133507693,0.5262447157113477,0.00548016931861639,20.878204073872833
hemisphere,12,"1,2,3,6,9,16,23,24,25,26,28,31",0.006870331220802318,1385.037041654862,1.0734378762951295,0.0061141112819314,18.955181036018974
hemisphere,12,"0,13,15,19,20,21,22,25,26,27,29,30",0.053718504771834465,2042.9910167695048,0.5286703278900097,0.005859659053385258,27.660179105994914
hemisphere,12,"1,4,7,8,13,14,16,21,26,27,28,30",0.009167515857927609,1868.9066684473455,0.6998507030475611,0.005404055118560791,21.126367654264172
hemisphere,12,"0,3,6,8,14,15,16,26,28,29,30,31",0.030366205720117678,2280.8558873340608,0.5014102920261518,0.005736371967941523,27.628698500670197
hemisphere,12,"1,2,7,8,12,17,18,20,23,25,27,30",0.0030036459582679733,812.3093373718311,1.179765940942918,0.00589694594964385,18.477886794917406
hemisphere,12,"2,3,4,7,11,16,19,21,22,23,28,30",0.0017507509784038071,1358.4860030281895,1.269714631283147,0.006010413635522127,18.94220198110443
hemisphere,12,"0,2,5,7,8,11,12,22,24,26,28,30",0.006021712415308476,2165.0130744375856,0.49967613735267485,0.005529997404664755,27.6745489743887
hemisphere,12,"2,3,6,7,10,12,13,17,18,21,22,24",0.008356118464113771,1821.6967850190536,0.685702866980439,0.005308154970407486,20.40780660257741
hemisphere,12,"0,2,4,5,8,11,12,13,15,18,21,29",0.03355113672381253,2660.4254831961534,0.3528464690882053,0.005302386824041605,28.03163363368714
hemisphere,12,"5,7,8,9,11,13,21,23,26,27,28,31",0.0017063022690436888,2333.4049721474707,0.7895352300497527,0.005563627928495407,21.318567881873513
hemisphere,12,"0,1,3,6,12,17,20,22,23,26,28,29",0.005942400318810634,1506.0691395884664,0.8136028296703117,0.005595725495368242,20.425640032867086
hemisphere,12,"2,4,5,8,9,10,13,17,18,20,26,31",0.019901261921016405,2076.421861698024,0.5707324721306724,0.005621993914246559,21.35122518756254
sphere,3,"8,16,29",0.00015540754497207982,110.41263505551196,5.4583859104273325,0.016296954825520515,22.867252970909178
sphere,3,"7,22,23",3.949833990006899e-05,-2889.93267462418,65.90844464366381,0.01007826253771782,15.945774700747661
sphere,3,"1,19,20",0.0002967597442389696,-3166.855137007349,31.081360707996804,0.027761360630393028,14.628447508509035
sphere,3,"10,14,30",0.00025197115173048313,-2293.878706546613,18.732104703425136,0.010334724560379982,17.17123565755532
sphere,3,"16,25,31",3.900289225600841e-05,-977.9495372170069,18.932380861718535,0.0183383971452713,20.536052851229712
sphere,3,"4,10,16",0.0011813176725419816,-839.7415194363971,2.938055033025913,0.013579030521214008,20.269397127251715
sphere,3,"4,6,7",1.9280726799676e-05,-4040.4636801403985,114.00771288590528,0.012637396343052387,14.076633603757791
sphere,3,"5,7,9",0.0010740757849013625,-1578.5789245486008,4.876773488554672,0.010270396247506142,20.527987297212476
sphere,3,"0,1,26",0.050312008137596446,-101.78573476772956,1.2720020695770011,0.012755638919770718,22.131587028669657
sphere,3,"0,6,16",0.0057708609155272565,-65.53648496510708,1.5010978564907278,0.016207991167902946,28.14843446081323
sphere,3,"2,4,10",0.00011204519918530477,-2505.5544505415087,35.45485144793248,0.012561751529574394,16.445203473159754
sphere,3,"2,20,26",0.00027200248632649836,-1642.5524397457089,11.66235239937273,0.017892220988869667,19.40691176249504
sphere,3,"9,17,23",4.748364411318593e-05,-2990.237353269701,62.87502846014543,0.00849252287298441,15.51504159002155
sphere,3,"3,6,21",0.006001528912571306,-621.8739936106308,2.4967158664377105,0.018132682889699936,21.617641750970627
sphere,3,"1,9,17",3.386044480728991e-05,-2110.09845940739,138.99264362995586,0.02682526223361492,12.492139592253553
sphere,3,"2,10,25",0.00020171600745223694,-2316.074551720191,32.89688828635581,0.013421089388430119,17.144543264884803
sphere,3,"10,19,22",0.0007265307651581161,-1830.2022030326889,7.712142646186559,0.013448013924062252,17.586703585524447
sphere,3,"12,15,26",0.0001523790575508458,-1746.167193461964,14.128168209686155,0.01660255342721939,19.11570592395122
sphere,3,"0,15,27",0.07504906050817702,-346.8634741323897,1.334499691954691,0.017049111425876617,27.853190096539574
sphere,3,"2,3,15",0.011764906527678188,-1164.4095303845752,2.5108746762367087,0.012967890128493309,18.386636436216246
sphere,5,"3,12,21,22,29",0.0014183023815095177,43.1587382135679,2.846980956639581,0.009885846637189388,20.951549659475823
sphere,5,"5,19,24,30,31",0.001208150805694188,234.08738173371694,2.012768584488217,0.012602532282471657,20.347842342025785
sphere,5,"0,1,3,22,26",0.00920521033714371,563.9113427075283,1.0254607648796195,0.008773133158683777,21.64998278784506
sphere,5,"7,13,20,25,27",0.0017657639637380187,-623.2713545375304,2.901000642067159,0.0071169245056807995,19.719757934236018
sphere,5,"2,18,20,24,30",0.0021593873191954474,-530.6979261490918,3.3966617202971356,0.010941051878035069,19.057355759112504
sphere,5,"15,17,19,21,28",0.003653751914532205,-561.7558740478551,3.2733777045524577,0.009370352141559124,18.890463433532872
sphere,5,"6,13,15,21,23",0.005683292308325605,475.3683543898925,1.6027237077537717,0.008579910732805729,21.536884763966754
sphere,5,"4,8,9,10,15",0.00016300867945709583,-188.87669081911093,5.887789105156908,0.008648639544844627,20.336732076792142
sphere,5,"10,12,22,23,27",0.0012070027800589133,-1266.628592184159,8.150937874518078,0.01015553716570139,17.046382960886906
sphere,5,"1,10,13,24,27",0.0015364422941841216,202.92923562922698,2.4576224252043386,0.009143568575382233,20.611871357980448
sphere,5,"1,2,11,14,28",0.00033949502879609045,-1629.2130068348054,9.301140645510275,0.00810687243938446,16.63828775427684
sphere,5,"1,10,19,25,30",0.0007265307651581161,-1670.389693797113,8.138866401137498,0.008504899218678474,16.854988080981318
sphere,5,"8,11,13,22,30",0.006314882395711166,545.6507207607392,1.2385131136451477,0.008767344057559967,22.443524082733735
sphere,5,"11,14,18,21,28",0.0073049682567786775,226.51055060380526,1.7395013514345676,0.009963183663785458,20.42964220448383
sphere,5,"3,7,10,13,27",0.01601316341841894,473.88005062836976,1.1599054929268169,0.008351619355380535,21.027241398751354
sphere,5,"1,3,4,5,17",0.006691123502057112,-345.4490603675349,1.5731034448457157,0.007645701989531517,20.07235746089834
sphere,5,"13,14,16,21,23",0.005864467126691472,835.7915177928381,1.310036209103018,0.009054325520992279,22.313125320996676
sphere,5,"8,9,13,15,19",0.003938390575449916,519.9065621370139,1.2403903206033526,0.007405234035104513,21.897682134945104
sphere,5,"12,18,24,29,30",0.0010871829548884154,-202.23265806610007,3.429214449751683,0.011938420124351978,19.990776696651533
sphere,5,"8,13,15,20,31",0.0030864228983523796,704.9668936288997,1.3314518062433092,0.009692756459116936,22.25401934253298
sphere,8,"0,2,6,20,23,25,27,28",0.0015651324686776016,523.4642954026938,1.3931888798546153,0.007089158985763788,27.058253954607277
sphere,8,"0,1,4,7,20,21,22,23",0.006437626050739625,646.2362702677603,1.1651429010401186,0.005558807868510485,20.821032512284923
sphere,8,"1,7,8,10,16,21,26,29",0.0015111110816935236,1626.6925701411462,1.2430973845798006,0.006017074454575777,21.821232820407424
sphere,8,"8,11,13,16,17,29,30,31",0.003364520703618098,1509.866005730743,1.2727849771927295,0.006713549140840769,21.81454073687684
sphere,8,"7,8,11,24,25,27,28,30",0.0001981210033719555,362.61453456365285,4.637619068343409,0.007414241321384907,19.02911533437579
sphere,8,"0,1,9,15,17,21,24,25",0.0033018561905539716,795.2073320255397,1.0901210735699864,0.005699837580323219,20.923919028748372
sphere,8,"0,2,6,16,19,22,23,26",0.011410815393749605,1307.1552911505844,0.7847925298396369,0.00633941451087594,27.525965113588082
sphere,8,"1,3,10,15,17,25,26,29",0.0005751539754594725,685.9529587488552,2.082394515463247,0.006568773649632931,19.42378405111291
sphere,8,"5,10,13,14,16,25,26,30",0.014545314303937218,1477.2247763560063,0.7965825851947232,0.005937831476330757,21.81826186451198
sphere,8,"0,3,6,9,13,20,30,31",0.03929072515328154,1291.4734639147844,0.670981145164896,0.005786535330116749,27.73881636500429
sphere,8,"6,7,10,11,14,20,27,30",0.0013567082248177533,-663.0206013801353,3.919836378523482,0.006665291264653206,16.910456458236087
sphere,8,"2,4,14,15,25,26,27,29",0.0009236301075972486,-113.79983417805371,4.164266273056132,0.007136650383472443,18.390575519266026
sphere,8,"0,3,4,6,18,19,25,26",0.04633450695964339,1281.7382760984879,0.7019890032507164,0.006060982123017311,27.574903792392398
sphere,8,"0,1,2,8,13,20,24,31",0.0772895232090503,1729.8060413845992,0.5259620712428441,0.005734728649258614,20.898124042679875
sphere,8,"8,11,12,17,19,22,25,29",0.000826890310150835,253.34253634023045,2.7711112528545576,0.0066587794572114944,19.364658832549033
sphere,8,"2,3,12,16,18,24,27,28",0.0040097185701835165,947.3851300594862,1.3760741419332871,0.006965705193579197,19.459580091801993
sphere,8,"1,3,13,19,25,29,30,31",0.0022048278393677788,880.232661303136,1.7885324649870353,0.007003154139965773,20.324747812398133
sphere,8,"6,8,11,12,16,19,21,24",4.5631029836292946e-05,1061.349233929997,12.846079672067331,0.006948661990463734,20.71114943691932
sphere,8,"2,3,4,7,17,19,26,30",0.004658623469175146,58.88101479842612,1.9202045756461144,0.00609908951446414,18.328795459381556
sphere,8,"9,12,20,21,22,24,26,27",0.0005826444484219115,275.2835842894516,3.21137759444007,0.006548881996423006,19.46882529274157
sphere,12,"0,1,3,5,7,8,10,11,14,28,29,30",0.1462942180548114,2253.962568722934,0.3916676701934571,0.005510355345904827,21.078749713278405
sphere,12,"2,7,9,13,16,18,19,20,22,26,28,31",0.0070573774655429975,1604.6765401707567,0.9064926765100868,0.005965930875390768,19.91936222732303
sphere,12,"1,2,4,8,10,13,19,23,25,26,30,31",0.0027698180286698827,1747.4142926920179,0.9208487398688648,0.006142688915133476,20.262132404186538
sphere,12,"0,1,3,9,10,13,24,26,28,29,30,31",0.04341512489814877,2241.8855249412436,0.47366902115079007,0.005788506008684635,21.00007203955932
sphere,12,"0,2,6,8,14,15,18,19,20,21,23,28",0.007160473345242231,2044.1942370328277,0.5949510254246659,0.0058836727403104305,27.467959104733023
sphere,12,"0,3,9,10,11,12,18,19,25,26,30,31",0.007308090464143069,1933.5628171389242,0.6332222097655861,0.005866981111466885,27.264329316981843
sphere,12,"0,5,7,10,12,15,19,21,23,24,27,30",0.00714007088118094,1984.5751274057566,0.6380538361840167,0.0059256297536194324,27.439983305000606
sphere,12,"0,3,5,6,9,11,13,18,27,28,30,31",0.10462655279722748,2294.9733448783,0.39882836363950147,0.005702754016965628,27.579215002552427
sphere,12,"0,1,4,5,8,9,10,17,18,20,26,29",0.04367295611419968,2163.8977341413474,0.47401590125787835,0.005376952700316906,21.33068296064301
sphere,12,"4,7,11,16,18,19,21,24,27,28,30,31",0.004769454501335803,1503.972647246639,1.0961791083108834,0.006673905532807112,19.203856122156154
sphere,12,"1,2,3,6,13,24,25,26,27,28,29,31",0.02086929255446348,1713.207578549392,0.771570823808315,0.006212587468326092,19.746804110541767
sphere,12,"2,8,13,14,19,22,23,24,27,28,29,31",0.007878736657262332,1822.7438742452425,0.8475742625182099,0.006560292560607195,19.953916055835823
sphere,12,"2,4,9,10,14,16,17,18,21,22,24,31",0.002330836504209385,1469.7355203790023,1.1332749190921245,0.005736994557082653,19.621401165861915
sphere,12,"4,5,7,8,11,20,21,22,23,26,27,31",0.005283313054069639,1930.0847193094478,0.7714586829612129,0.005683152936398983,20.67252597345586
sphere,12,"1,4,6,10,16,17,21,25,26,28,29,30",0.005941494119773467,1320.6827476414928,1.1174526452018612,0.005721492692828178,19.649411811331404
sphere,12,"0,1,6,7,10,13,17,18,20,21,22,29",0.002364604741169585,1968.9816467986348,0.8437259551058868,0.0053542666137218475,21.20751048373223
sphere,12,"0,1,2,3,5,7,11,12,22,23,25,27",0.08092260607935846,1645.5869122957984,0.5375246903583392,0.0056503284722566605,29.5763744733333
sphere,12,"1,2,3,9,10,13,20,21,22,24,25,27",0.003729075598949435,1576.4183083613993,0.8262683025855658,0.0055295564234256744,19.83364114719824
sphere,12,"0,1,4,5,6,11,17,19,22,26,27,30",0.026608821097168795,1464.5640408881295,0.6636407289351312,0.005747102666646242,20.524503655233342
sphere,12,"0,1,5,8,16,17,18,21,24,26,29,31",0.07686392620199808,2739.818318207065,0.3602777111730867,0.005405719392001629,21.618113442505084
