conf_sphere_r05,3,154,"0,6,21",-6.36521900191522,-6.364934069519705,0,0,full,full,2,1
conf_sphere_r05,3,155,"0,6,22",-6.343875853965349,-6.343616039264528,0,0,full,full,1,1
conf_sphere_r05,3,156,"0,6,23",-6.308585200487855,-6.308516288578796,0,0,full,full,0,0
conf_sphere_r05,3,157,"0,6,24",-6.388310384405215,-6.388188760799574,0,0,full,full,2,2
conf_sphere_r05,3,158,"0,6,25",-6.3148757853184945,-6.314773941520079,0,0,full,full,0,0
conf_sphere_r05,3,159,"0,6,26",-6.338713786504137,-6.338477398296783,0,0,full,full,0,0
conf_sphere_r05,3,160,"0,6,27",-6.360299646847983,-6.360197973595371,0,0,full,full,2,2
conf_sphere_r05,3,161,"0,6,28",-6.305743579178926,-6.305677480216282,0,0,full,full,0,0
conf_sphere_r05,3,162,"0,6,29",-6.369550858921788,-6.369370288125861,0,0,full,full,1,1
conf_sphere_r05,3,163,"0,6,30",-6.33152542977763,-6.331465961821642,0,0,full,full,0,0
conf_sphere_r05,3,164,"0,6,31",-6.325115016140508,-6.325027358686041,0,0,full,full,0,0
conf_sphere_r05,3,165,"0,7,8",-6.352758048040762,-6.352343279284005,0,0,full,full,2,2
conf_sphere_r05,3,166,"0,7,9",-6.319513248721924,-6.319224597780949,0,0,full,full,0,0
conf_sphere_r05,3,167,"0,7,10",-6.386497219228863,-6.38627977746177,0,0,full,full,2,2
conf_sphere_r05,3,168,"0,7,11",-6.314069772458842,-6.313947329313151,0,0,full,full,0,0
conf_sphere_r05,3,169,"0,7,12",-6.338050315161256,-6.33755378183011,0,0,full,full,1,1
conf_sphere_r05,3,170,"0,7,13",-6.368778582498514,-6.36840352063958,0,0,full,full,2,2
conf_sphere_r05,3,171,"0,7,14",-6.298438980288417,-6.298250579879103,0,0,full,full,0,0
conf_sphere_r05,3,172,"0,7,15",-6.365450646875849,-6.365232412357798,0,0,full,full,3,3
conf_sphere_r05,3,173,"0,7,16",-6.338557700202698,-6.338219545737725,0,0,full,full,0,0
conf_sphere_r05,3,174,"0,7,17",-6.322041946588256,-6.321517235891671,0,0,full,full,0,0
conf_sphere_r05,3,175,"0,7,18",-6.380408089360843,-6.380111243335744,0,0,full,full,2,2
conf_sphere_r05,3,176,"0,7,19",-6.307392245930205,-6.3072083437671695,0,0,full,full,0,0
conf_sphere_r05,3,177,"0,7,20",-6.34378520375781,-6.3432981551963445,0,0,full,full,2,2
conf_sphere_r05,3,178,"0,7,21",-6.353155877975952,-6.352786042351916,0,0,full,full,1,0
conf_sphere_r05,3,179,"0,7,22",-6.305316402255041,-6.305054838175863,0,0,full,full,0,0
conf_sphere_r05,3,180,"0,7,23",-6.370116575186694,-6.369947362686393,0,0,full,full,2,2
conf_sphere_r05,3,181,"0,7,24",-6.327398250885152,-6.3272262790227325,0,0,full,full,0,0
conf_sphere_r05,3,182,"0,7,25",-6.326455385015285,-6.326207056768499,0,0,full,full,0,0
conf_sphere_r05,3,183,"0,7,26",-6.364352795178038,-6.364042102885469,0,0,full,full,1,1
conf_sphere_r05,3,184,"0,7,27",-6.30813153788824,-6.308025830146324,0,0,full,full,0,0
conf_sphere_r05,3,185,"0,7,28",-6.351076573700114,-6.350879705007282,0,0,full,full,2,2
conf_sphere_r05,3,186,"0,7,29",-6.3422015370488385,-6.341959183110083,0,0,full,full,0,0
conf_sphere_r05,3,187,"0,7,30",-6.318015377005809,-6.317840433524366,0,0,full,full,0,0
conf_sphere_r05,3,188,"0,7,31",-6.36156080271717,-6.3613998897233675,0,0,full,full,2,1
conf_sphere_r05,3,189,"0,8,9",-6.386864854283482,-6.386586003360951,0,0,full,full,1,1
conf_sphere_r05,3,190,"0,8,10",-6.345700079737679,-6.345589787615434,0,0,full,full,3,3
conf_sphere_r05,3,191,"0,8,11",-6.4125000548169275,-6.412430039618762,0,0,full,full,3,3
conf_sphere_r05,3,192,"0,8,12",-6.367533901264692,-6.367217203888753,0,0,full,full,1,1
conf_sphere_r05,3,193,"0,8,13",-6.401040666752327,-6.40069165093978,0,0,full,full,3,3
conf_sphere_r05,3,194,"0,8,14",-6.384239328853715,-6.3839653549138875,0,0,full,full,2,2
conf_sphere_r05,3,195,"0,8,15",-6.342852160221832,-6.342763906400413,0,0,full,full,3,3
conf_sphere_r05,3,196,"0,8,16",-6.430054411181262,-6.429645286657168,0,0,full,full,3,3
conf_sphere_r05,3,197,"0,8,17",-6.375425610318172,-6.3750354850446005,0,0,full,full,2,1
conf_sphere_r05,3,198,"0,8,18",-6.361088259294117,-6.360799676412297,0,0,full,full,3,3
conf_sphere_r05,3,199,"0,8,19",-6.397465819669666,-6.397375460575843,0,0,full,full,3,3
conf_sphere_r05,3,200,"0,8,20",-6.349478463101795,-6.3491094043442,0,0,full,full,2,2
conf_sphere_r05,3,201,"0,8,21",-6.410644345522433,-6.410326591580751,0,0,full,full,3,3
conf_sphere_r05,3,202,"0,8,22",-6.375837867203488,-6.375551039760827,0,0,full,full,2,2
conf_sphere_r05,3,203,"0,8,23",-6.34764904084667,-6.347576666238476,0,0,full,full,3,3
conf_sphere_r05,3,204,"0,8,24",-6.406643490390757,-6.406506879082169,0,0,full,full,3,3
conf_sphere_r05,3,205,"0,8,25",-6.3616355567425975,-6.36155717103452,0,0,full,full,2,2
conf_sphere_r05,3,206,"0,8,26",-6.3769301988154545,-6.376626351766113,0,0,full,full,3,3
conf_sphere_r05,3,207,"0,8,27",-6.383388686136013,-6.383336511532323,0,0,full,full,3,3
conf_sphere_r05,3,208,"0,8,28",-6.3498888377107985,-6.349866909074363,0,0,full,full,3,3
conf_sphere_r05,3,209,"0,8,29",-6.399650881155567,-6.399458795387088,0,0,full,full,3,3
conf_sphere_r05,3,210,"0,8,30",-6.37078055401204,-6.370754368463525,0,0,full,full,3,3
conf_sphere_r05,3,211,"0,8,31",-6.360830261695833,-6.360770501110744,0,0,full,full,3,3
conf_sphere_r05,3,212,"0,9,10",-6.347167354192594,-6.347111564598298,0,0,full,full,0,0
conf_sphere_r05,3,213,"0,9,11",-6.369004921911799,-6.369012430176782,0,0,full,full,1,1
conf_sphere_r05,3,214,"0,9,12",-6.332707010223735,-6.3324281520541295,0,0,full,full,0,0
conf_sphere_r05,3,215,"0,9,13",-6.367372118636484,-6.3671401318366,0,0,full,full,1,1
conf_sphere_r05,3,216,"0,9,14",-6.343795714311001,-6.343737199520785,0,0,full,full,1,1
conf_sphere_r05,3,217,"0,9,15",-6.325321553320772,-6.3252792734257826,0,0,full,full,0,0
conf_sphere_r05,3,218,"0,9,16",-6.38173610780476,-6.381531746647019,0,0,full,full,1,1
conf_sphere_r05,3,219,"0,9,17",-6.342519247670735,-6.34222574032929,0,0,full,full,1,1
conf_sphere_r05,3,220,"0,9,18",-6.355371572303303,-6.35522032485102,0,0,full,full,0,0
conf_sphere_r05,3,221,"0,9,19",-6.357115301460803,-6.357054912075336,0,0,full,full,1,1
conf_sphere_r05,3,222,"0,9,20",-6.3215248497613965,-6.3212877948007336,0,0,full,full,0,0
conf_sphere_r05,3,223,"0,9,21",-6.367695792983799,-6.367480335493307,0,0,full,full,1,1
conf_sphere_r05,3,224,"0,9,22",-6.341296402994305,-6.341186516811611,0,0,full,full,1,1
conf_sphere_r05,3,225,"0,9,23",-6.339389411921513,-6.339394428672419,0,0,full,full,1,1
conf_sphere_r05,3,226,"0,9,24",-6.368983924844941,-6.368981672742277,0,0,full,full,1,1
conf_sphere_r05,3,227,"0,9,25",-6.330491343700096,-6.330457020534924,0,0,full,full,1,1
conf_sphere_r05,3,228,"0,9,26",-6.357019928539987,-6.356864838336232,0,0,full,full,1,1
conf_sphere_r05,3,229,"0,9,27",-6.347317014223507,-6.347405886536094,0,0,full,full,1,1
conf_sphere_r05,3,230,"0,9,28",-6.330327453282753,-6.330347576612515,0,0,full,full,1,1
conf_sphere_r05,3,231,"0,9,29",-6.364567723249948,-6.364490520582965,0,0,full,full,1,1
conf_sphere_r05,3,232,"0,9,30",-6.337931787076819,-6.337995299475028,0,0,full,full,1,1
conf_sphere_r05,3,233,"0,9,31",-6.347357884645516,-6.347365116862517,0,0,full,full,1,1
conf_sphere_r05,3,234,"0,10,11",-6.304956671472425,-6.305060449144223,0,0,full,full,0,0
conf_sphere_r05,3,235,"0,10,12",-6.366729350083882,-6.36648523992581,0,0,full,full,1,1
conf_sphere_r05,3,236,"0,10,13",-6.392904411016331,-6.392797068434512,0,0,full,full,3,3
conf_sphere_r05,3,237,"0,10,14",-6.318901060648306,-6.31891356354145,0,0,full,full,0,0
conf_sphere_r05,3,238,"0,10,15",-6.407362483029631,-6.407364484609211,0,0,full,full,3,3
conf_sphere_r05,3,239,"0,10,16",-6.327139829354468,-6.327039286834838,0,0,full,full,0,0
conf_sphere_r05,3,240,"0,10,17",-6.350067048433377,-6.34977400428711,0,0,full,full,0,0
conf_sphere_r05,3,241,"0,10,18",-6.425523701350646,-6.425468144604141,0,0,full,full,3,3
