scene,N,subset_id,subset_str,I_O,I_A
conf_torus_R05_r02,3,139,"0,5,31",-6.4345382682695735,-6.43443814791165
conf_torus_R05_r02,3,140,"0,6,7",-6.302106023041192,-6.301710585459847
conf_torus_R05_r02,3,141,"0,6,8",-6.4582523630541955,-6.457709187551265
conf_torus_R05_r02,3,142,"0,6,9",-6.396284953116488,-6.395741652230996
conf_torus_R05_r02,3,143,"0,6,10",-6.310549366664744,-6.310316571451575
conf_torus_R05_r02,3,144,"0,6,11",-6.480505223556639,-6.4799830738271185
conf_torus_R05_r02,3,145,"0,6,12",-6.339158917988017,-6.338717481378011
conf_torus_R05_r02,3,146,"0,6,13",-6.376827569353973,-6.376349312965403
conf_torus_R05_r02,3,147,"0,6,14",-6.418386893739354,-6.417777637759734
conf_torus_R05_r02,3,148,"0,6,15",-6.300777989342111,-6.300569975505017
conf_torus_R05_r02,3,149,"0,6,16",-6.474472639756674,-6.474006023789244
conf_torus_R05_r02,3,150,"0,6,17",-6.3712474138068655,-6.370766801137869
conf_torus_R05_r02,3,151,"0,6,18",-6.332632991386507,-6.332364247737943
conf_torus_R05_r02,3,152,"0,6,19",-6.451987258525653,-6.451515942431317
conf_torus_R05_r02,3,153,"0,6,20",-6.316083234579879,-6.315502172043422
conf_torus_R05_r02,3,154,"0,6,21",-6.416489057234009,-6.415992634026536
conf_torus_R05_r02,3,155,"0,6,22",-6.396838836749139,-6.396370122615524
conf_torus_R05_r02,3,156,"0,6,23",-6.319222781676233,-6.318987589624059
conf_torus_R05_r02,3,157,"0,6,24",-6.45684104853853,-6.456425911444595
conf_torus_R05_r02,3,158,"0,6,25",-6.349760719687848,-6.349341600144734
conf_torus_R05_r02,3,159,"0,6,26",-6.366753833060676,-6.366352850482751
conf_torus_R05_r02,3,160,"0,6,27",-6.418865227198246,-6.418417971328764
conf_torus_R05_r02,3,161,"0,6,28",-6.325597780101111,-6.325366314950915
conf_torus_R05_r02,3,162,"0,6,29",-6.4276026770375445,-6.4271690428562165
conf_torus_R05_r02,3,163,"0,6,30",-6.377015132215742,-6.376598510391242
conf_torus_R05_r02,3,164,"0,6,31",-6.348347053261097,-6.348161908893497
conf_torus_R05_r02,3,165,"0,7,8",-6.3773033871336855,-6.377028768931699
conf_torus_R05_r02,3,166,"0,7,9",-6.3399085520696215,-6.339470938239884
conf_torus_R05_r02,3,167,"0,7,10",-6.428921610110184,-6.428758858233304
conf_torus_R05_r02,3,168,"0,7,11",-6.3290711668269966,-6.328836724354534
conf_torus_R05_r02,3,169,"0,7,12",-6.369409554122691,-6.3689926409858355
conf_torus_R05_r02,3,170,"0,7,13",-6.405336230523539,-6.404933025206504
conf_torus_R05_r02,3,171,"0,7,14",-6.309237453366252,-6.3088478053581465
conf_torus_R05_r02,3,172,"0,7,15",-6.4073357121257715,-6.407160556359858
conf_torus_R05_r02,3,173,"0,7,16",-6.3609974179798385,-6.360771776076781
conf_torus_R05_r02,3,174,"0,7,17",-6.349793937334947,-6.349309161786074
conf_torus_R05_r02,3,175,"0,7,18",-6.423047440271676,-6.4228945818984675
conf_torus_R05_r02,3,176,"0,7,19",-6.321100199005191,-6.320860381858303
conf_torus_R05_r02,3,177,"0,7,20",-6.382124337175661,-6.381342158942579
conf_torus_R05_r02,3,178,"0,7,21",-6.387454136528343,-6.387072370697502
conf_torus_R05_r02,3,179,"0,7,22",-6.325445490365886,-6.325093761718202
conf_torus_R05_r02,3,180,"0,7,23",-6.4143234232063335,-6.414149887550959
conf_torus_R05_r02,3,181,"0,7,24",-6.348176398381353,-6.347941067859256
conf_torus_R05_r02,3,182,"0,7,25",-6.361751276230524,-6.361345742783913
conf_torus_R05_r02,3,183,"0,7,26",-6.407937426023089,-6.407618229433034
conf_torus_R05_r02,3,184,"0,7,27",-6.32645015125343,-6.32615827477706
conf_torus_R05_r02,3,185,"0,7,28",-6.394498477121403,-6.394314141074083
conf_torus_R05_r02,3,186,"0,7,29",-6.3730498227745835,-6.372752716831097
conf_torus_R05_r02,3,187,"0,7,30",-6.349182044714428,-6.348836682741866
conf_torus_R05_r02,3,188,"0,7,31",-6.406993552910847,-6.406907542669734
conf_torus_R05_r02,3,189,"0,8,9",-6.455872676853058,-6.4555125271902165
conf_torus_R05_r02,3,190,"0,8,10",-6.360479958575431,-6.36034802388199
conf_torus_R05_r02,3,191,"0,8,11",-6.490112413491777,-6.4898799306631885
conf_torus_R05_r02,3,192,"0,8,12",-6.416475088818432,-6.416094117682405
conf_torus_R05_r02,3,193,"0,8,13",-6.447971807400116,-6.447617710370086
conf_torus_R05_r02,3,194,"0,8,14",-6.453035350562677,-6.452642656496142
conf_torus_R05_r02,3,195,"0,8,15",-6.364762949303828,-6.364675487330516
conf_torus_R05_r02,3,196,"0,8,16",-6.5120812230670015,-6.511800630599165
conf_torus_R05_r02,3,197,"0,8,17",-6.439759810520177,-6.4393599949677345
conf_torus_R05_r02,3,198,"0,8,18",-6.388585190056594,-6.388418798741886
conf_torus_R05_r02,3,199,"0,8,19",-6.472152687261386,-6.471960248103744
conf_torus_R05_r02,5,0,"18,21,24,25,30",-6.589735329175471,-6.5895110024721815
conf_torus_R05_r02,5,1,"0,3,6,10,16",-6.34586010242799,-6.345658848244152
conf_torus_R05_r02,5,2,"19,20,22,28,31",-7.095077373815926,-7.094747833653175
conf_torus_R05_r02,5,3,"6,13,15,16,30",-6.439215999371204,-6.439022201559937
conf_torus_R05_r02,5,4,"0,1,7,16,30",-6.3629606969827766,-6.362577771276584
conf_torus_R05_r02,5,5,"1,8,10,12,23",-6.405674032234968,-6.405287710960921
conf_torus_R05_r02,5,6,"6,11,16,27,28",-6.835090444942668,-6.834959299524028
conf_torus_R05_r02,5,7,"4,9,10,11,18",-6.501488849411118,-6.501295557970866
conf_torus_R05_r02,5,8,"7,12,23,24,30",-6.8555594761214556,-6.855225778463821
conf_torus_R05_r02,5,9,"0,14,20,26,31",-6.431994643543083,-6.431580651521153
conf_torus_R05_r02,5,10,"3,7,8,21,22",-6.473578533753122,-6.473284679218982
conf_torus_R05_r02,5,11,"1,7,21,28,29",-6.6425172747421195,-6.642059011072088
conf_torus_R05_r02,5,12,"10,15,18,20,29",-6.751546599359401,-6.751151899572934
conf_torus_R05_r02,5,13,"10,22,26,27,30",-6.777889184670819,-6.7777479286064715
conf_torus_R05_r02,5,14,"0,1,3,24,27",-6.519322698565152,-6.518932532216791
conf_torus_R05_r02,5,15,"0,16,18,19,24",-6.412506972544518,-6.412387068674968
conf_torus_R05_r02,5,16,"1,12,28,30,31",-7.326028391722314,-7.325607378271113
conf_torus_R05_r02,5,17,"5,8,16,27,30",-6.395130862793838,-6.394895881314497
conf_torus_R05_r02,5,18,"4,18,19,21,25",-6.547294069875395,-6.5470314966394865
conf_torus_R05_r02,5,19,"6,10,11,21,29",-6.506412787243138,-6.506246279837
conf_torus_R05_r02,5,20,"4,11,19,27,28",-7.106186597063512,-7.105939612631751
conf_torus_R05_r02,5,21,"4,6,10,11,18",-6.494694821820599,-6.494435404923429
conf_torus_R05_r02,5,22,"7,9,11,14,29",-6.780606839252896,-6.780245449732398
conf_torus_R05_r02,5,23,"9,12,23,24,27",-6.8299236033791635,-6.829541745963969
conf_torus_R05_r02,5,24,"9,13,21,22,30",-6.52700723811707,-6.526696693455129
conf_torus_R05_r02,5,25,"4,10,19,30,31",-6.750631872362557,-6.750531958033703
conf_torus_R05_r02,5,26,"4,14,17,18,29",-6.636451440196798,-6.636122793609601
conf_torus_R05_r02,5,27,"8,16,20,24,28",-6.5542421808303315,-6.553828544915636
conf_torus_R05_r02,5,28,"4,8,10,21,31",-6.441804537713019,-6.441565417273557
conf_torus_R05_r02,5,29,"6,11,13,16,29",-6.561583927898029,-6.561208956807379
conf_torus_R05_r02,5,30,"1,5,6,8,9",-6.331615742157365,-6.3312162271288335
conf_torus_R05_r02,5,31,"14,19,24,27,30",-7.538302786479083,-7.538209061025148
conf_torus_R05_r02,5,32,"1,2,8,12,28",-6.377746662513171,-6.377378325359577
conf_torus_R05_r02,5,33,"2,13,19,26,28",-6.518125888836479,-6.51803961095191
conf_torus_R05_r02,5,34,"11,13,21,22,23",-6.469148021128816,-6.468941488725319
conf_torus_R05_r02,5,35,"11,17,23,29,30",-6.741782631437149,-6.741539234512968
conf_torus_R05_r02,5,36,"1,3,9,12,23",-6.480019114862508,-6.479655374962695
conf_torus_R05_r02,5,37,"7,8,10,20,31",-6.462300028295971,-6.461989312057118
conf_torus_R05_r02,5,38,"11,14,16,18,25",-6.519197510586053,-6.518984802305126
conf_torus_R05_r02,5,39,"3,5,6,15,29",-6.359567377771056,-6.359375616565674
conf_torus_R05_r02,5,40,"0,7,12,13,14",-6.349860376567031,-6.349423287618945
conf_torus_R05_r02,5,41,"8,9,13,20,25",-6.415860131936237,-6.415437252690799
conf_torus_R05_r02,5,42,"8,10,16,27,31",-6.425832992342245,-6.425767109908018
conf_torus_R05_r02,5,43,"6,8,14,19,23",-6.4723310891067785,-6.47207993137855
conf_torus_R05_r02,5,44,"14,19,21,22,23",-6.629016836925841,-6.628747410566761
conf_torus_R05_r02,5,45,"4,5,17,24,29",-6.458291085759951,-6.457924587046834
conf_torus_R05_r02,5,46,"2,11,19,24,25",-6.664659794852621,-6.664631057702169
conf_torus_R05_r02,5,47,"5,12,17,29,31",-6.548950668920857,-6.548613117425339
conf_torus_R05_r02,5,48,"6,12,22,29,30",-7.051910572873129,-7.051524893856006
conf_torus_R05_r02,5,49,"4,5,17,19,25",-6.426908203990331,-6.426556632807124
conf_torus_R05_r02,5,50,"7,9,16,19,23",-6.590749041302432,-6.590525278422385
conf_torus_R05_r02,5,51,"5,10,21,23,27",-6.526269509192893,-6.5260801310221845
conf_torus_R05_r02,5,52,"6,11,20,22,25",-7.217104311484742,-7.216503647299447
conf_torus_R05_r02,5,53,"9,17,26,27,31",-6.866280288532534,-6.866069194256243
conf_torus_R05_r02,5,54,"2,5,17,19,31",-6.516728871427445,-6.516619165855314
conf_torus_R05_r02,5,55,"2,3,10,16,29",-6.413534359449167,-6.41352018131544
conf_torus_R05_r02,5,56,"6,17,19,29,30",-7.13106163746267,-7.130773114319851
conf_torus_R05_r02,5,57,"0,6,21,24,26",-6.444106734143115,-6.443769140234896
conf_torus_R05_r02,5,58,"1,2,13,16,18",-6.423661877541251,-6.423368601356188
conf_torus_R05_r02,5,59,"3,8,12,21,25",-6.5233291439405745,-6.523038695287247
conf_torus_R05_r02,5,60,"0,11,12,26,31",-6.394626715403203,-6.394396508634944
conf_torus_R05_r02,5,61,"9,11,20,23,28",-6.77953110300089,-6.7792585472518825
conf_torus_R05_r02,5,62,"1,8,16,24,27",-6.749966831589097,-6.7495051128992944
conf_torus_R05_r02,5,63,"16,19,21,26,30",-6.630305903021621,-6.630014923405409
conf_torus_R05_r02,5,64,"3,7,20,21,24",-6.5478781325513715,-6.547480324369626
conf_torus_R05_r02,5,65,"0,13,18,25,31",-6.465327033891602,-6.4651135961188375
conf_torus_R05_r02,5,66,"5,12,25,26,28",-6.695941370447999,-6.695479295824384
conf_torus_R05_r02,5,67,"5,9,17,25,31",-6.677036915878884,-6.67683192219964
conf_torus_R05_r02,5,68,"15,19,27,29,31",-6.840845449675021,-6.840832315193848
conf_torus_R05_r02,5,69,"2,5,13,17,23",-6.599252864744328,-6.598921588192675
conf_torus_R05_r02,5,70,"1,4,7,14,21",-6.544679964088029,-6.544101461545871
conf_torus_R05_r02,5,71,"2,3,13,24,31",-6.40266618780961,-6.402613176483128
conf_torus_R05_r02,5,72,"0,8,9,12,24",-6.431243208266049,-6.430928237125206
conf_torus_R05_r02,5,73,"5,20,21,26,31",-6.576759346412934,-6.576153057539923
conf_torus_R05_r02,5,74,"1,3,16,23,30",-6.548525573327114,-6.548235067191909
conf_torus_R05_r02,5,75,"8,9,17,25,31",-6.489506747252367,-6.489296816597816
conf_torus_R05_r02,5,76,"4,10,18,21,23",-6.657191475124091,-6.656894810717737
conf_torus_R05_r02,5,77,"2,5,12,23,28",-6.951285064237541,-6.9507913783590265
conf_torus_R05_r02,5,78,"14,17,26,28,30",-6.896849472558466,-6.896416998067945
conf_torus_R05_r02,5,79,"6,9,11,12,22",-7.472789990759528,-7.472341869098956
conf_torus_R05_r02,5,80,"2,5,18,22,29",-6.552174393838631,-6.5519998954932
conf_torus_R05_r02,5,81,"1,3,5,16,19",-6.401473496813269,-6.401124534920394
conf_torus_R05_r02,5,82,"18,19,23,27,29",-6.689103510413679,-6.689088942496292
conf_torus_R05_r02,5,83,"19,20,24,25,29",-6.988205925046899,-6.987760643616438
conf_torus_R05_r02,5,84,"1,16,17,21,25",-6.640618270657294,-6.640123868632834
conf_torus_R05_r02,5,85,"2,15,18,23,25",-7.239066211406117,-7.238761627086879
conf_torus_R05_r02,5,86,"13,16,26,28,30",-6.517269365120985,-6.517067119884019
conf_torus_R05_r02,5,87,"1,14,22,27,30",-8.229824807864915,-8.22938687925871
conf_torus_R05_r02,5,88,"10,15,17,18,22",-6.97346441663811,-6.973167394778472
conf_torus_R05_r02,5,89,"3,7,9,10,19",-6.405930622048628,-6.405797751064909
conf_torus_R05_r02,5,90,"3,5,12,20,21",-6.3529066220706705,-6.352543771893542
conf_torus_R05_r02,5,91,"2,6,11,16,23",-6.50698160886786,-6.506889894868669
conf_torus_R05_r02,5,92,"13,15,18,29,31",-6.602850274287914,-6.6027278224652575
conf_torus_R05_r02,5,93,"3,5,13,16,23",-6.364864730425689,-6.364754477545699
conf_torus_R05_r02,5,94,"0,2,6,14,30",-6.303016603737235,-6.3027524426368755
conf_torus_R05_r02,5,95,"0,8,13,29,31",-6.429810122574494,-6.429640774044203
conf_torus_R05_r02,5,96,"2,5,9,17,26",-6.639213351990548,-6.638919033509235
conf_torus_R05_r02,5,97,"8,15,20,22,26",-6.464795340213553,-6.464427480194054
conf_torus_R05_r02,5,98,"10,12,22,24,28",-6.674617530519118,-6.674363510587743
conf_torus_R05_r02,5,99,"8,11,12,26,27",-6.510674229978755,-6.510365584815755
conf_icosphere_sub3,3,0,"0,1,2",-6.329999293693593,-6.3297080344547005
conf_icosphere_sub3,3,1,"0,1,3",-6.401231911348433,-6.40086142589833
conf_icosphere_sub3,3,2,"0,1,4",-6.358845392399779,-6.358384838145933
conf_icosphere_sub3,3,3,"0,1,5",-6.375123535570451,-6.374691174718942
conf_icosphere_sub3,3,4,"0,1,6",-6.357216902409271,-6.356788463495543
conf_icosphere_sub3,3,5,"0,1,7",-6.319043905193592,-6.318773290824399
conf_icosphere_sub3,3,6,"0,1,8",-6.3963058084660505,-6.3957271680677374
conf_icosphere_sub3,3,7,"0,1,9",-6.355861382617217,-6.355337190198618
conf_icosphere_sub3,3,8,"0,1,10",-6.348094209957615,-6.347779266807879
conf_icosphere_sub3,3,9,"0,1,11",-6.378787628053845,-6.3785351636486824
conf_icosphere_sub3,3,10,"0,1,12",-6.3340988105961,-6.333695918509484
conf_icosphere_sub3,3,11,"0,1,13",-6.3736018541894826,-6.373120116559345
conf_icosphere_sub3,3,12,"0,1,14",-6.349119837424554,-6.348471762391816
conf_icosphere_sub3,3,13,"0,1,15",-6.323480345722815,-6.323068640500511
conf_icosphere_sub3,3,14,"0,1,16",-6.38775712386386,-6.387286947805611
conf_icosphere_sub3,3,15,"0,1,17",-6.340189955572405,-6.339819815741163
conf_icosphere_sub3,3,16,"0,1,18",-6.355975569560585,-6.3555848721017
conf_icosphere_sub3,3,17,"0,1,19",-6.362125278554693,-6.361843646611416
conf_icosphere_sub3,3,18,"0,1,20",-6.318999656234318,-6.318707369935094
conf_icosphere_sub3,3,19,"0,1,21",-6.3724438988967815,-6.371958335928925
conf_icosphere_sub3,3,20,"0,1,22",-6.3420131709754495,-6.34158849432903
conf_icosphere_sub3,3,21,"0,1,23",-6.336783869063253,-6.336491474706442
conf_icosphere_sub3,3,22,"0,1,24",-6.373477392895064,-6.373259327294296
conf_icosphere_sub3,3,23,"0,1,25",-6.328539653539337,-6.328164694557072
conf_icosphere_sub3,3,24,"0,1,26",-6.358225089786412,-6.357799437484331
conf_icosphere_sub3,3,25,"0,1,27",-6.350924298657159,-6.350628601766382
conf_icosphere_sub3,3,26,"0,1,28",-6.327653802003216,-6.327474816955995
conf_icosphere_sub3,3,27,"0,1,29",-6.368161908072136,-6.367859125227697
conf_icosphere_sub3,3,28,"0,1,30",-6.3343123229103275,-6.333907009436173
conf_icosphere_sub3,3,29,"0,1,31",-6.345705508035878,-6.345516319978742
conf_icosphere_sub3,3,30,"0,2,3",-6.314407802955245,-6.314354963250868
conf_icosphere_sub3,3,31,"0,2,4",-6.357865210078463,-6.3577183035620415
conf_icosphere_sub3,3,32,"0,2,5",-6.426475263784472,-6.426343881481558
conf_icosphere_sub3,3,33,"0,2,6",-6.295969967731312,-6.295861758860077
conf_icosphere_sub3,3,34,"0,2,7",-6.375518122854451,-6.375534958098279
conf_icosphere_sub3,3,35,"0,2,8",-6.346054706957369,-6.3458907029865665
conf_icosphere_sub3,3,36,"0,2,9",-6.333306693925761,-6.333186744136641
conf_icosphere_sub3,3,37,"0,2,10",-6.427271314366217,-6.427247170524865
conf_icosphere_sub3,3,38,"0,2,11",-6.299787237196672,-6.299822451967924
conf_icosphere_sub3,3,39,"0,2,12",-6.3537862650513315,-6.353546055711241
conf_icosphere_sub3,3,40,"0,2,13",-6.384143962862169,-6.3839892476095885
conf_icosphere_sub3,3,41,"0,2,14",-6.30097800846803,-6.3005577850474
conf_icosphere_sub3,3,42,"0,2,15",-6.393095009628877,-6.392993758942006
conf_icosphere_sub3,3,43,"0,2,16",-6.3214359665127375,-6.321254376924315
conf_icosphere_sub3,3,44,"0,2,17",-6.331379470996541,-6.3311796902181845
conf_icosphere_sub3,3,45,"0,2,18",-6.406050660496592,-6.405961293457216
conf_icosphere_sub3,3,46,"0,2,19",-6.297238894807358,-6.2972366635479355
conf_icosphere_sub3,3,47,"0,2,20",-6.35560847190892,-6.355504795518869
conf_icosphere_sub3,3,48,"0,2,21",-6.351208673316438,-6.35101881050937
conf_icosphere_sub3,3,49,"0,2,22",-6.3087402864645785,-6.308637255935756
conf_icosphere_sub3,3,50,"0,2,23",-6.390803820155402,-6.390816122754297
conf_icosphere_sub3,3,51,"0,2,24",-6.312498117045559,-6.31252180223849
conf_icosphere_sub3,3,52,"0,2,25",-6.333254707999163,-6.33304059317011
conf_icosphere_sub3,3,53,"0,2,26",-6.373744653501439,-6.373593016295019
conf_icosphere_sub3,3,54,"0,2,27",-6.304527550080753,-6.304526764244171
conf_icosphere_sub3,3,55,"0,2,28",-6.363416120433207,-6.363479371363696
conf_icosphere_sub3,3,56,"0,2,29",-6.333146356791928,-6.333089871837067
conf_icosphere_sub3,3,57,"0,2,30",-6.3178915950179295,-6.317691456206864
conf_icosphere_sub3,3,58,"0,2,31",-6.370950228070732,-6.37098701229153
conf_icosphere_sub3,3,59,"0,3,4",-6.386661586051248,-6.386469134914152
conf_icosphere_sub3,3,60,"0,3,5",-6.336499566046614,-6.3363100598039575
conf_icosphere_sub3,3,61,"0,3,6",-6.416499409951835,-6.416244954486707
conf_icosphere_sub3,3,62,"0,3,7",-6.334101490371,-6.334101138850583
conf_icosphere_sub3,3,63,"0,3,8",-6.43518610869287,-6.434893164043086
conf_icosphere_sub3,3,64,"0,3,9",-6.387144380777823,-6.386950623848742
conf_icosphere_sub3,3,65,"0,3,10",-6.312297756137973,-6.3122067486924145
conf_icosphere_sub3,3,66,"0,3,11",-6.447640101056769,-6.447565797948981
conf_icosphere_sub3,3,67,"0,3,12",-6.359715990625317,-6.359442070979856
conf_icosphere_sub3,3,68,"0,3,13",-6.368013800589095,-6.367775157374937
conf_icosphere_sub3,3,69,"0,3,14",-6.395115023325744,-6.394598757652666
conf_icosphere_sub3,3,70,"0,3,15",-6.31743585799833,-6.317362517263356
conf_icosphere_sub3,3,71,"0,3,16",-6.442651945716544,-6.4423678206389
conf_icosphere_sub3,3,72,"0,3,17",-6.369816567103833,-6.369651537785375
conf_icosphere_sub3,3,73,"0,3,18",-6.32795935719772,-6.327785668585482
conf_icosphere_sub3,3,74,"0,3,19",-6.4182158913796465,-6.418148006187499
conf_icosphere_sub3,3,75,"0,3,20",-6.332932541119546,-6.332809419265598
conf_icosphere_sub3,3,76,"0,3,21",-6.392042231305264,-6.391768762139407
conf_icosphere_sub3,3,77,"0,3,22",-6.37970629884674,-6.379508823889098
conf_icosphere_sub3,3,78,"0,3,23",-6.3209018147042695,-6.32087394798192
conf_icosphere_sub3,3,79,"0,3,24",-6.421513683311211,-6.421461183712103
conf_icosphere_sub3,3,80,"0,3,25",-6.352494788481452,-6.352316271284265
conf_icosphere_sub3,3,81,"0,3,26",-6.351758938448125,-6.351542942334245
conf_icosphere_sub3,3,82,"0,3,27",-6.3937773178267046,-6.393704599033898
conf_icosphere_sub3,3,83,"0,3,28",-6.330112491502173,-6.33012664972118
conf_icosphere_sub3,3,84,"0,3,29",-6.396245684414948,-6.396089863312662
conf_icosphere_sub3,3,85,"0,3,30",-6.36322798747849,-6.362982980141393
conf_icosphere_sub3,3,86,"0,3,31",-6.338360760953871,-6.3383637881355455
conf_icosphere_sub3,3,87,"0,4,5",-6.3975572153546665,-6.397282414651231
conf_icosphere_sub3,3,88,"0,4,6",-6.33958359928003,-6.339321176561425
conf_icosphere_sub3,3,89,"0,4,7",-6.34664240625275,-6.346478425710772
conf_icosphere_sub3,3,90,"0,4,8",-6.393979078487955,-6.393615765957443
conf_icosphere_sub3,3,91,"0,4,9",-6.3615767696469945,-6.36125818681745
conf_icosphere_sub3,3,92,"0,4,10",-6.375420754774619,-6.375256675414031
conf_icosphere_sub3,3,93,"0,4,11",-6.3628278851116,-6.362736595191586
conf_icosphere_sub3,3,94,"0,4,12",-6.35921647587244,-6.358981735232661
conf_icosphere_sub3,3,95,"0,4,13",-6.385112651439472,-6.384818862511943
conf_icosphere_sub3,3,96,"0,4,14",-6.3386875857820515,-6.33817020315566
conf_icosphere_sub3,3,97,"0,4,15",-6.350977400531138,-6.350694008500945
conf_icosphere_sub3,3,98,"0,4,16",-6.380268888313589,-6.379975995480999
conf_icosphere_sub3,3,99,"0,4,17",-6.353739957119048,-6.353460022675113
conf_icosphere_sub3,3,100,"0,4,18",-6.376774134332241,-6.376551810691522
conf_icosphere_sub3,3,101,"0,4,19",-6.349822767153809,-6.349720742471491
conf_icosphere_sub3,3,102,"0,4,20",-6.343384300804821,-6.3432576528049625
conf_icosphere_sub3,3,103,"0,4,21",-6.375526327203212,-6.375223304691408
conf_icosphere_sub3,3,104,"0,4,22",-6.341235999846843,-6.3410028253818576
conf_icosphere_sub3,3,105,"0,4,23",-6.359901870562376,-6.359775893979989
conf_icosphere_sub3,3,106,"0,4,24",-6.366126980901923,-6.366075545447517
conf_icosphere_sub3,3,107,"0,4,25",-6.344316465351462,-6.344070312999495
conf_icosphere_sub3,3,108,"0,4,26",-6.3699588917684915,-6.369709298321549
conf_icosphere_sub3,3,109,"0,4,27",-6.345567914121137,-6.345462104484121
conf_icosphere_sub3,3,110,"0,4,28",-6.348546528921419,-6.348552071057035
conf_icosphere_sub3,3,111,"0,4,29",-6.367964145095062,-6.367836488442353
conf_icosphere_sub3,3,112,"0,4,30",-6.3409902788505565,-6.340764763974325
conf_icosphere_sub3,3,113,"0,4,31",-6.360908119225921,-6.360900253885298
conf_icosphere_sub3,3,114,"0,5,6",-6.333474399456483,-6.333237159224563
conf_icosphere_sub3,3,115,"0,5,7",-6.398825758760127,-6.398754142122638
conf_icosphere_sub3,3,116,"0,5,8",-6.379433828497009,-6.379089168867615
conf_icosphere_sub3,3,117,"0,5,9",-6.376840268473613,-6.376601978538158
conf_icosphere_sub3,3,118,"0,5,10",-6.44059421171151,-6.440431161166045
conf_icosphere_sub3,3,119,"0,5,11",-6.3248767796838745,-6.324790386173565
conf_icosphere_sub3,3,120,"0,5,12",-6.388487328249813,-6.388113865373757
conf_icosphere_sub3,3,121,"0,5,13",-6.423547323651289,-6.423216188508109
conf_icosphere_sub3,3,122,"0,5,14",-6.34186762055178,-6.341321054725474
conf_icosphere_sub3,3,123,"0,5,15",-6.408469609753939,-6.408322093660082
conf_icosphere_sub3,3,124,"0,5,16",-6.346200797129696,-6.34589677191993
