scene,N,subset_id,subset_str,I_O,I_A
conf_cone_r04_d12,3,443,"0,24,31",-6.379959229825674,-6.381001312476897
conf_cone_r04_d12,3,444,"0,25,26",-6.358323243405878,-6.358661953699325
conf_cone_r04_d12,3,445,"0,25,27",-6.336114784423247,-6.336439211353764
conf_cone_r04_d12,3,446,"0,25,28",-6.354936537679662,-6.355320631747796
conf_cone_r04_d12,3,447,"0,25,29",-6.341245933701745,-6.341666924519515
conf_cone_r04_d12,3,448,"0,25,30",-6.347042242954849,-6.347087608597854
conf_cone_r04_d12,3,449,"0,25,31",-6.366470621474335,-6.366946677867064
conf_cone_r04_d12,3,450,"0,26,27",-6.359294734731425,-6.359929069240313
conf_cone_r04_d12,3,451,"0,26,28",-6.389079336599568,-6.389899971911341
conf_cone_r04_d12,3,452,"0,26,29",-6.385223881211328,-6.385932646506528
conf_cone_r04_d12,3,453,"0,26,30",-6.357135664594955,-6.357248252599539
conf_cone_r04_d12,3,454,"0,26,31",-6.3926662375504195,-6.393369501528093
conf_cone_r04_d12,3,455,"0,27,28",-6.3716212331372075,-6.372443232840042
conf_cone_r04_d12,3,456,"0,27,29",-6.341263131246647,-6.34193277401101
conf_cone_r04_d12,3,457,"0,27,30",-6.334079603591695,-6.334207721001018
conf_cone_r04_d12,3,458,"0,27,31",-6.363073117377785,-6.363880977865357
conf_cone_r04_d12,3,459,"0,28,29",-6.376188661549833,-6.37717886093349
conf_cone_r04_d12,3,460,"0,28,30",-6.352367148349858,-6.352501173790301
conf_cone_r04_d12,3,461,"0,28,31",-6.402488669213616,-6.403463316712212
conf_cone_r04_d12,3,462,"0,29,30",-6.339620990532422,-6.339839221129312
conf_cone_r04_d12,3,463,"0,29,31",-6.38115011932137,-6.382026751712414
conf_cone_r04_d12,3,464,"0,30,31",-6.3648682923428845,-6.365094806302549
conf_cone_r04_d12,3,465,"1,2,3",-6.455714897263227,-6.456028541301461
conf_cone_r04_d12,3,466,"1,2,4",-6.52877386781263,-6.5289439249407275
conf_cone_r04_d12,3,467,"1,2,5",-6.370259739729974,-6.37073154745137
conf_cone_r04_d12,3,468,"1,2,6",-6.511941033114708,-6.512375858315873
conf_cone_r04_d12,3,469,"1,2,7",-6.639034573464845,-6.639293224749145
conf_cone_r04_d12,3,470,"1,2,8",-6.409996151413964,-6.410315738688857
conf_cone_r04_d12,3,471,"1,2,9",-6.515465616763051,-6.515852587761595
conf_cone_r04_d12,3,472,"1,2,10",-6.496740907637163,-6.496908800899645
conf_cone_r04_d12,3,473,"1,2,11",-6.537595724275389,-6.538404571029484
conf_cone_r04_d12,3,474,"1,2,12",-6.6237113348780445,-6.623736287991061
conf_cone_r04_d12,3,475,"1,2,13",-6.440571435194234,-6.440815521696735
conf_cone_r04_d12,3,476,"1,2,14",-6.530489165851185,-6.530520127233648
conf_cone_r04_d12,3,477,"1,2,15",-6.6974397823789005,-6.697702140890777
conf_cone_r04_d12,3,478,"1,2,16",-6.543748338917122,-6.544251043054601
conf_cone_r04_d12,3,479,"1,2,17",-6.594673261501112,-6.594692059566519
conf_cone_r04_d12,3,480,"1,2,18",-6.54880700835317,-6.548947614334871
conf_cone_r04_d12,3,481,"1,2,19",-6.579617438701624,-6.580243646291697
conf_cone_r04_d12,3,482,"1,2,20",-6.727858022539881,-6.727964826465037
conf_cone_r04_d12,3,483,"1,2,21",-6.556630950132747,-6.556833708874372
conf_cone_r04_d12,3,484,"1,2,22",-6.59262899488327,-6.592618162149391
conf_cone_r04_d12,3,485,"1,2,23",-6.711704929886706,-6.7120169700082375
conf_cone_r04_d12,3,486,"1,2,24",-6.629977064953238,-6.630789855082586
conf_cone_r04_d12,3,487,"1,2,25",-6.696446633273024,-6.696472569786485
conf_cone_r04_d12,3,488,"1,2,26",-6.631953408633309,-6.632123853626444
conf_cone_r04_d12,3,489,"1,2,27",-6.635967200594389,-6.636350723983507
conf_cone_r04_d12,3,490,"1,2,28",-6.776617315568782,-6.7770362344102235
conf_cone_r04_d12,3,491,"1,2,29",-6.670031449510596,-6.670768645472163
conf_cone_r04_d12,3,492,"1,2,30",-6.688542406507819,-6.68848149740911
conf_cone_r04_d12,3,493,"1,2,31",-6.737369304450831,-6.73797337663177
conf_cone_r04_d12,3,494,"1,3,4",-6.501981763784023,-6.5018177073014884
conf_cone_r04_d12,3,495,"1,3,5",-6.3880388318029695,-6.388449070883503
conf_cone_r04_d12,3,496,"1,3,6",-6.4630731876608785,-6.463419738286365
conf_cone_r04_d12,3,497,"1,3,7",-6.691965221587421,-6.6922188073073015
conf_cone_r04_d12,3,498,"1,3,8",-6.4505869024434945,-6.450808325072984
conf_cone_r04_d12,3,499,"1,3,9",-6.461782563079257,-6.4619755376751264
conf_cone_r04_d12,3,500,"1,3,10",-6.484738637777783,-6.485006672850517
conf_cone_r04_d12,3,501,"1,3,11",-6.535888826665894,-6.5362695545605325
conf_cone_r04_d12,3,502,"1,3,12",-6.6666882531290526,-6.6668033658863575
conf_cone_r04_d12,3,503,"1,3,13",-6.462724896137335,-6.462956158606988
conf_cone_r04_d12,3,504,"1,3,14",-6.491356136981737,-6.491310547824465
conf_cone_r04_d12,3,505,"1,3,15",-6.783957074146184,-6.784302003008759
conf_cone_r04_d12,3,506,"1,3,16",-6.606424678156498,-6.606821546559946
conf_cone_r04_d12,3,507,"1,3,17",-6.619617214968725,-6.619402088584517
conf_cone_r04_d12,3,508,"1,3,18",-6.572898319228211,-6.573164623974289
conf_cone_r04_d12,3,509,"1,3,19",-6.591043028830655,-6.591235826109936
conf_cone_r04_d12,3,510,"1,3,20",-6.835358761271855,-6.835563572552813
conf_cone_r04_d12,3,511,"1,3,21",-6.612616301214961,-6.612841879931848
conf_cone_r04_d12,3,512,"1,3,22",-6.613027836970474,-6.612839937023655
conf_cone_r04_d12,3,513,"1,3,23",-6.803947483048587,-6.8043098644665685
conf_cone_r04_d12,3,514,"1,3,24",-6.705086443509332,-6.70554843999513
conf_cone_r04_d12,3,515,"1,3,25",-6.796790647962769,-6.796526443589814
conf_cone_r04_d12,3,516,"1,3,26",-6.700702846916128,-6.70086660295174
conf_cone_r04_d12,3,517,"1,3,27",-6.691771678244959,-6.691731965081396
conf_cone_r04_d12,3,518,"1,3,28",-6.9069081726739885,-6.907240895742131
conf_cone_r04_d12,3,519,"1,3,29",-6.765999401560957,-6.766594620026056
conf_cone_r04_d12,3,520,"1,3,30",-6.782752422290811,-6.78243327129424
conf_cone_r04_d12,3,521,"1,3,31",-6.845198621981895,-6.845772357054254
conf_cone_r04_d12,3,522,"1,4,5",-6.358535539372935,-6.35883042392158
conf_cone_r04_d12,3,523,"1,4,6",-8.55809258857665,-8.55733553276391
conf_cone_r04_d12,3,524,"1,4,7",-7.901461740646767,-7.901420312231399
conf_cone_r04_d12,3,525,"1,4,8",-6.405351615902645,-6.4055541380307695
conf_cone_r04_d12,3,526,"1,4,9",-8.539111112858622,-8.538895268387874
conf_cone_r04_d12,3,527,"1,4,10",-6.503817274901976,-6.5040213506990865
conf_cone_r04_d12,3,528,"1,4,11",-7.290332344625053,-7.290449071852789
conf_cone_r04_d12,3,529,"1,4,12",-8.869088741167872,-8.868448190204457
conf_cone_r04_d12,3,530,"1,4,13",-6.440319378994941,-6.440518882973557
conf_cone_r04_d12,3,531,"1,4,14",-8.597396566954206,-8.596508965102089
conf_cone_r04_d12,3,532,"1,4,15",-7.211428715136071,-7.211412539134003
conf_cone_r04_d12,3,533,"1,4,16",-6.7138580870982105,-6.713900491355727
conf_cone_r04_d12,3,534,"1,4,17",-8.708946556334961,-8.70832399534484
conf_cone_r04_d12,3,535,"1,4,18",-6.596684681160182,-6.596710021457833
conf_cone_r04_d12,3,536,"1,4,19",-8.063906229616139,-8.063604138929524
conf_cone_r04_d12,3,537,"1,4,20",-8.323829805268213,-8.323610305315897
conf_cone_r04_d12,3,538,"1,4,21",-6.649184215281841,-6.649036864610912
conf_cone_r04_d12,3,539,"1,4,22",-8.688033877034767,-8.687348988790593
conf_cone_r04_d12,3,540,"1,4,23",-7.060635038316225,-7.060627422981381
conf_cone_r04_d12,3,541,"1,4,24",-7.244030496422484,-7.244518842957345
conf_cone_r04_d12,3,542,"1,4,25",-8.954697457548722,-8.954096214773788
conf_cone_r04_d12,3,543,"1,4,26",-6.7940294382064295,-6.793821615225031
conf_cone_r04_d12,3,544,"1,4,27",-8.575499035156131,-8.574948509666926
conf_cone_r04_d12,3,545,"1,4,28",-7.699199378847023,-7.699463814800829
conf_cone_r04_d12,3,546,"1,4,29",-7.04974974827205,-7.050186332527153
conf_cone_r04_d12,3,547,"1,4,30",-8.802324286273066,-8.801643974251846
conf_cone_r04_d12,3,548,"1,4,31",-7.13844559305443,-7.1388800744613725
conf_cone_r04_d12,3,549,"1,5,6",-6.360434037274007,-6.360662008682235
conf_cone_r04_d12,3,550,"1,5,7",-6.359105738577959,-6.359875848649818
conf_cone_r04_d12,3,551,"1,5,8",-6.4038001368087984,-6.404138653889864
conf_cone_r04_d12,3,552,"1,5,9",-6.357921078541716,-6.358435113581803
conf_cone_r04_d12,3,553,"1,5,10",-6.396930634044918,-6.397479106571403
conf_cone_r04_d12,3,554,"1,5,11",-6.376038406090344,-6.376814142653555
conf_cone_r04_d12,3,555,"1,5,12",-6.360721608161595,-6.361251002609058
conf_cone_r04_d12,3,556,"1,5,13",-6.412863651544415,-6.413073539477055
conf_cone_r04_d12,3,557,"1,5,14",-6.359105832870088,-6.359245212645841
conf_cone_r04_d12,3,558,"1,5,15",-6.387372618434259,-6.388005273881631
conf_cone_r04_d12,3,559,"1,5,16",-6.397074354564641,-6.397543511093901
conf_cone_r04_d12,3,560,"1,5,17",-6.350709959854966,-6.3508872200285715
conf_cone_r04_d12,3,561,"1,5,18",-6.41536319452919,-6.415778010974837
conf_cone_r04_d12,3,562,"1,5,19",-6.366900843601692,-6.367553571163212
conf_cone_r04_d12,3,563,"1,5,20",-6.372208831267583,-6.3728955865028425
conf_cone_r04_d12,3,564,"1,5,21",-6.3928303087348075,-6.393156304670412
conf_cone_r04_d12,3,565,"1,5,22",-6.347253517912836,-6.3473841343428035
conf_cone_r04_d12,3,566,"1,5,23",-6.412628419894682,-6.413237200224471
conf_cone_r04_d12,3,567,"1,5,24",-6.377455048541892,-6.378205834889992
conf_cone_r04_d12,3,568,"1,5,25",-6.359258889223118,-6.359490668985213
conf_cone_r04_d12,3,569,"1,5,26",-6.424801961519129,-6.425221344287261
conf_cone_r04_d12,3,570,"1,5,27",-6.359001085207928,-6.359397462291939
conf_cone_r04_d12,3,571,"1,5,28",-6.397171758084561,-6.397756738744605
conf_cone_r04_d12,3,572,"1,5,29",-6.383638595946783,-6.3841303859568095
conf_cone_r04_d12,3,573,"1,5,30",-6.354817836267877,-6.35488189478502
conf_cone_r04_d12,3,574,"1,5,31",-6.423216750070718,-6.423860520145811
conf_cone_r04_d12,3,575,"1,6,7",-7.8241679171502705,-7.824699909847824
conf_cone_r04_d12,3,576,"1,6,8",-6.410648477404182,-6.411236465759994
conf_cone_r04_d12,3,577,"1,6,9",-8.341044612696477,-8.340730542376322
conf_cone_r04_d12,3,578,"1,6,10",-6.486747385635265,-6.487264650229932
conf_cone_r04_d12,3,579,"1,6,11",-7.1517144713515,-7.152455327897224
conf_cone_r04_d12,3,580,"1,6,12",-8.730394884777803,-8.730072708353443
conf_cone_r04_d12,3,581,"1,6,13",-6.437241555316743,-6.413524127647692
conf_cone_r04_d12,3,582,"1,6,14",-8.253866808950173,-8.253497360145936
conf_cone_r04_d12,3,583,"1,6,15",-7.178219479732979,-7.178634406607836
conf_cone_r04_d12,3,584,"1,6,16",-6.713034396901507,-6.713478779733417
conf_cone_r04_d12,3,585,"1,6,17",-8.533620963479743,-8.533421590971933
conf_cone_r04_d12,3,586,"1,6,18",-6.581605218450359,-6.581972406274902
conf_cone_r04_d12,3,587,"1,6,19",-7.953794113381707,-7.954261617246988
conf_cone_r04_d12,3,588,"1,6,20",-8.262713801807891,-8.263099591344899
conf_cone_r04_d12,3,589,"1,6,21",-6.659168965119129,-6.659391920285126
conf_cone_r04_d12,3,590,"1,6,22",-8.545016923127122,-8.544783944259041
conf_cone_r04_d12,3,591,"1,6,23",-7.039012887265933,-7.03939745610646
conf_cone_r04_d12,3,592,"1,6,24",-7.208975582060264,-7.20980356932111
conf_cone_r04_d12,3,593,"1,6,25",-8.893984444002363,-8.893449958588654
conf_cone_r04_d12,3,594,"1,6,26",-6.8005396318112945,-6.800709879174481
conf_cone_r04_d12,3,595,"1,6,27",-8.501461184856645,-8.501146151912751
conf_cone_r04_d12,3,596,"1,6,28",-7.678075949897815,-7.678817631336986
conf_cone_r04_d12,3,597,"1,6,29",-7.032819743043113,-7.033681564329551
conf_cone_r04_d12,3,598,"1,6,30",-8.759645611994587,-8.758966232743234
conf_cone_r04_d12,3,599,"1,6,31",-7.122369415806466,-7.1232425214226724
conf_cone_r04_d12,3,600,"1,7,8",-6.40574860908554,-6.406433162938168
conf_cone_r04_d12,3,601,"1,7,9",-7.7538242205484655,-7.754109091215321
conf_cone_r04_d12,3,602,"1,7,10",-6.559523683346653,-6.560159926084865
conf_cone_r04_d12,3,603,"1,7,11",-7.521376975744526,-7.5220157106875485
conf_cone_r04_d12,3,604,"1,7,12",-8.095622012317142,-8.095903353684152
conf_cone_r04_d12,3,605,"1,7,13",-6.436481775790002,-6.437187867345898
conf_cone_r04_d12,3,606,"1,7,14",-7.902000300132181,-7.902033201290372
conf_cone_r04_d12,3,607,"1,7,15",-7.281419365773088,-7.281489126822468
conf_cone_r04_d12,3,608,"1,7,16",-6.827438580804995,-6.827883293690484
conf_cone_r04_d12,3,609,"1,7,17",-8.041308005908657,-8.041420714043777
conf_cone_r04_d12,3,610,"1,7,18",-6.620430099422166,-6.620925810724419
conf_cone_r04_d12,3,611,"1,7,19",-7.879131238791179,-7.879789495820599
conf_cone_r04_d12,3,612,"1,7,20",-8.104640558701787,-8.105168600269515
conf_cone_r04_d12,3,613,"1,7,21",-6.703822251353211,-6.704109389476241
conf_cone_r04_d12,3,614,"1,7,22",-8.034012593475396,-8.03405272125813
conf_cone_r04_d12,3,615,"1,7,23",-7.123132169953689,-7.123524558979904
conf_cone_r04_d12,3,616,"1,7,24",-7.378170796697147,-7.378947770908574
conf_cone_r04_d12,3,617,"1,7,25",-8.204377884082056,-8.204459100495514
conf_cone_r04_d12,3,618,"1,7,26",-6.852074567959558,-6.852295976034057
conf_cone_r04_d12,3,619,"1,7,27",-8.043944753114506,-8.04438060250641
conf_cone_r04_d12,3,620,"1,7,28",-7.757647819330293,-7.758339803556659
conf_cone_r04_d12,3,621,"1,7,29",-7.126800308803718,-7.127606915279223
conf_cone_r04_d12,3,622,"1,7,30",-8.168495388642244,-8.16841605376655
conf_cone_r04_d12,3,623,"1,7,31",-7.1970800906952626,-7.197916117632274
conf_cone_r04_d12,3,624,"1,8,9",-6.400204471494148,-6.400573745094391
conf_cone_r04_d12,3,625,"1,8,10",-6.4450665892857915,-6.44548695203996
conf_cone_r04_d12,3,626,"1,8,11",-6.411949325976235,-6.412630785226107
conf_cone_r04_d12,3,627,"1,8,12",-6.399729613704936,-6.400324422669647
conf_cone_r04_d12,3,628,"1,8,13",-6.438958983748561,-6.439415191718577
conf_cone_r04_d12,3,629,"1,8,14",-6.404787969478378,-6.40488119219854
conf_cone_r04_d12,3,630,"1,8,15",-6.485434361152702,-6.486149473836582
conf_cone_r04_d12,3,631,"1,8,16",-6.4727592678189385,-6.473172343995208
conf_cone_r04_d12,3,632,"1,8,17",-6.407861654287441,-6.407923048028894
conf_cone_r04_d12,3,633,"1,8,18",-6.467291628509986,-6.467744401725249
conf_cone_r04_d12,3,634,"1,8,19",-6.404146042121448,-6.404680023008129
conf_cone_r04_d12,3,635,"1,8,20",-6.441768200639914,-6.442432772026241
conf_cone_r04_d12,3,636,"1,8,21",-6.496261130355928,-6.496514651503995
conf_cone_r04_d12,3,637,"1,8,22",-6.4043602826821715,-6.404389615665072
conf_cone_r04_d12,3,638,"1,8,23",-6.5230496288520055,-6.523709734231127
conf_cone_r04_d12,3,639,"1,8,24",-6.438077448873962,-6.438720597362194
conf_cone_r04_d12,3,640,"1,8,25",-6.445661235058022,-6.445788920217501
conf_cone_r04_d12,3,641,"1,8,26",-6.520703190262166,-6.521005218453872
conf_cone_r04_d12,3,642,"1,8,27",-6.4069286955177365,-6.406914328059097
conf_cone_r04_d12,3,643,"1,8,28",-6.4898316271978,-6.490528391997363
conf_cone_r04_d12,3,644,"1,8,29",-6.484726409386716,-6.485410508642803
conf_cone_r04_d12,3,645,"1,8,30",-6.438520548197132,-6.438448370717637
conf_cone_r04_d12,3,646,"1,8,31",-6.518197262007138,-6.518871477477895
conf_cone_r04_d12,3,647,"1,9,10",-6.495535391798631,-6.495897669835552
conf_cone_r04_d12,3,648,"1,9,11",-7.145698929731319,-7.14613309551161
conf_cone_r04_d12,3,649,"1,9,12",-8.67471746922005,-8.674584035900743
conf_cone_r04_d12,3,650,"1,9,13",-6.435802391051196,-6.436148091332866
conf_cone_r04_d12,3,651,"1,9,14",-8.390743830090747,-8.390306959510918
conf_cone_r04_d12,3,652,"1,9,15",-7.1288288212966995,-7.1291954041430365
conf_cone_r04_d12,3,653,"1,9,16",-6.660478621881581,-6.660888002453883
conf_cone_r04_d12,3,654,"1,9,17",-8.527612799262867,-8.527469154218212
conf_cone_r04_d12,3,655,"1,9,18",-6.583715633154985,-6.583934429926183
conf_cone_r04_d12,3,656,"1,9,19",-7.89853435308428,-7.898660595347099
conf_cone_r04_d12,3,657,"1,9,20",-8.166241920399308,-8.166408363444559
conf_cone_r04_d12,3,658,"1,9,21",-6.623016335661215,-6.62318940709977
conf_cone_r04_d12,3,659,"1,9,22",-8.515440240878812,-8.515150156330654
conf_cone_r04_d12,3,660,"1,9,23",-6.994364020923286,-6.994721099518261
conf_cone_r04_d12,3,661,"1,9,24",-7.130597809195397,-7.131293709702093
conf_cone_r04_d12,3,662,"1,9,25",-8.787590468162128,-8.787271048348853
conf_cone_r04_d12,3,663,"1,9,26",-6.755695572924454,-6.755836143185895
conf_cone_r04_d12,3,664,"1,9,27",-8.413342215929545,-8.43341160933459
conf_cone_r04_d12,3,665,"1,9,28",-7.571489815170321,-7.572039425315369
conf_cone_r04_d12,3,666,"1,9,29",-6.968744464644999,-6.969498167966104
conf_cone_r04_d12,3,667,"1,9,30",-8.639422271235766,-8.639114921314494
conf_cone_r04_d12,3,668,"1,9,31",-7.0608004372792275,-7.061543805014152
conf_cone_r04_d12,3,669,"1,10,11",-6.521186687950697,-6.521978601844
conf_cone_r04_d12,3,670,"1,10,12",-6.526011613474536,-6.526091459660138
conf_cone_r04_d12,3,671,"1,10,13",-6.467666225847822,-6.467975663456353
conf_cone_r04_d12,3,672,"1,10,14",-6.50476274499962,-6.504833662806167
conf_cone_r04_d12,3,673,"1,10,15",-6.611269662966169,-6.6116732445784585
conf_cone_r04_d12,3,674,"1,10,16",-6.537968085491084,-6.53845168394191
conf_cone_r04_d12,3,675,"1,10,17",-6.527450423890001,-6.527533591604873
conf_cone_r04_d12,3,676,"1,10,18",-6.55234302717941,-6.552440976545413
conf_cone_r04_d12,3,677,"1,10,19",-6.536245348774623,-6.53688642224162
conf_cone_r04_d12,3,678,"1,10,20",-6.5830411238220945,-6.583186556807526
conf_cone_r04_d12,3,679,"1,10,21",-6.553497256561097,-6.553681867436815
conf_cone_r04_d12,3,680,"1,10,22",-6.525747579150534,-6.5257819195330855
conf_cone_r04_d12,3,681,"1,10,23",-6.6149008147488155,-6.615193373457693
conf_cone_r04_d12,3,682,"1,10,24",-6.571094475848232,-6.571878740768636
conf_cone_r04_d12,3,683,"1,10,25",-6.580854028983529,-6.580887511699544
conf_cone_r04_d12,3,684,"1,10,26",-6.605048650387917,-6.605200507892137
conf_cone_r04_d12,3,685,"1,10,27",-6.556898524688635,-6.557227644041419
conf_cone_r04_d12,3,686,"1,10,28",-6.627156107483491,-6.627368783231724
conf_cone_r04_d12,3,687,"1,10,29",-6.612656291808965,-6.613320079617902
conf_cone_r04_d12,3,688,"1,10,30",-6.574733893344493,-6.574631496957492
conf_cone_r04_d12,3,689,"1,10,31",-6.63326467404979,-6.63366418950452
conf_cone_r04_d12,3,690,"1,11,12",-7.592455970802628,-7.592799040732454
conf_cone_r04_d12,3,691,"1,11,13",-6.4399362254128265,-6.440629420777148
conf_cone_r04_d12,3,692,"1,11,14",-7.2969246485327375,-7.297041962051021
conf_cone_r04_d12,3,693,"1,11,15",-7.174083478686456,-7.174598236174439
conf_cone_r04_d12,3,694,"1,11,16",-6.7503162367110505,-6.750784405121096
