scene,N,arm,subset_id,subset_str,reconstruction_error,success
conf_cylinder_r03_d12,3,proxy_top,319,"0,14,22",0.00012764957500621676,0
conf_cylinder_r03_d12,3,proxy_top,370,"0,17,28",0.0001235156087204814,0
conf_cylinder_r03_d12,3,proxy_top,335,"0,15,22",0.00012608048564288765,0
conf_cylinder_r03_d12,3,proxy_top,20,"0,1,22",0.00011874496703967452,0
conf_cylinder_r03_d12,3,random,267,"0,11,24",0.000130163345602341,0
conf_cylinder_r03_d12,3,random,472,"1,2,10",8.12720536487177e-05,0
conf_cylinder_r03_d12,3,random,370,"0,17,28",0.0001235156087204814,0
conf_cylinder_r03_d12,3,random,459,"0,28,29",0.00014810278662480414,0
conf_cylinder_r03_d12,3,random,65,"0,3,10",0.0001371932157780975,0
conf_cylinder_r03_d12,3,random,69,"0,3,14",0.00013176712673157454,0
conf_cylinder_r03_d12,3,random,35,"0,2,8",0.0001306752092204988,0
conf_cylinder_r03_d12,3,random,446,"0,25,28",0.0001389931421726942,0
conf_cylinder_r03_d12,3,random,143,"0,6,10",0.00012354257341939956,0
conf_cylinder_r03_d12,3,random,285,"0,12,23",0.0001195193181047216,0
conf_cylinder_r03_d12,3,random,386,"0,18,31",0.00014617378474213183,0
conf_cylinder_r03_d12,3,random,56,"0,2,29",0.00013134184700902551,0
conf_cylinder_r03_d12,3,random,442,"0,24,30",0.00014825619291514158,0
conf_cylinder_r03_d12,3,random,64,"0,3,9",0.00012429516937118024,0
conf_cylinder_r03_d12,3,random,476,"1,2,14",5.9158599469810724e-05,0
conf_cylinder_r03_d12,3,random,373,"0,17,31",0.0001286668993998319,0
conf_cylinder_r03_d12,3,random,80,"0,3,25",0.00014666194329038262,0
conf_cylinder_r03_d12,3,random,478,"1,2,16",0.0001022473443299532,0
conf_cylinder_r03_d12,3,random,198,"0,8,18",0.00014899662346579134,0
conf_cylinder_r03_d12,3,random,154,"0,6,21",0.00014708720846101642,0
conf_cylinder_r03_d12,3,random,176,"0,7,19",0.00011025716958101839,0
conf_cylinder_r03_d12,3,random,58,"0,2,31",0.00012373535719234496,0
conf_cylinder_r03_d12,3,random,496,"1,3,6",8.678637095727026e-05,0
conf_cylinder_r03_d12,3,random,216,"0,9,14",0.00010913985170191154,0
conf_cylinder_r03_d12,3,random,66,"0,3,11",0.00013076880713924766,0
conf_cylinder_r03_d12,3,random,93,"0,4,11",0.00011108029866591096,0
conf_cylinder_r03_d12,3,random,497,"1,3,7",8.567942131776363e-05,0
conf_cylinder_r03_d12,3,random,183,"0,7,26",0.000135363225126639,0
conf_cylinder_r03_d12,3,random,450,"0,26,27",0.00015130717656575143,0
conf_cylinder_r03_d12,3,random,29,"0,1,31",0.00011995286331512034,0
conf_cylinder_r03_d12,3,random,467,"1,2,5",9.365993901155889e-05,0
conf_cylinder_r03_d12,3,random,272,"0,11,29",0.00013687071623280644,0
conf_cylinder_r03_d12,3,random,233,"0,9,31",0.00012043645256198943,0
conf_cylinder_r03_d12,3,random,191,"0,8,11",0.00013582379324361682,0
conf_cylinder_r03_d12,3,random,125,"0,5,17",0.0001347038196399808,0
conf_cylinder_r03_d12,3,random,312,"0,14,15",0.00011506459850352257,0
conf_cylinder_r03_d12,3,random,296,"0,13,16",0.00015843199798837304,0
conf_cylinder_r03_d12,3,random,2,"0,1,4",9.763996786205098e-05,0
conf_cylinder_r03_d12,3,random,361,"0,17,19",0.00011567580804694444,0
conf_cylinder_r03_d12,3,random,394,"0,19,27",0.000132616056362167,0
conf_cylinder_r03_d12,3,random,336,"0,15,23",0.0001238151453435421,0
conf_cylinder_r03_d12,3,random,353,"0,16,25",0.00015817387611605227,0
conf_cylinder_r03_d12,3,random,152,"0,6,19",0.0001100326408050023,0
conf_cylinder_r03_d12,3,random,419,"0,21,31",0.00015758986410219222,0
conf_cylinder_r03_d12,3,random,190,"0,8,10",0.0001422101049683988,0
conf_cylinder_r03_d12,3,random,111,"0,4,29",0.00012742940452881157,0
conf_cylinder_r03_d12,3,random,318,"0,14,21",0.00015332209295593202,0
conf_cylinder_r03_d12,3,random,483,"1,2,21",0.00011375934991519898,0
conf_cylinder_r03_d12,3,random,52,"0,2,25",0.00012574873107951134,0
conf_cylinder_r03_d12,3,random,157,"0,6,24",0.00012432518997229636,0
conf_ellipsoid_x13z07,3,proxy_top,33,"0,2,6",0.00026203872403129935,0
conf_ellipsoid_x13z07,3,proxy_top,140,"0,6,7",0.00025046212249435484,0
conf_ellipsoid_x13z07,3,proxy_top,38,"0,2,11",0.00027013776707462966,0
conf_ellipsoid_x13z07,3,proxy_top,148,"0,6,15",0.0002569955540820956,0
conf_ellipsoid_x13z07,3,proxy_top,46,"0,2,19",0.00026702764444053173,0
conf_ellipsoid_x13z07,3,proxy_top,171,"0,7,14",0.00024338746152352542,0
conf_ellipsoid_x13z07,3,proxy_top,234,"0,10,11",0.00028156430926173925,0
conf_ellipsoid_x13z07,3,proxy_top,30,"0,2,3",0.0002823222894221544,0
conf_ellipsoid_x13z07,3,proxy_top,495,"1,3,5",0.0002414744085399434,0
conf_ellipsoid_x13z07,3,proxy_top,65,"0,3,10",0.0002931439667008817,0
conf_ellipsoid_x13z07,3,proxy_top,258,"0,11,15",0.0002660408790688962,0
conf_ellipsoid_x13z07,3,proxy_top,41,"0,2,14",0.00025588710559532046,0
conf_ellipsoid_x13z07,3,proxy_top,143,"0,6,10",0.00027061192668043077,0
conf_ellipsoid_x13z07,3,proxy_top,153,"0,6,20",0.0002510107005946338,0
conf_ellipsoid_x13z07,3,proxy_top,470,"1,2,8",0.00024168833624571562,0
conf_ellipsoid_x13z07,3,proxy_top,51,"0,2,24",0.0002845715789590031,0
conf_ellipsoid_x13z07,3,proxy_top,176,"0,7,19",0.00025534932501614094,0
conf_ellipsoid_x13z07,3,proxy_top,70,"0,3,15",0.00027766788844019175,0
conf_ellipsoid_x13z07,3,proxy_top,43,"0,2,16",0.00029938516672700644,0
conf_ellipsoid_x13z07,3,proxy_top,54,"0,2,27",0.0002686010848265141,0
conf_ellipsoid_x13z07,3,proxy_top,168,"0,7,11",0.0002592563396319747,0
conf_ellipsoid_x13z07,3,proxy_top,5,"0,1,7",0.000232448655879125,0
conf_ellipsoid_x13z07,3,proxy_top,242,"0,10,19",0.00027736631454899907,0
conf_ellipsoid_x13z07,3,proxy_top,156,"0,6,23",0.0002704252547118813,0
conf_ellipsoid_x13z07,3,proxy_top,332,"0,15,19",0.00026320357574149966,0
conf_ellipsoid_x13z07,3,proxy_top,312,"0,14,15",0.00025177086354233325,0
conf_ellipsoid_x13z07,3,proxy_top,179,"0,7,22",0.00024680947535671294,0
conf_ellipsoid_x13z07,3,proxy_top,78,"0,3,23",0.00028927306993864477,0
conf_ellipsoid_x13z07,3,proxy_top,184,"0,7,27",0.00025751793873496354,0
conf_ellipsoid_x13z07,3,proxy_top,266,"0,11,23",0.0002783842501230538,0
conf_ellipsoid_x13z07,3,proxy_top,161,"0,6,28",0.0002629651571623981,0
conf_ellipsoid_x13z07,3,proxy_top,317,"0,14,20",0.00024750211741775274,0
conf_ellipsoid_x13z07,3,proxy_top,49,"0,2,22",0.00025901099434122443,0
conf_ellipsoid_x13z07,3,proxy_top,151,"0,6,18",0.0002889566239900887,0
conf_ellipsoid_x13z07,3,proxy_top,261,"0,11,18",0.0002969026973005384,0
conf_ellipsoid_x13z07,3,proxy_top,239,"0,10,16",0.00030494510428979993,0
conf_ellipsoid_x13z07,3,proxy_top,73,"0,3,18",0.0003063501208089292,0
conf_ellipsoid_x13z07,3,proxy_top,62,"0,3,7",0.0002686435473151505,0
conf_ellipsoid_x13z07,3,proxy_top,119,"0,5,11",0.0003070494276471436,0
conf_ellipsoid_x13z07,3,proxy_top,18,"0,1,20",0.00023617374245077372,0
conf_ellipsoid_x13z07,3,proxy_top,247,"0,10,24",0.00029236002592369914,0
conf_ellipsoid_x13z07,3,proxy_top,237,"0,10,14",0.00026764755602926016,0
conf_ellipsoid_x13z07,3,proxy_top,166,"0,7,9",0.00023087082081474364,0
conf_ellipsoid_x13z07,3,proxy_top,181,"0,7,24",0.00027302501257508993,0
conf_ellipsoid_x13z07,3,proxy_top,329,"0,15,16",0.0002933999930974096,0
conf_ellipsoid_x13z07,3,proxy_top,145,"0,6,12",0.00023798440815880895,0
conf_ellipsoid_x13z07,3,proxy_top,114,"0,5,6",0.0002985876053571701,0
conf_ellipsoid_x13z07,3,proxy_top,337,"0,15,24",0.0002798184868879616,0
conf_ellipsoid_x13z07,3,proxy_top,340,"0,15,27",0.0002669030800461769,0
conf_ellipsoid_x13z07,3,proxy_top,13,"0,1,15",0.00024105362535919994,0
conf_ellipsoid_x13z07,3,random,235,"0,10,12",0.00025580721558071673,0
conf_ellipsoid_x13z07,3,random,68,"0,3,13",0.00032832304714247584,0
conf_ellipsoid_x13z07,3,random,238,"0,10,15",0.00026827561669051647,0
conf_ellipsoid_x13z07,3,random,243,"0,10,20",0.00026971352053806186,0
conf_ellipsoid_x13z07,3,random,310,"0,13,30",0.00032172573264688253,0
conf_ellipsoid_x13z07,3,random,195,"0,8,15",0.0003190762363374233,0
conf_ellipsoid_x13z07,3,random,363,"0,17,21",0.00029631235520355403,0
conf_ellipsoid_x13z07,3,random,118,"0,5,10",0.0002919658727478236,0
conf_ellipsoid_x13z07,3,random,411,"0,21,23",0.0003168374823872,0
conf_ellipsoid_x13z07,3,random,432,"0,23,27",0.00028068647952750325,0
conf_ellipsoid_x13z07,3,random,415,"0,21,27",0.0003074257983826101,0
conf_ellipsoid_x13z07,3,random,161,"0,6,28",0.0002629651571623981,0
conf_ellipsoid_x13z07,3,random,201,"0,8,21",0.00034204358235001564,0
conf_ellipsoid_x13z07,3,random,385,"0,18,30",0.00029530588653869927,0
conf_ellipsoid_x13z07,3,random,35,"0,2,8",0.0003239791840314865,0
conf_ellipsoid_x13z07,3,random,230,"0,9,28",0.00024775814381428063,0
conf_ellipsoid_x13z07,3,random,124,"0,5,16",0.00032639619894325733,0
conf_ellipsoid_x13z07,3,random,69,"0,3,14",0.00025727273896336555,0
conf_ellipsoid_x13z07,3,random,66,"0,3,11",0.00026242074090987444,0
conf_ellipsoid_x13z07,3,random,160,"0,6,27",0.0002557078842073679,0
conf_ellipsoid_x13z07,3,random,251,"0,10,28",0.0002786128898151219,0
conf_ellipsoid_x13z07,3,random,397,"0,19,30",0.0002698925381992012,0
conf_ellipsoid_x13z07,3,random,45,"0,2,18",0.0002825226983986795,0
conf_ellipsoid_x13z07,3,random,211,"0,8,31",0.00033144402550533414,0
conf_ellipsoid_x13z07,3,random,307,"0,13,27",0.0003217105404473841,0
conf_ellipsoid_x13z07,3,random,231,"0,9,29",0.0002676213043741882,0
conf_ellipsoid_x13z07,3,random,305,"0,13,25",0.0003154122969135642,0
conf_ellipsoid_x13z07,3,random,133,"0,5,25",0.00029265310149639845,0
conf_ellipsoid_x13z07,3,random,132,"0,5,24",0.00031436680001206696,0
conf_ellipsoid_x13z07,3,random,196,"0,8,16",0.0003135255246888846,0
conf_ellipsoid_x13z07,3,random,14,"0,1,16",0.0002596625708974898,0
conf_ellipsoid_x13z07,3,random,203,"0,8,23",0.0003263743710704148,0
conf_ellipsoid_x13z07,3,random,389,"0,19,22",0.0002577700652182102,0
conf_ellipsoid_x13z07,3,random,423,"0,22,26",0.00029561930568888783,0
conf_ellipsoid_x13z07,3,random,141,"0,6,8",0.00029390444979071617,0
conf_ellipsoid_x13z07,3,random,376,"0,18,21",0.00032991269836202264,0
conf_ellipsoid_x13z07,3,random,228,"0,9,26",0.0002791927254293114,0
conf_ellipsoid_x13z07,3,random,410,"0,21,22",0.00030289735877886415,0
conf_ellipsoid_x13z07,3,random,473,"1,2,11",0.00019359753059688956,0
conf_ellipsoid_x13z07,3,random,57,"0,2,30",0.0002692696580197662,0
conf_ellipsoid_x13z07,3,random,424,"0,22,27",0.0002617150021251291,0
conf_ellipsoid_x13z07,3,random,353,"0,16,25",0.0002883397974073887,0
conf_ellipsoid_x13z07,3,random,370,"0,17,28",0.00026104864082299173,0
conf_ellipsoid_x13z07,3,random,451,"0,26,28",0.0003018241550307721,0
conf_ellipsoid_x13z07,3,random,206,"0,8,26",0.0003437171399127692,0
conf_ellipsoid_x13z07,3,random,204,"0,8,24",0.00030809082090854645,0
conf_ellipsoid_x13z07,3,random,61,"0,3,6",0.00025941088097169995,0
conf_ellipsoid_x13z07,3,random,146,"0,6,13",0.0003145905793644488,0
conf_ellipsoid_x13z07,3,random,19,"0,1,21",0.00028631853638216853,0
conf_ellipsoid_x13z07,3,random,90,"0,4,8",0.0002861008106265217,0
conf_hemisphere_sq,3,proxy_top,140,"0,6,7",0.00019119474745821208,0
conf_hemisphere_sq,3,proxy_top,148,"0,6,15",0.00019924344087485224,0
conf_hemisphere_sq,3,proxy_top,33,"0,2,6",0.0002073547220788896,0
conf_hemisphere_sq,3,proxy_top,46,"0,2,19",0.00021072012896183878,0
conf_hemisphere_sq,3,proxy_top,38,"0,2,11",0.0002136865514330566,0
conf_hemisphere_sq,3,proxy_top,171,"0,7,14",0.00018271003500558436,0
conf_hemisphere_sq,3,proxy_top,234,"0,10,11",0.00021509817452169955,0
conf_hemisphere_sq,3,proxy_top,153,"0,6,20",0.0001932928862515837,0
conf_hemisphere_sq,3,proxy_top,495,"1,3,5",0.00018963907496072352,0
conf_hemisphere_sq,3,proxy_top,258,"0,11,15",0.00020708038937300444,0
conf_hemisphere_sq,3,proxy_top,41,"0,2,14",0.00019840856839437038,0
conf_hemisphere_sq,3,proxy_top,65,"0,3,10",0.00022123550297692418,0
conf_hemisphere_sq,3,proxy_top,332,"0,15,19",0.00020467553986236453,0
conf_hemisphere_sq,3,proxy_top,176,"0,7,19",0.00019587947463151067,0
conf_hemisphere_sq,3,proxy_top,143,"0,6,10",0.00020745032816193998,0
conf_hemisphere_sq,3,proxy_top,156,"0,6,23",0.00020655413391068578,0
conf_hemisphere_sq,3,proxy_top,54,"0,2,27",0.0002127092011505738,0
conf_hemisphere_sq,3,proxy_top,312,"0,14,15",0.00019230274483561516,0
conf_hemisphere_sq,3,proxy_top,30,"0,2,3",0.00021994610142428428,0
conf_hemisphere_sq,3,proxy_top,161,"0,6,28",0.0002046458248514682,0
conf_hemisphere_sq,3,proxy_top,51,"0,2,24",0.00022064190125092864,0
conf_hemisphere_sq,3,proxy_top,242,"0,10,19",0.00021184975048527122,0
conf_hemisphere_sq,3,proxy_top,179,"0,7,22",0.00018620770424604416,0
conf_hemisphere_sq,3,proxy_top,184,"0,7,27",0.00019749665807466954,0
conf_hemisphere_sq,3,proxy_top,317,"0,14,20",0.0001867433893494308,0
conf_hemisphere_sq,3,proxy_top,70,"0,3,15",0.00021211786952335387,0
conf_hemisphere_sq,3,proxy_top,43,"0,2,16",0.0002292870485689491,0
conf_hemisphere_sq,3,proxy_top,266,"0,11,23",0.00021463273151312023,0
conf_hemisphere_sq,3,proxy_top,168,"0,7,11",0.0001991329190786928,0
conf_hemisphere_sq,3,proxy_top,5,"0,1,7",0.0001737966522341594,0
conf_hemisphere_sq,3,proxy_top,78,"0,3,23",0.00021929458307567984,0
conf_hemisphere_sq,3,proxy_top,470,"1,2,8",0.00019179077935405076,0
conf_hemisphere_sq,3,proxy_top,49,"0,2,22",0.00020221839076839387,0
conf_hemisphere_sq,3,proxy_top,261,"0,11,18",0.00022491614799946547,0
conf_hemisphere_sq,3,proxy_top,18,"0,1,20",0.00017610591021366417,0
conf_hemisphere_sq,3,proxy_top,340,"0,15,27",0.00020899248193018138,0
conf_hemisphere_sq,3,proxy_top,151,"0,6,18",0.00021813175408169627,0
conf_hemisphere_sq,3,proxy_top,73,"0,3,18",0.00022933969739824533,0
conf_hemisphere_sq,3,proxy_top,145,"0,6,12",0.0001805891515687108,0
conf_hemisphere_sq,3,proxy_top,119,"0,5,11",0.0002360788348596543,0
conf_hemisphere_sq,3,proxy_top,247,"0,10,24",0.0002199242589995265,0
conf_hemisphere_sq,3,proxy_top,239,"0,10,16",0.0002283021021867171,0
conf_hemisphere_sq,3,proxy_top,390,"0,19,23",0.00021219535847194493,0
conf_hemisphere_sq,3,proxy_top,387,"0,19,20",0.0002013383200392127,0
conf_hemisphere_sq,3,proxy_top,325,"0,14,28",0.00019927523680962622,0
conf_hemisphere_sq,3,proxy_top,335,"0,15,22",0.0001991406752495095,0
conf_hemisphere_sq,3,proxy_top,166,"0,7,9",0.0001730925141600892,0
conf_hemisphere_sq,3,proxy_top,13,"0,1,15",0.00018365393043495715,0
conf_hemisphere_sq,3,proxy_top,337,"0,15,24",0.00021476317488122731,0
conf_hemisphere_sq,3,proxy_top,237,"0,10,14",0.00020126125309616327,0
conf_hemisphere_sq,3,random,95,"0,4,13",0.00021304699475876987,0
conf_hemisphere_sq,3,random,3,"0,1,5",0.00021085678599774837,0
conf_hemisphere_sq,3,random,446,"0,25,28",0.00020947412122040987,0
conf_hemisphere_sq,3,random,38,"0,2,11",0.0002136865514330566,0
conf_hemisphere_sq,3,random,161,"0,6,28",0.0002046458248514682,0
conf_hemisphere_sq,3,random,434,"0,23,29",0.00022424597409553826,0
conf_hemisphere_sq,3,random,331,"0,15,18",0.0002181984600611031,0
conf_hemisphere_sq,3,random,131,"0,5,23",0.0002262676862301305,0
conf_hemisphere_sq,3,random,457,"0,27,30",0.00021184366778470576,0
conf_hemisphere_sq,3,random,482,"1,2,20",0.00017170578939840198,0
conf_hemisphere_sq,3,random,354,"0,16,26",0.00023525298456661403,0
conf_hemisphere_sq,3,random,277,"0,12,15",0.00018813172937370837,0
conf_hemisphere_sq,3,random,366,"0,17,24",0.00020081026013940573,0
conf_hemisphere_sq,3,random,94,"0,4,12",0.00015763456758577377,0
conf_hemisphere_sq,3,random,107,"0,4,25",0.00017349963309243321,0
conf_hemisphere_sq,3,random,200,"0,8,20",0.0002319311024621129,0
conf_hemisphere_sq,3,random,321,"0,14,24",0.00020371575374156237,0
conf_hemisphere_sq,3,random,378,"0,18,23",0.00021904328605160117,0
conf_hemisphere_sq,3,random,2,"0,1,4",0.00015444934251718223,0
conf_hemisphere_sq,3,random,253,"0,10,30",0.0002181549498345703,0
conf_hemisphere_sq,3,random,156,"0,6,23",0.00020655413391068578,0
conf_hemisphere_sq,3,random,367,"0,17,25",0.00018611305858939886,0
conf_hemisphere_sq,3,random,307,"0,13,27",0.00023623084416612983,0
conf_hemisphere_sq,3,random,270,"0,11,27",0.00021388294408097863,0
conf_hemisphere_sq,3,random,476,"1,2,14",0.0001603640557732433,0
conf_hemisphere_sq,3,random,284,"0,12,22",0.0001789079251466319,0
conf_hemisphere_sq,3,random,150,"0,6,17",0.00018342059047427028,0
conf_hemisphere_sq,3,random,58,"0,2,31",0.00022229336900636554,0
conf_hemisphere_sq,3,random,196,"0,8,16",0.00023731213877908885,0
conf_hemisphere_sq,3,random,137,"0,5,29",0.0002399113291176036,0
conf_hemisphere_sq,3,random,328,"0,14,31",0.00020818979828618467,0
conf_hemisphere_sq,3,random,23,"0,1,25",0.00017700743046589196,0
conf_hemisphere_sq,3,random,363,"0,17,21",0.00021840346744284034,0
conf_hemisphere_sq,3,random,388,"0,19,21",0.00022919796174392104,0
conf_hemisphere_sq,3,random,120,"0,5,12",0.00020903539552818984,0
conf_hemisphere_sq,3,random,288,"0,12,26",0.00020714395213872194,0
conf_hemisphere_sq,3,random,170,"0,7,13",0.00022480596089735627,0
conf_hemisphere_sq,3,random,76,"0,3,21",0.00023635453544557095,0
conf_hemisphere_sq,3,random,235,"0,10,12",0.00019605249690357596,0
conf_hemisphere_sq,3,random,320,"0,14,23",0.00020081528055015951,0
conf_hemisphere_sq,3,random,451,"0,26,28",0.00022617170179728419,0
conf_hemisphere_sq,3,random,374,"0,18,19",0.00022195186465978622,0
conf_hemisphere_sq,3,random,84,"0,3,29",0.00022393502877093852,0
conf_hemisphere_sq,3,random,236,"0,10,13",0.0002375366020714864,0
conf_hemisphere_sq,3,random,0,"0,1,2",0.0001911161234602332,0
conf_hemisphere_sq,3,random,369,"0,17,27",0.00019322452135384083,0
conf_hemisphere_sq,3,random,475,"1,2,13",0.0001779170415829867,0
conf_hemisphere_sq,3,random,173,"0,7,16",0.00021304303663782775,0
conf_hemisphere_sq,3,random,180,"0,7,23",0.00020363258954603225,0
conf_hemisphere_sq,3,random,283,"0,12,21",0.0002156146219931543,0
conf_icosphere_sub3,3,proxy_top,33,"0,2,6",0.0001784980413503945,0
conf_icosphere_sub3,3,proxy_top,140,"0,6,7",0.00016319769201800227,0
conf_icosphere_sub3,3,proxy_top,148,"0,6,15",0.00017201784066855907,0
conf_icosphere_sub3,3,proxy_top,46,"0,2,19",0.00018541174358688295,0
conf_icosphere_sub3,3,proxy_top,38,"0,2,11",0.00018636026652529836,0
conf_icosphere_sub3,3,proxy_top,171,"0,7,14",0.000160713549121283,0
conf_icosphere_sub3,3,proxy_top,41,"0,2,14",0.00017743832722771913,0
conf_icosphere_sub3,3,proxy_top,153,"0,6,20",0.00016921121277846396,0
conf_icosphere_sub3,3,proxy_top,54,"0,2,27",0.00019006749789696187,0
conf_icosphere_sub3,3,proxy_top,312,"0,14,15",0.0001719529100228101,0
conf_icosphere_sub3,3,proxy_top,234,"0,10,11",0.00018726752023212612,0
conf_icosphere_sub3,3,proxy_top,258,"0,11,15",0.0001838478638092056,0
conf_icosphere_sub3,3,proxy_top,176,"0,7,19",0.00017325973021797836,0
conf_icosphere_sub3,3,proxy_top,49,"0,2,22",0.00018019508570432663,0
conf_icosphere_sub3,3,proxy_top,179,"0,7,22",0.00016489322297275066,0
conf_icosphere_sub3,3,proxy_top,332,"0,15,19",0.0001830418623285368,0
conf_icosphere_sub3,3,proxy_top,143,"0,6,10",0.00017867606948129833,0
conf_icosphere_sub3,3,proxy_top,317,"0,14,20",0.0001680960413068533,0
conf_icosphere_sub3,3,proxy_top,161,"0,6,28",0.00018030930368695408,0
conf_icosphere_sub3,3,proxy_top,242,"0,10,19",0.00018628811812959611,0
conf_icosphere_sub3,3,proxy_top,156,"0,6,23",0.0001794212294043973,0
conf_icosphere_sub3,3,proxy_top,184,"0,7,27",0.00017455265333410352,0
conf_icosphere_sub3,3,proxy_top,65,"0,3,10",0.00019240326946601272,0
conf_icosphere_sub3,3,proxy_top,51,"0,2,24",0.0001941194641403854,0
conf_icosphere_sub3,3,proxy_top,495,"1,3,5",0.00016756320837885141,0
conf_icosphere_sub3,3,proxy_top,30,"0,2,3",0.0001927505509229377,0
conf_icosphere_sub3,3,proxy_top,168,"0,7,11",0.00017621673760004342,0
conf_icosphere_sub3,3,proxy_top,145,"0,6,12",0.00015672837616875768,0
conf_icosphere_sub3,3,proxy_top,70,"0,3,15",0.0001879172632470727,0
conf_icosphere_sub3,3,proxy_top,57,"0,2,30",0.00019327952759340405,0
conf_icosphere_sub3,3,proxy_top,335,"0,15,22",0.00017595323151908815,0
conf_icosphere_sub3,3,proxy_top,158,"0,6,25",0.0001733411627355963,0
conf_icosphere_sub3,3,proxy_top,18,"0,1,20",0.0001565532002132386,0
conf_icosphere_sub3,3,proxy_top,187,"0,7,30",0.00017654089606367052,0
conf_icosphere_sub3,3,proxy_top,5,"0,1,7",0.00014980754349380732,0
conf_icosphere_sub3,3,proxy_top,266,"0,11,23",0.00019009149400517344,0
conf_icosphere_sub3,3,proxy_top,340,"0,15,27",0.00018778082448989153,0
conf_icosphere_sub3,3,proxy_top,276,"0,12,14",0.00015374325448647141,0
conf_icosphere_sub3,3,proxy_top,237,"0,10,14",0.0001792454713722691,0
conf_icosphere_sub3,3,proxy_top,387,"0,19,20",0.0001822744234232232,0
conf_icosphere_sub3,3,proxy_top,78,"0,3,23",0.00019272923236712813,0
conf_icosphere_sub3,3,proxy_top,43,"0,2,16",0.0001991750323213637,0
conf_icosphere_sub3,3,proxy_top,263,"0,11,20",0.00018325357814319432,0
conf_icosphere_sub3,3,proxy_top,325,"0,14,28",0.0001789190573617816,0
conf_icosphere_sub3,3,proxy_top,13,"0,1,15",0.00016050496196839958,0
conf_icosphere_sub3,3,proxy_top,400,"0,20,22",0.0001714217651169747,0
conf_icosphere_sub3,3,proxy_top,320,"0,14,23",0.00017918969388119876,0
conf_icosphere_sub3,3,proxy_top,250,"0,10,27",0.00019125186372548342,0
conf_icosphere_sub3,3,proxy_top,166,"0,7,9",0.00015175661246757954,0
conf_icosphere_sub3,3,proxy_top,119,"0,5,11",0.00020390705321915448,0
conf_icosphere_sub3,3,random,196,"0,8,16",0.00020214883261360228,0
conf_icosphere_sub3,3,random,452,"0,26,29",0.00019600951054599136,0
conf_icosphere_sub3,3,random,495,"1,3,5",0.00016756320837885141,0
conf_icosphere_sub3,3,random,116,"0,5,8",0.00021449101041071117,0
conf_icosphere_sub3,3,random,86,"0,3,31",0.00019795990374404937,0
conf_icosphere_sub3,3,random,136,"0,5,28",0.00020210986258462071,0
conf_icosphere_sub3,3,random,8,"0,1,10",0.00017068599117919803,0
conf_icosphere_sub3,3,random,272,"0,11,29",0.0001967634161701426,0
conf_icosphere_sub3,3,random,160,"0,6,27",0.0001789009984349832,0
conf_icosphere_sub3,3,random,328,"0,14,31",0.00018222196376882493,0
conf_icosphere_sub3,3,random,375,"0,18,20",0.0001899508060887456,0
conf_icosphere_sub3,3,random,379,"0,18,24",0.0001957438071258366,0
conf_icosphere_sub3,3,random,410,"0,21,22",0.00019538731430657208,0
conf_icosphere_sub3,3,random,395,"0,19,28",0.00019421600154601038,0
conf_icosphere_sub3,3,random,214,"0,9,12",0.0001442114298697561,0
conf_icosphere_sub3,3,random,208,"0,8,28",0.00020788572146557271,0
conf_icosphere_sub3,3,random,383,"0,18,28",0.0001972427126020193,0
conf_icosphere_sub3,3,random,15,"0,1,17",0.00014613309758715332,0
conf_icosphere_sub3,3,random,12,"0,1,14",0.00014734547585248947,0
conf_icosphere_sub3,3,random,409,"0,20,31",0.0001926544209709391,0
conf_icosphere_sub3,3,random,325,"0,14,28",0.0001789190573617816,0
conf_icosphere_sub3,3,random,64,"0,3,9",0.00017187214689329267,0
conf_icosphere_sub3,3,random,199,"0,8,19",0.00019945242092944682,0
conf_icosphere_sub3,3,random,98,"0,4,16",0.00017078343080356717,0
conf_icosphere_sub3,3,random,28,"0,1,30",0.00016357289860025048,0
conf_icosphere_sub3,3,random,198,"0,8,18",0.00020796500029973686,0
conf_icosphere_sub3,3,random,262,"0,11,19",0.00019321421859785914,0
conf_icosphere_sub3,3,random,109,"0,4,27",0.00016146327834576368,0
conf_icosphere_sub3,3,random,496,"1,3,6",0.00013710252824239433,0
conf_icosphere_sub3,3,random,30,"0,2,3",0.0001927505509229377,0
conf_icosphere_sub3,3,random,327,"0,14,30",0.00017593645316082984,0
conf_icosphere_sub3,3,random,330,"0,15,17",0.00017040529928635806,0
conf_icosphere_sub3,3,random,300,"0,13,20",0.00019821849127765745,0
conf_icosphere_sub3,3,random,451,"0,26,28",0.00019955438619945198,0
conf_icosphere_sub3,3,random,92,"0,4,10",0.00016793477698229253,0
conf_icosphere_sub3,3,random,56,"0,2,29",0.00019990414148196578,0
conf_icosphere_sub3,3,random,128,"0,5,20",0.00019386500935070217,0
conf_icosphere_sub3,3,random,227,"0,9,25",0.0001611407642485574,0
conf_icosphere_sub3,3,random,191,"0,8,11",0.00020115732331760228,0
conf_icosphere_sub3,3,random,340,"0,15,27",0.00018778082448989153,0
conf_icosphere_sub3,3,random,331,"0,15,18",0.00019271922064945102,0
conf_icosphere_sub3,3,random,354,"0,16,26",0.00019940102356486022,0
conf_icosphere_sub3,3,random,77,"0,3,22",0.00018644213560037315,0
conf_icosphere_sub3,3,random,125,"0,5,17",0.00018703899695537984,0
conf_icosphere_sub3,3,random,228,"0,9,26",0.00017525351722724736,0
