20:22:34 [CRITICAL 2/3] phys=0.80GB pf=4.25GB temp=76——训练内存熔断将在 ~10 batch 内触发；如无反应请人工检查
20:22:37 [ok] phys=1.00GB pf=5.85GB temp=76°C
20:22:41 [CRITICAL 1/3] phys=0.95GB pf=5.78GB temp=75——训练内存熔断将在 ~10 batch 内触发；如无反应请人工检查
20:22:45 [ok] phys=3.08GB pf=17.41GB temp=76°C
20:22:49 [ok] phys=2.96GB pf=17.29GB temp=76°C
20:22:53 [ok] phys=2.87GB pf=17.19GB temp=76°C
20:22:58 [ok] phys=2.70GB pf=17.02GB temp=76°C
20:23:02 [ok] phys=4.92GB pf=19.29GB temp=76°C
20:23:06 [ok] phys=4.90GB pf=19.27GB temp=76°C
20:23:10 [ok] phys=4.89GB pf=19.24GB temp=76°C
20:23:14 [ok] phys=4.90GB pf=19.27GB temp=76°C
20:23:18 [ok] phys=4.90GB pf=19.27GB temp=76°C
20:23:21 [ok] phys=4.97GB pf=19.36GB temp=76°C
20:23:25 [ok] phys=4.95GB pf=19.33GB temp=76°C
20:23:29 [ok] phys=4.96GB pf=19.34GB temp=76°C
20:23:33 [ok] phys=5.00GB pf=19.37GB temp=76°C
20:23:37 [ok] phys=4.97GB pf=19.33GB temp=76°C
20:23:42 [ok] phys=4.79GB pf=19.11GB temp=76°C
20:23:46 [ok] phys=4.59GB pf=18.91GB temp=76°C
20:23:50 [ok] phys=4.38GB pf=18.72GB temp=76°C
20:23:55 [ok] phys=4.30GB pf=18.62GB temp=76°C
20:23:59 [ok] phys=3.95GB pf=18.26GB temp=76°C
20:24:04 [ok] phys=3.80GB pf=18.12GB temp=76°C
20:24:08 [ok] phys=3.64GB pf=17.96GB temp=76°C
20:24:13 [ok] phys=3.55GB pf=17.87GB temp=76°C
20:24:17 [ok] phys=3.45GB pf=17.77GB temp=76°C
20:24:22 [ok] phys=3.44GB pf=17.68GB temp=76°C
20:24:26 [ok] phys=3.28GB pf=17.51GB temp=76°C
20:24:30 [ok] phys=3.14GB pf=17.37GB temp=76°C
20:24:35 [ok] phys=3.04GB pf=17.25GB temp=76°C
20:24:39 [ok] phys=2.88GB pf=17.11GB temp=76°C
20:24:44 [ok] phys=2.75GB pf=16.98GB temp=76°C
20:24:47 [ok] phys=5.02GB pf=19.30GB temp=76°C
20:24:52 [ok] phys=5.04GB pf=19.31GB temp=76°C
20:24:56 [ok] phys=4.37GB pf=18.39GB temp=76°C
20:25:02 [ok] phys=4.56GB pf=18.45GB temp=76°C
20:25:06 [ok] phys=5.02GB pf=19.32GB temp=77°C
20:25:09 [ok] phys=5.03GB pf=19.33GB temp=76°C
