scene,light,err_vs_world_deg,err_vs_camframe_deg,implied_z,i_eff_proj
05703932eb2c45c0918d4f91c875d064,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
05703932eb2c45c0918d4f91c875d064,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
060c9e87a01b4fd08f87578d63e4961e,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
060c9e87a01b4fd08f87578d63e4961e,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
060c9e87a01b4fd08f87578d63e4961e,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
060c9e87a01b4fd08f87578d63e4961e,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
060c9e87a01b4fd08f87578d63e4961e,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
062ad5b97bf34d75b7c7003b9b6f2cb0,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
062ad5b97bf34d75b7c7003b9b6f2cb0,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
062ad5b97bf34d75b7c7003b9b6f2cb0,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
062ad5b97bf34d75b7c7003b9b6f2cb0,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
062ad5b97bf34d75b7c7003b9b6f2cb0,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
069044476a7f49b9b83f6364654c85c3,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
069044476a7f49b9b83f6364654c85c3,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
069044476a7f49b9b83f6364654c85c3,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
069044476a7f49b9b83f6364654c85c3,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
069044476a7f49b9b83f6364654c85c3,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
0692e0ff0ef34b21b1f3659270d2e558,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
0692e0ff0ef34b21b1f3659270d2e558,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
0692e0ff0ef34b21b1f3659270d2e558,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
0692e0ff0ef34b21b1f3659270d2e558,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0692e0ff0ef34b21b1f3659270d2e558,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
06dd0877eb584e569d1bc9070e42baa2,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
06dd0877eb584e569d1bc9070e42baa2,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
06dd0877eb584e569d1bc9070e42baa2,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
06dd0877eb584e569d1bc9070e42baa2,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
06dd0877eb584e569d1bc9070e42baa2,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
07a81928f67f4aa2ad0d59a057ae374e,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
07a81928f67f4aa2ad0d59a057ae374e,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
07a81928f67f4aa2ad0d59a057ae374e,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
07a81928f67f4aa2ad0d59a057ae374e,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
07a81928f67f4aa2ad0d59a057ae374e,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
07c2642631f947a5ac799dddeea39eb9,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
07c2642631f947a5ac799dddeea39eb9,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
07c2642631f947a5ac799dddeea39eb9,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
07c2642631f947a5ac799dddeea39eb9,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
07c2642631f947a5ac799dddeea39eb9,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
086be698bca14d7791d9032884909954,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
086be698bca14d7791d9032884909954,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
086be698bca14d7791d9032884909954,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
086be698bca14d7791d9032884909954,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
086be698bca14d7791d9032884909954,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
087ca366dee64594bba4189b31dd7a45,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
087ca366dee64594bba4189b31dd7a45,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
087ca366dee64594bba4189b31dd7a45,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
087ca366dee64594bba4189b31dd7a45,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
087ca366dee64594bba4189b31dd7a45,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
08aab5b01d384e0082c56c17fc9f2245,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
08aab5b01d384e0082c56c17fc9f2245,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
08aab5b01d384e0082c56c17fc9f2245,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
08aab5b01d384e0082c56c17fc9f2245,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
08aab5b01d384e0082c56c17fc9f2245,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
08bc3a0eec7042389949e2c5ad9bf700,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
08bc3a0eec7042389949e2c5ad9bf700,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
08bc3a0eec7042389949e2c5ad9bf700,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
08bc3a0eec7042389949e2c5ad9bf700,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
08bc3a0eec7042389949e2c5ad9bf700,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
099450527f614a3e81baf1fe4fe087ab,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
099450527f614a3e81baf1fe4fe087ab,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
099450527f614a3e81baf1fe4fe087ab,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
099450527f614a3e81baf1fe4fe087ab,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
