scene,light,mae_lin,mse_lin,psnr_lin,res_mean_lin,res_std_lin,mae_train_target,psnr_train_target,mae_train_domain,psnr_train_domain,mae_point_direct,psnr_point_direct
2cdb6470844d4daba89365be8ad30f14,2,0.0686238631606102,0.037686076015233994,14.238190802115572,-0.0686238631606102,0.18159526586532593,0.2217971235513687,9.022277535273508,0.22092974185943604,9.037067178206183,0.06853956362585228,14.239429628995548
2cdb6470844d4daba89365be8ad30f14,3,0.06881644576787949,0.03755999729037285,14.252744477364953,-0.06881644576787949,0.18117476999759674,0.24221138656139374,8.883005913813816,0.24121633172035217,8.900116745299192,0.06877092927864091,14.253457822104789
2cdb6470844d4daba89365be8ad30f14,4,0.06808536499738693,0.03737179934978485,14.27455991557106,-0.06808536499738693,0.1809314340353012,0.22122804820537567,9.047422173815807,0.2176494002342224,9.1054356160437,0.06808698372930438,14.274822739891984
2cdb6470844d4daba89365be8ad30f14,5,0.0678233727812767,0.03712889552116394,14.302879696049263,-0.0678233727812767,0.1803576648235321,0.21894878149032593,9.066685146753185,0.21306085586547852,9.160871423914221,0.06785201983841149,14.302955231691886
2cf849fec80647928b7638ef08e602f4,1,0.265442818403244,0.11379558593034744,9.438745836639018,-0.23934118449687958,0.23772121965885162,0.6479965448379517,3.4454844825299484,0.5080621242523193,4.682817752623902,0.1962881708570692,12.53543267487486
2cf849fec80647928b7638ef08e602f4,2,0.26564469933509827,0.11398862302303314,9.431384925660085,-0.23881514370441437,0.23865443468093872,0.647471010684967,3.4491901819925563,0.5075984597206116,4.6840879348605,0.31779640610041304,8.385232439601152
2cf849fec80647928b7638ef08e602f4,3,0.2656298279762268,0.11453904211521149,9.410464531924594,-0.2380092740058899,0.2406047284603119,0.646665096282959,3.456017285785618,0.5059417486190796,4.695227252549508,0.23885148821077684,10.880659476001364
2cf849fec80647928b7638ef08e602f4,4,0.2513445317745209,0.10252152383327484,9.891849472842791,-0.22142983973026276,0.23127980530261993,0.6301678419113159,3.702253869328235,0.4076228141784668,6.791453562175858,0.36349657188775775,7.684610049894741
2cf849fec80647928b7638ef08e602f4,5,0.21142472326755524,0.07344243675470352,11.340529220632806,-0.16480304300785065,0.2151334285736084,0.5743122100830078,4.531583926669739,0.32234933972358704,8.791888479038182,0.3683113588896379,7.53788138683523
2d0280394a11463a9bf5b6ef8a1659a1,1,0.20400695502758026,0.0647810846567154,11.885517846913459,-0.18117277324199677,0.1787666231393814,0.6144223809242249,4.030099968494136,0.4207656979560852,6.343197943108388,0.17853601941105376,13.342190077872482
2d0280394a11463a9bf5b6ef8a1659a1,2,0.20685580372810364,0.06668896973133087,11.75945991884902,-0.18677103519439697,0.1783410757780075,0.6200199127197266,3.958797466102947,0.42820167541503906,6.222552492982584,0.22544961672008781,10.361539087364246
2d0280394a11463a9bf5b6ef8a1659a1,3,0.2110874056816101,0.06881620734930038,11.623092662204455,-0.1931186467409134,0.17754267156124115,0.6263676881790161,3.880554103088738,0.43367472290992737,6.1646332083028454,0.15174261958456234,14.858669613269772
2d0280394a11463a9bf5b6ef8a1659a1,4,0.20487433671951294,0.0640387162566185,11.935573826905092,-0.18548184633255005,0.17214877903461456,0.6187307834625244,4.001933221862709,0.38254857063293457,7.61292455912959,0.3310797155781192,8.581833904838371
2d0280394a11463a9bf5b6ef8a1659a1,5,0.18063431978225708,0.048358004540205,13.155316283046023,-0.15635833144187927,0.15462884306907654,0.5896085500717163,4.459713586850008,0.3299224376678467,9.077624172095556,0.3435921174008929,8.257525091488422
2d514ed8cabb4519b0e376bd0950115e,1,0.32028812170028687,0.12860339879989624,8.907475534916214,-0.3178864121437073,0.16598686575889587,0.7576459050178528,2.3018965244457705,0.7205479145050049,2.5504953919955,0.17871752140201325,13.506253766208172
2d514ed8cabb4519b0e376bd0950115e,2,0.3196306824684143,0.1280263513326645,8.927006314418412,-0.3169417977333069,0.16605493426322937,0.756702184677124,2.310749896834827,0.7199703454971313,2.552039955262993,0.2100427864604401,11.471109940917314
2d514ed8cabb4519b0e376bd0950115e,3,0.31806573271751404,0.1273524910211563,8.949925557952854,-0.3158985674381256,0.16601382195949554,0.7557060718536377,2.3200885894951746,0.7190588116645813,2.5628943947826,0.2077409291712246,12.112416035329103
2d514ed8cabb4519b0e376bd0950115e,4,0.288292795419693,0.10737806558609009,9.690844241095476,-0.28472548723220825,0.1622018814086914,0.7232019901275635,2.683002334468161,0.5422290563583374,5.0156143554418495,0.3168060102391726,9.03563966250684
2d514ed8cabb4519b0e376bd0950115e,5,0.20538990199565887,0.05879480391740799,12.306610536808494,-0.18765544891357422,0.15355856716632843,0.626366138458252,3.9108630877040813,0.3774740397930145,7.978384628004691,0.32460847525785885,8.853026470223496
2d6cf5ded8634930b65314a62150bc6f,1,0.06358251720666885,0.025160856544971466,15.992745783927978,-0.06008360907435417,0.14680194854736328,0.4641704857349396,6.182392671811824,0.3891541361808777,7.353900874169765,0.055972818668949514,16.265681721077843
2d6cf5ded8634930b65314a62150bc6f,2,0.06365165114402771,0.025176724418997765,15.990007738028494,-0.06008590757846832,0.14685505628585815,0.4641760289669037,6.181563857163342,0.38856324553489685,7.3624938326473055,0.0561899986809366,16.429342747444014
2d6cf5ded8634930b65314a62150bc6f,3,0.06352132558822632,0.02518068253993988,15.989325022141706,-0.05995792895555496,0.1469208300113678,0.4640483260154724,6.183639818723169,0.38792282342910767,7.367835129556096,0.06273649615844806,16.086298543983727
2d6cf5ded8634930b65314a62150bc6f,4,0.062179602682590485,0.02497635781764984,16.024708924239658,-0.05872233957052231,0.1467243880033493,0.4628169536590576,6.207060724005437,0.3594833314418793,8.042436363758545,0.06955294687757252,15.803738813441031
2d6cf5ded8634930b65314a62150bc6f,5,0.0593012198805809,0.024500135332345963,16.108315166996004,-0.05500028654932976,0.14654387533664703,0.4591236114501953,6.272293756342917,0.3332384526729584,8.651965919561361,0.069925176208017,15.794367027870017
2d8059066be34f61af4776f23f00640c,1,0.1799977868795395,0.037654172629117966,14.24186890661395,-0.16669300198554993,0.09933584928512573,0.6667288541793823,3.413996152583251,0.5379876494407654,4.788093064079659,0.1402581280158191,16.156700171379804
2d8059066be34f61af4776f23f00640c,2,0.180576890707016,0.037966858595609665,14.20595335202366,-0.16708263754844666,0.1002509668469429,0.6671169996261597,3.408295088623819,0.537567138671875,4.7969572291914,0.10858931386407923,16.108851797561144
2d8059066be34f61af4776f23f00640c,3,0.18201453983783722,0.038536906242370605,14.141231536088945,-0.16948539018630981,0.0990535244345665,0.6695225238800049,3.379707014705749,0.5435088872909546,4.721241592902395,0.11999347302413599,17.45268391090377
