probe,scene,N,g0,g1,g2,g3,g4,g_min_over_max
A,12aef634af8944ff86f9a967ccb1608b,5,0.0007960619404911995,0.0007960618822835386,0.0007960619404911995,0.0007960622315295041,0.0007960619404911995,0.9999995612830861
A,1397ff3d60e04d9aa7b0524d022cf5cf,5,0.0007846968364901841,0.0007857669261284173,0.000787822064012289,0.0007894361624494195,0.0007913000881671906,0.9916551864763457
A,13c868d7ccfa48288730c0e6334a288c,5,0.0007756249397061765,0.0007756284903734922,0.0007756307604722679,0.0007756228442303836,0.0007756245322525501,0.9999897938010099
A,13d4e5021ab84f30afd31f35c213cccb,5,0.0008033820777200162,0.000803382252342999,0.0008033821359276772,0.0008033819613046944,0.0008033819613046944,0.9999996377337143
A,1420fb72273245db90f1e90ab0bc1724,5,0.0007561770617030561,0.000756177119910717,0.0007561770617030561,0.0007561770617030561,0.0007561770617030561,0.9999999230237739
A,15db5f6f195c4995898af1b0ce431f80,5,0.0007886387757025659,0.0007886390085332096,0.0007886385428719223,0.0007886389503255486,0.0007886387757025659,0.9999994095381001
A,1603ccd8b72e49c1a7074f124b212f0e,5,0.00074889010284096,0.0007488899864256382,0.0007488899864256382,0.00074889010284096,0.00074889010284096,0.9999998445495255
A,16ffa17d84c8467f89403df9ad894301,5,0.0008517917594872415,0.0008517915266565979,0.0008517911774106324,0.0008517910027876496,0.0008517913520336151,0.9999991116378112
A,17092add79b24457ba29f0b35d660072,5,0.000769958773162216,0.0007699586567468941,0.0007699590642005205,0.000769958714954555,0.0007699589477851987,0.9999994708113128
A,179832b0585c415d979f90dced97ae71,5,0.0007568289875052869,0.0007568288710899651,0.0007568287546746433,0.0007568288710899651,0.0007568288710899651,0.9999996923602987
A,17bc5de2691b43cfb873091778a8de52,5,0.000752801715862006,0.000752801657654345,0.000752801715862006,0.000752801715862006,0.000752801715862006,0.9999999226786288
A,18b0f54db566476fb861c8fa187cd8d8,5,0.0007559225778095424,0.0007559220539405942,0.0007559225196018815,0.0007559221121482551,0.0007559221121482551,0.9999993069806835
A,1907da7461054e5ba6885302c08c2677,5,0.0007787444046698511,0.0007786370697431266,0.0007786420756019652,0.0007786384667269886,0.0007786396308802068,0.9998621692482401
A,191df4fa5f48453d81ede86ed863a3c2,5,0.0007804298074916005,0.0007796180434525013,0.000779548950958997,0.0007797462749294937,0.000779643130954355,0.9988713186962519
A,193c0e81efc74ed0bd5834586cf3fe8f,5,0.0007590293535031378,0.0007590294699184597,0.0007590292952954769,0.0007590294699184597,0.000759029237087816,0.9999996932521689
A,195a37929e644c3dbfbe25de252b0969,5,0.0007546301349066198,0.000754630018491298,0.0007546301349066198,0.0007546300766989589,0.000754630018491298,0.9999998457319468
A,1ada36a1a86a4bdaaa106bee7d9ac67d,5,0.0007839546888135374,0.0007839547470211983,0.0007839546888135374,0.0007839547470211983,0.000783954281359911,0.9999994060099909
A,1b98302c1ed9406a8343b3d39d6c5095,5,0.0007819047314114869,0.000781904614996165,0.0007819047314114869,0.0007819047314114869,0.0007819047314114869,0.9999998511131636
A,1bbd90606751424ca876f2c94e183784,5,0.0007516096229664981,0.0007516093901358545,0.0007516089244745672,0.0007516091573052108,0.0007516105542890728,0.9999978315704905
A,1bc61e7f64a54ccc9f3942b874779522,5,0.0007995373453013599,0.0007995373453013599,0.0007995376363396645,0.0007995377527549863,0.0007995371124707162,0.9999991991819425
A,1d29f591697e493387d51a116b895934,5,0.0007925745449028909,0.0007925734971649945,0.0007925754762254655,0.0007925773388706148,0.0007925772224552929,0.9999951528949519
A,1dbcb5f847804c75822615e161505d83,5,0.0007507907575927675,0.0007507907575927675,0.0007507907575927675,0.0007507907575927675,0.0007507907575927675,1.0
A,1e5929958e9d4fd5b0b8cdeaf2752d01,5,0.0007503184024244547,0.0007503183442167938,0.0007503184024244547,0.0007503184024244547,0.0007503183442167938,0.9999999224227198
A,1ea9f54daa68475d867243576d94e9b5,5,0.0008441071258857846,0.0008440680685453117,0.0008440610254183412,0.0008440531673841178,0.0008440532837994397,0.9999360762396003
A,1eeefd2d22dd4b6c8ec6fbfa1f885d01,5,0.0007733529200777411,0.000773353036493063,0.0007733527454547584,0.000773353036493063,0.000773353036493063,0.999999623666953
A,1f6c403e514e4d259ecb329543003c3d,5,0.0008328512194566429,0.0008328512194566429,0.0008328512194566429,0.0008328509866259992,0.0008328516269102693,0.9999992312144812
A,1f899649bb9f4e51a031668b0a97d438,5,0.001033375388942659,0.0010333756217733026,0.0010333772515878081,0.0010333743412047625,0.0010333743412047625,0.9999971836199789
A,202304220aef4cac84572ec4a072bf68,5,0.0008184138569049537,0.0008194839465431869,0.0008244416094385087,0.000809747667517513,0.0007936613983474672,0.9626653837716844
A,210f600a968c47e4abeed9c8d25f36bd,5,0.000748631835449487,0.000748631835449487,0.000748631835449487,0.000748631835449487,0.000748631835449487,1.0
A,21228b0cf30745efbf0842c86f34e584,5,0.0009645812097005546,0.0009645807440392673,0.0009645805694162846,0.0009645816753618419,0.0009645814425311983,0.9999988534453996
A,2242ba8057ed45c998208ca71cd13b3e,5,0.0007741684094071388,0.0007741685840301216,0.0007741687004454434,0.0007741688168607652,0.0007741688168607652,0.9999994736889196
A,229df31da28c4d3390d6ae1fef2867e0,5,0.0008693870040588081,0.0008693881682120264,0.0008693888667039573,0.0008693875861354172,0.0008693877607584,0.9999978575235772
A,22a62914e48948cbb93a08364e3d650c,5,0.0007584284176118672,0.0007582827238366008,0.0007579567027278244,0.0007575344643555582,0.0007579108350910246,0.9988213083324015
A,2408f7b6d1d64b9ca70b14a84dee8d84,5,0.000783194787800312,0.0007831992697902024,0.000783199560828507,0.0007831989205442369,0.0007832017145119607,0.9999911559033638
A,24a0d4520d444db7980f3737950f2a5c,5,0.000789068581070751,0.000789068581070751,0.0007890687556937337,0.0007890686392784119,0.0007890679989941418,0.9999990410219814
A,2570d5ef94e740e9bd85d42e6b8c59f6,5,0.0007546941633336246,0.0007546941051259637,0.0007546941051259637,0.0007546941051259637,0.0007546941051259637,0.9999999228725175
A,25b1735633484414aef07006a0099c26,5,0.0007581496611237526,0.0007581509416922927,0.0007581508252769709,0.0007581517565995455,0.000758152105845511,0.9999967754204736
A,25b74c8c02ef41f6bdb3dc2b097c6eee,5,0.0007702961447648704,0.0007702430593781173,0.0007702421280555427,0.0007702430593781173,0.0007703485316596925,0.9998618760213372
