probe,scene,N,si_mae_A,depth_l1,normal_mae,sh_err
A,2f761f9165384a0e8f51abafd1247e35,3,0.05511245131492615,0.327285498380661,4.931901454925537,1.4261507987976074
A,2f761f9165384a0e8f51abafd1247e35,5,0.055112455040216446,0.3272850513458252,4.93189001083374,1.8467624187469482
A,2fd7a41706254e6cb2c24467a5ca0370,1,0.022191671654582024,0.103337861597538,6.282409191131592,0.8223648071289062
A,2fd7a41706254e6cb2c24467a5ca0370,2,0.02219197526574135,0.1033274233341217,6.282464027404785,1.1656380891799927
A,2fd7a41706254e6cb2c24467a5ca0370,3,0.022192327305674553,0.10331735759973526,6.282471656799316,1.426522970199585
A,2fd7a41706254e6cb2c24467a5ca0370,5,0.022192323580384254,0.10331598669290543,6.2824320793151855,1.8464069366455078
A,3050967715914e7791ae4a1d47551822,1,0.10571324825286865,0.2584434747695923,13.9617919921875,0.8211380243301392
A,3050967715914e7791ae4a1d47551822,2,0.10571319609880447,0.2584427297115326,13.961783409118652,1.1660327911376953
A,3050967715914e7791ae4a1d47551822,3,0.10571308434009552,0.2584420144557953,13.961817741394043,1.426174283027649
A,3050967715914e7791ae4a1d47551822,5,0.10571291297674179,0.25844115018844604,13.961820602416992,1.8468291759490967
A,308472c7daa94a4fbb44be3a345a879a,1,0.042673952877521515,0.22260141372680664,5.730469703674316,0.8213881254196167
A,308472c7daa94a4fbb44be3a345a879a,2,0.04267410561442375,0.2226010411977768,5.730469226837158,1.1659505367279053
A,308472c7daa94a4fbb44be3a345a879a,3,0.042674098163843155,0.22260138392448425,5.730476379394531,1.4262287616729736
A,308472c7daa94a4fbb44be3a345a879a,5,0.04267413914203644,0.22259996831417084,5.730477809906006,1.8467252254486084
A,3098fe550c534448adf2e2844e06950d,1,0.10665922611951828,0.3844606578350067,6.283775806427002,0.8220948576927185
A,3098fe550c534448adf2e2844e06950d,2,0.10665921866893768,0.38446044921875,6.283770561218262,1.1657252311706543
A,3098fe550c534448adf2e2844e06950d,3,0.10665921866893768,0.3844602406024933,6.283773899078369,1.426432728767395
A,3098fe550c534448adf2e2844e06950d,5,0.10665919631719589,0.38445955514907837,6.283786773681641,1.8464871644973755
A,31260ec93c914a0ea7835850db66e445,1,0.1259869933128357,0.3352826237678528,3.9882516860961914,0.8202778100967407
A,31260ec93c914a0ea7835850db66e445,2,0.1259869635105133,0.3352818787097931,3.9882678985595703,1.1663163900375366
A,31260ec93c914a0ea7835850db66e445,3,0.1259869784116745,0.3352818489074707,3.9882586002349854,1.4259189367294312
A,31260ec93c914a0ea7835850db66e445,5,0.12598702311515808,0.33528193831443787,3.988269329071045,1.847123384475708
A,319376f14ac644759cc5f8fae239d6be,1,0.09834650903940201,0.24910011887550354,8.643326759338379,0.8216372728347778
A,319376f14ac644759cc5f8fae239d6be,2,0.09834663569927216,0.24910005927085876,8.643311500549316,1.165871024131775
A,319376f14ac644759cc5f8fae239d6be,3,0.09834654629230499,0.24909980595111847,8.643291473388672,1.4263020753860474
A,319376f14ac644759cc5f8fae239d6be,5,0.09834661334753036,0.2490987330675125,8.643310546875,1.8466423749923706
A,31aa0fb227cb47b1897084a9d23aa10f,1,0.010670223273336887,0.09977944195270538,16.830812454223633,0.8224544525146484
A,31aa0fb227cb47b1897084a9d23aa10f,2,0.01067024189978838,0.09977996349334717,16.830801010131836,1.1656100749969482
A,31aa0fb227cb47b1897084a9d23aa10f,3,0.010670226067304611,0.09977957606315613,16.830869674682617,1.426553726196289
A,31aa0fb227cb47b1897084a9d23aa10f,5,0.010670245625078678,0.09977945685386658,16.830976486206055,1.8463813066482544
A,322dc0a758414cd2932ad3bd3d78c678,1,0.08988828212022781,0.3904169499874115,2.780902862548828,0.8211403489112854
A,322dc0a758414cd2932ad3bd3d78c678,2,0.08988826721906662,0.39041778445243835,2.7809019088745117,1.1660306453704834
A,322dc0a758414cd2932ad3bd3d78c678,3,0.08988825231790543,0.3904167115688324,2.7808940410614014,1.4261455535888672
A,322dc0a758414cd2932ad3bd3d78c678,5,0.0898883119225502,0.3904162049293518,2.780916929244995,1.8467974662780762
A,3338cda4fe694bc8869b7c587c078246,1,0.2822023928165436,0.18510320782661438,5.582991123199463,0.8217672109603882
A,3338cda4fe694bc8869b7c587c078246,2,0.282194048166275,0.18522638082504272,5.586446285247803,1.1658285856246948
A,3338cda4fe694bc8869b7c587c078246,3,0.2822725772857666,0.18556873500347137,5.593132019042969,1.4263458251953125
A,3338cda4fe694bc8869b7c587c078246,5,0.28225040435791016,0.18550121784210205,5.592862129211426,1.8466053009033203
A,3354476a318444a88d29eb0105f69289,1,0.04074526205658913,0.34213027358055115,3.990147352218628,0.8218116760253906
A,3354476a318444a88d29eb0105f69289,2,0.040745269507169724,0.3421310484409332,3.9901463985443115,1.165815830230713
A,3354476a318444a88d29eb0105f69289,3,0.04074526205658913,0.34212929010391235,3.9901485443115234,1.4263449907302856
A,3354476a318444a88d29eb0105f69289,5,0.04074529930949211,0.3421296179294586,3.990147352218628,1.8465765714645386
B,00f7c6d95b7d4c359681cc3b93f8a077,1,0.0020099033135920763,0.11507748812437057,5.123536586761475,0.8247562646865845
B,00f7c6d95b7d4c359681cc3b93f8a077,2,0.002009920310229063,0.11507823318243027,5.12354040145874,1.169114589691162
B,00f7c6d95b7d4c359681cc3b93f8a077,3,0.0020098949316889048,0.11507876962423325,5.123515605926514,1.4265233278274536
B,00f7c6d95b7d4c359681cc3b93f8a077,5,0.0020099165849387646,0.11507699638605118,5.123569965362549,1.8444286584854126
B,00ff6c772dce4e84bf66544ada6093a0,1,0.017450904473662376,0.45986536145210266,23.379432678222656,0.82435142993927
B,00ff6c772dce4e84bf66544ada6093a0,2,0.017451023682951927,0.4598618447780609,23.379453659057617,1.1692076921463013
B,00ff6c772dce4e84bf66544ada6093a0,3,0.01745077222585678,0.45986369252204895,23.379440307617188,1.4263383150100708
B,00ff6c772dce4e84bf66544ada6093a0,5,0.017451001331210136,0.45986407995224,23.37944793701172,1.8445396423339844
B,0104f4b9bd3c476d949785e03f2ff7c6,1,0.00014741322956979275,0.3386356830596924,10.495437622070312,0.82503342628479
B,0104f4b9bd3c476d949785e03f2ff7c6,2,0.0001474132004659623,0.3386358320713043,10.49543285369873,1.1690590381622314
B,0104f4b9bd3c476d949785e03f2ff7c6,3,0.00014741322956979275,0.33863696455955505,10.495431900024414,1.4266470670700073
B,0104f4b9bd3c476d949785e03f2ff7c6,5,0.00014741317136213183,0.33863693475723267,10.495403289794922,1.844364881515503
B,0109cde49c664b408e6a95a82d235070,1,0.20014134049415588,0.13294032216072083,3.942856550216675,0.8230355381965637
B,0109cde49c664b408e6a95a82d235070,2,0.2001413255929947,0.13294187188148499,3.942842721939087,1.1694550514221191
B,0109cde49c664b408e6a95a82d235070,3,0.20014144480228424,0.13294127583503723,3.9428539276123047,1.425777792930603
B,0109cde49c664b408e6a95a82d235070,5,0.20014135539531708,0.13294275104999542,3.9428744316101074,1.8448443412780762
B,01f2d9c189f5404c97f696d022b0ad81,1,0.0008753535221330822,0.34751373529434204,4.365169048309326,0.8249549865722656
B,01f2d9c189f5404c97f696d022b0ad81,2,0.0008753535221330822,0.34751373529434204,4.365169048309326,1.1690746545791626
B,01f2d9c189f5404c97f696d022b0ad81,3,0.0008753535221330822,0.34751373529434204,4.365169048309326,1.426612138748169
B,01f2d9c189f5404c97f696d022b0ad81,5,0.0008753539295867085,0.34751418232917786,4.365173816680908,1.8443827629089355
B,024bfdbc8f1c4a75bdbaaecb905e04e8,1,0.06590600311756134,0.24874591827392578,8.199283599853516,0.8245894908905029
B,024bfdbc8f1c4a75bdbaaecb905e04e8,2,0.06590601056814194,0.2487459033727646,8.1992769241333,1.1691454648971558
B,024bfdbc8f1c4a75bdbaaecb905e04e8,3,0.06590600311756134,0.24874569475650787,8.199292182922363,1.4264508485794067
B,024bfdbc8f1c4a75bdbaaecb905e04e8,5,0.06590602546930313,0.24874499440193176,8.199270248413086,1.8444645404815674
B,027e8e8787bf40689bdd8e795636a106,1,0.028635971248149872,0.29612022638320923,5.274097442626953,0.8234567046165466
B,027e8e8787bf40689bdd8e795636a106,2,0.028635872527956963,0.29612037539482117,5.274087905883789,1.1693742275238037
B,027e8e8787bf40689bdd8e795636a106,3,0.02863602712750435,0.29612013697624207,5.274073123931885,1.4259557723999023
B,027e8e8787bf40689bdd8e795636a106,5,0.028635917231440544,0.296120822429657,5.274067401885986,1.8447422981262207
B,02c1619333c74000886bee7b9667e1d6,1,0.00014787999680265784,0.4041277766227722,7.124547958374023,0.8239942789077759
B,02c1619333c74000886bee7b9667e1d6,2,0.0001478800259064883,0.4041265547275543,7.124534606933594,1.1692755222320557
B,02c1619333c74000886bee7b9667e1d6,3,0.00014787998225074261,0.4041265547275543,7.124563217163086,1.4261842966079712
B,02c1619333c74000886bee7b9667e1d6,5,0.00014787999680265784,0.4041276276111603,7.1245646476745605,1.8446214199066162
B,02fc000a981e416386d8cc51c858de5b,1,0.18143796920776367,0.38223797082901,14.709696769714355,0.8245261907577515
B,02fc000a981e416386d8cc51c858de5b,2,0.18143810331821442,0.3822377026081085,14.709688186645508,1.1691635847091675
B,02fc000a981e416386d8cc51c858de5b,3,0.18143807351589203,0.3822377026081085,14.70973014831543,1.426419734954834
B,02fc000a981e416386d8cc51c858de5b,5,0.18143810331821442,0.38223910331726074,14.709722518920898,1.8444863557815552
B,03ba54375bcb45d1a92a5dcb9e8e3a59,1,0.0515056774020195,0.25756964087486267,3.0619399547576904,0.8228065967559814
B,03ba54375bcb45d1a92a5dcb9e8e3a59,2,0.051505666226148605,0.25756996870040894,3.0619516372680664,1.1695133447647095
B,03ba54375bcb45d1a92a5dcb9e8e3a59,3,0.05150575190782547,0.25756943225860596,3.061957597732544,1.4256759881973267
B,03ba54375bcb45d1a92a5dcb9e8e3a59,5,0.05150565132498741,0.25756970047950745,3.0619611740112305,1.8449249267578125
B,0437089225fb4b8496c6c4a824d370e6,1,0.08087316155433655,0.5180995464324951,26.295164108276367,0.8252388834953308
B,0437089225fb4b8496c6c4a824d370e6,2,0.08087325096130371,0.5181007981300354,26.295106887817383,1.1690189838409424
B,0437089225fb4b8496c6c4a824d370e6,3,0.08087321370840073,0.5181066989898682,26.29520606994629,1.4267386198043823
B,0437089225fb4b8496c6c4a824d370e6,5,0.08087322860956192,0.5181044936180115,26.295072555541992,1.8443197011947632
B,048002dcad254cf8b57d51d84ad84435,1,0.07422250509262085,0.3243967592716217,10.02173137664795,0.8250599503517151
B,048002dcad254cf8b57d51d84ad84435,2,0.07422250509262085,0.3243967592716217,10.02173137664795,1.1690560579299927
B,048002dcad254cf8b57d51d84ad84435,3,0.07422249019145966,0.3243963420391083,10.021740913391113,1.4266576766967773
B,048002dcad254cf8b57d51d84ad84435,5,0.07422244548797607,0.3243955373764038,10.021734237670898,1.844361424446106
B,04dbe2471a134bd68f5b8d8d4af95aae,1,0.042601704597473145,0.3348289728164673,5.0612568855285645,0.8235843181610107
B,04dbe2471a134bd68f5b8d8d4af95aae,2,0.042601846158504486,0.33483022451400757,5.061265468597412,1.1693657636642456
B,04dbe2471a134bd68f5b8d8d4af95aae,3,0.042601753026247025,0.33482956886291504,5.061248779296875,1.4260022640228271
B,04dbe2471a134bd68f5b8d8d4af95aae,5,0.04260179400444031,0.334829181432724,5.061248302459717,1.8447344303131104
B,04e43ff1195e45029a03b6cdc53f9aa8,1,0.00014698821178171784,0.3619687259197235,15.098730087280273,0.8248065114021301
B,04e43ff1195e45029a03b6cdc53f9aa8,2,0.00014698821178171784,0.3619697093963623,15.09873104095459,1.1691094636917114
B,04e43ff1195e45029a03b6cdc53f9aa8,3,0.0001469881972298026,0.3619689643383026,15.098733901977539,1.4265429973602295
B,04e43ff1195e45029a03b6cdc53f9aa8,5,0.00014698825543746352,0.3619684875011444,15.098702430725098,1.8444229364395142
B,04e5ee9a0baa446e9ab973cce0153bc8,1,0.00014720353647135198,0.3688562512397766,5.697508811950684,0.8236150145530701
B,04e5ee9a0baa446e9ab973cce0153bc8,2,0.00014720353647135198,0.3688558340072632,5.697513580322266,1.1693460941314697
B,04e5ee9a0baa446e9ab973cce0153bc8,3,0.00014720352191943675,0.3688557744026184,5.697506904602051,1.4260224103927612
B,04e5ee9a0baa446e9ab973cce0153bc8,5,0.00014720353647135198,0.36885321140289307,5.697500705718994,1.844708800315857
B,05703932eb2c45c0918d4f91c875d064,1,0.019789954647421837,0.2556016743183136,17.060110092163086,0.8252819776535034
B,05703932eb2c45c0918d4f91c875d064,2,0.019790012389421463,0.25560346245765686,17.060054779052734,1.1690104007720947
B,05703932eb2c45c0918d4f91c875d064,3,0.01978990249335766,0.2556025981903076,17.060012817382812,1.426758050918579
B,05703932eb2c45c0918d4f91c875d064,5,0.019789837300777435,0.2556011974811554,17.060087203979492,1.8443101644515991
B,060c9e87a01b4fd08f87578d63e4961e,1,0.03471055626869202,0.4718189239501953,7.49879264831543,0.8232390880584717
B,060c9e87a01b4fd08f87578d63e4961e,2,0.03471038118004799,0.47181832790374756,7.498799800872803,1.1694610118865967
B,060c9e87a01b4fd08f87578d63e4961e,3,0.03471045941114426,0.47181740403175354,7.498798370361328,1.4258424043655396
B,060c9e87a01b4fd08f87578d63e4961e,5,0.034710127860307693,0.47181886434555054,7.498806953430176,1.8448580503463745
B,062ad5b97bf34d75b7c7003b9b6f2cb0,1,0.004302187357097864,0.2194819152355194,4.703403949737549,0.8227967023849487
B,062ad5b97bf34d75b7c7003b9b6f2cb0,2,0.0043020835146307945,0.21948102116584778,4.7033891677856445,1.1695027351379395
B,062ad5b97bf34d75b7c7003b9b6f2cb0,3,0.004302112851291895,0.21948106586933136,4.703397274017334,1.4256775379180908
B,062ad5b97bf34d75b7c7003b9b6f2cb0,5,0.004302115645259619,0.2194807529449463,4.7034010887146,1.8449100255966187
B,069044476a7f49b9b83f6364654c85c3,1,0.12031519412994385,0.4325758218765259,5.113566875457764,0.8249366283416748
B,069044476a7f49b9b83f6364654c85c3,2,0.12031517177820206,0.4325762689113617,5.113593101501465,1.1690791845321655
B,069044476a7f49b9b83f6364654c85c3,3,0.12031515687704086,0.4325788617134094,5.113583564758301,1.4266034364700317
B,069044476a7f49b9b83f6364654c85c3,5,0.12031521648168564,0.43257787823677063,5.113552093505859,1.8443880081176758
B,0692e0ff0ef34b21b1f3659270d2e558,1,0.037732403725385666,0.24498717486858368,11.425491333007812,0.8252456784248352
B,0692e0ff0ef34b21b1f3659270d2e558,2,0.03773242235183716,0.2449883222579956,11.425518035888672,1.1690177917480469
B,0692e0ff0ef34b21b1f3659270d2e558,3,0.037732355296611786,0.2449893355369568,11.425437927246094,1.4267417192459106
B,0692e0ff0ef34b21b1f3659270d2e558,5,0.03773235157132149,0.24498963356018066,11.42554759979248,1.8443183898925781
B,06dd0877eb584e569d1bc9070e42baa2,1,0.08151785284280777,0.31575217843055725,5.34495735168457,0.8235337138175964
B,06dd0877eb584e569d1bc9070e42baa2,2,0.08151780813932419,0.31575143337249756,5.344962120056152,1.169355869293213
B,06dd0877eb584e569d1bc9070e42baa2,3,0.08151775598526001,0.31575077772140503,5.34495735168457,1.425990343093872
B,06dd0877eb584e569d1bc9070e42baa2,5,0.08151781558990479,0.3157506287097931,5.3449506759643555,1.8447202444076538
B,07a81928f67f4aa2ad0d59a057ae374e,1,0.10495409369468689,0.8300251960754395,15.707649230957031,0.8251098394393921
B,07a81928f67f4aa2ad0d59a057ae374e,2,0.10495401173830032,0.8300243616104126,15.70766544342041,1.1690459251403809
B,07a81928f67f4aa2ad0d59a057ae374e,3,0.10495389997959137,0.8300263285636902,15.70753288269043,1.4266799688339233
B,07a81928f67f4aa2ad0d59a057ae374e,5,0.10495413094758987,0.8300229907035828,15.707545280456543,1.8443502187728882
B,07c2642631f947a5ac799dddeea39eb9,1,0.046993039548397064,0.2331768423318863,7.278290271759033,0.8247553706169128
B,07c2642631f947a5ac799dddeea39eb9,2,0.04699316620826721,0.23317663371562958,7.27822732925415,1.169121265411377
B,07c2642631f947a5ac799dddeea39eb9,3,0.04699314385652542,0.2331761121749878,7.278281211853027,1.4265191555023193
B,07c2642631f947a5ac799dddeea39eb9,5,0.046993158757686615,0.23317649960517883,7.278285503387451,1.8444371223449707
B,086be698bca14d7791d9032884909954,1,0.07617200911045074,0.3103450536727905,4.316152572631836,0.8242586851119995
B,086be698bca14d7791d9032884909954,2,0.07617198675870895,0.31034430861473083,4.316150188446045,1.1692146062850952
B,086be698bca14d7791d9032884909954,3,0.07617193460464478,0.310343861579895,4.316168308258057,1.426303505897522
B,086be698bca14d7791d9032884909954,5,0.0761718824505806,0.31034472584724426,4.316188812255859,1.844546914100647
B,087ca366dee64594bba4189b31dd7a45,1,0.02720683254301548,0.10226164013147354,9.892578125,0.8251696228981018
B,087ca366dee64594bba4189b31dd7a45,2,0.02720675617456436,0.10226086527109146,9.89257526397705,1.1690346002578735
B,087ca366dee64594bba4189b31dd7a45,3,0.027206899598240852,0.10226438194513321,9.892637252807617,1.4267065525054932
B,087ca366dee64594bba4189b31dd7a45,5,0.02720676176249981,0.1022639125585556,9.892601013183594,1.8443373441696167
B,08aab5b01d384e0082c56c17fc9f2245,1,0.0001469171984354034,0.2959623634815216,6.371659755706787,0.8229913711547852
B,08aab5b01d384e0082c56c17fc9f2245,2,0.0001469171984354034,0.29596200585365295,6.371655464172363,1.1694804430007935
B,08aab5b01d384e0082c56c17fc9f2245,3,0.00014691721298731863,0.2959623336791992,6.371645927429199,1.42575204372406
B,08aab5b01d384e0082c56c17fc9f2245,5,0.00014691722753923386,0.2959636151790619,6.371610164642334,1.8448818922042847
B,08bc3a0eec7042389949e2c5ad9bf700,1,0.02538166381418705,0.3979642689228058,4.4980692863464355,0.8229250907897949
B,08bc3a0eec7042389949e2c5ad9bf700,2,0.025381704792380333,0.3979632258415222,4.498088359832764,1.169478178024292
B,08bc3a0eec7042389949e2c5ad9bf700,3,0.025381751358509064,0.39796409010887146,4.49807071685791,1.4257309436798096
B,08bc3a0eec7042389949e2c5ad9bf700,5,0.02538171596825123,0.3979635536670685,4.498050212860107,1.8448777198791504
B,099450527f614a3e81baf1fe4fe087ab,1,0.05986106023192406,0.3265957236289978,8.166861534118652,0.8245552182197571
B,099450527f614a3e81baf1fe4fe087ab,2,0.05986097827553749,0.3265957534313202,8.16684627532959,1.1691607236862183
B,099450527f614a3e81baf1fe4fe087ab,3,0.05986092984676361,0.3265959918498993,8.166913986206055,1.4264309406280518
B,099450527f614a3e81baf1fe4fe087ab,5,0.05986042693257332,0.3265966773033142,8.166905403137207,1.844483494758606
B,09fb340c826c402683eca48320936aec,1,0.0001479342026868835,0.3904365003108978,10.09057903289795,0.8249032497406006
B,09fb340c826c402683eca48320936aec,2,0.00014793421723879874,0.3904377818107605,10.090548515319824,1.1690864562988281
B,09fb340c826c402683eca48320936aec,3,0.0001479342463426292,0.3904391825199127,10.090494155883789,1.4265880584716797
B,09fb340c826c402683eca48320936aec,5,0.00014793418813496828,0.3904358446598053,10.090566635131836,1.8443964719772339
B,0a354259149c4930bac9bab65ce89cdd,1,0.018991490826010704,0.3202243447303772,3.835172414779663,0.8243643045425415
B,0a354259149c4930bac9bab65ce89cdd,2,0.018991494551301003,0.3202246427536011,3.835162878036499,1.169189214706421
B,0a354259149c4930bac9bab65ce89cdd,3,0.01899149641394615,0.32022443413734436,3.8351690769195557,1.4263519048690796
B,0a354259149c4930bac9bab65ce89cdd,5,0.018991513177752495,0.3202247619628906,3.8351728916168213,1.8445162773132324
B,0a39c8c2a2df48b6a072da1d9306cf36,1,0.10704038292169571,0.43132176995277405,3.7345592975616455,0.8246615529060364
B,0a39c8c2a2df48b6a072da1d9306cf36,2,0.10704037547111511,0.43132051825523376,3.7345457077026367,1.1691340208053589
B,0a39c8c2a2df48b6a072da1d9306cf36,3,0.1070404052734375,0.43132078647613525,3.734569787979126,1.4264805316925049
B,0a39c8c2a2df48b6a072da1d9306cf36,5,0.1070404127240181,0.4313235282897949,3.734589099884033,1.8444523811340332
B,0ae2a05bf20c4b028b86c33e26aa9e0c,1,0.08648747205734253,0.17046868801116943,7.660174369812012,0.824972927570343
B,0ae2a05bf20c4b028b86c33e26aa9e0c,2,0.0864875540137291,0.1704706847667694,7.660152435302734,1.1690726280212402
B,0ae2a05bf20c4b028b86c33e26aa9e0c,3,0.08648751676082611,0.17046864330768585,7.660153388977051,1.426619291305542
B,0ae2a05bf20c4b028b86c33e26aa9e0c,5,0.08648750185966492,0.17047087848186493,7.660126209259033,1.8443803787231445
B,0af17e65f26647cc99709f7d15944994,1,0.07292583584785461,0.30974066257476807,6.9109601974487305,0.8241690397262573
B,0af17e65f26647cc99709f7d15944994,2,0.07292583584785461,0.3097396492958069,6.910965442657471,1.1692341566085815
B,0af17e65f26647cc99709f7d15944994,3,0.07292596995830536,0.3097383677959442,6.910955905914307,1.4262632131576538
B,0af17e65f26647cc99709f7d15944994,5,0.07292583584785461,0.30973899364471436,6.910971164703369,1.8445707559585571
B,0b1cc5fa9d8744ddabb84d3ec55b9a97,1,0.07136499881744385,0.3501158654689789,31.748838424682617,0.8251938223838806
B,0b1cc5fa9d8744ddabb84d3ec55b9a97,2,0.07136498391628265,0.35011371970176697,31.74887466430664,1.1690278053283691
B,0b1cc5fa9d8744ddabb84d3ec55b9a97,3,0.07136504352092743,0.3501129746437073,31.748882293701172,1.4267184734344482
B,0b1cc5fa9d8744ddabb84d3ec55b9a97,5,0.07136491686105728,0.3501138985157013,31.74885368347168,1.844329595565796
B,0b6168841a3f46bdaa56947d469c79da,1,0.00014689122326672077,0.4217565357685089,12.550924301147461,0.8242784142494202
B,0b6168841a3f46bdaa56947d469c79da,2,0.00014689116505905986,0.4217571020126343,12.55090618133545,1.1692301034927368
B,0b6168841a3f46bdaa56947d469c79da,3,0.00014689119416289032,0.42175719141960144,12.550912857055664,1.4263005256652832
B,0b6168841a3f46bdaa56947d469c79da,5,0.00014689116505905986,0.4217568039894104,12.550914764404297,1.8445608615875244
B,0bba5774d2bd40e48a2d246fdd0b92f5,1,0.05377902090549469,0.2256162315607071,4.152360916137695,0.8223521113395691
B,0bba5774d2bd40e48a2d246fdd0b92f5,2,0.05377902835607529,0.2256157547235489,4.152364730834961,1.1696062088012695
B,0bba5774d2bd40e48a2d246fdd0b92f5,3,0.0537789985537529,0.2256157398223877,4.152373313903809,1.425485372543335
B,0bba5774d2bd40e48a2d246fdd0b92f5,5,0.05377902835607529,0.2256166636943817,4.152360916137695,1.8450497388839722
B,0c5eb9cedea94e2180187a07cb661ceb,1,0.013515193946659565,0.20857566595077515,11.0396089553833,0.8228540420532227
B,0c5eb9cedea94e2180187a07cb661ceb,2,0.01351536437869072,0.208576038479805,11.039597511291504,1.1695202589035034
B,0c5eb9cedea94e2180187a07cb661ceb,3,0.013515373691916466,0.20857585966587067,11.039607048034668,1.4256882667541504
B,0c5eb9cedea94e2180187a07cb661ceb,5,0.013515284284949303,0.20857667922973633,11.039612770080566,1.8449352979660034
B,0c87b9d50c7f4a2292e337ceb54ec36a,1,0.04467655345797539,0.4600889980792999,10.523120880126953,0.8249910473823547
B,0c87b9d50c7f4a2292e337ceb54ec36a,2,0.04467642307281494,0.4600902199745178,10.523117065429688,1.1690723896026611
B,0c87b9d50c7f4a2292e337ceb54ec36a,3,0.044676609337329865,0.46009084582328796,10.523168563842773,1.426625370979309
B,0c87b9d50c7f4a2292e337ceb54ec36a,5,0.044676367193460464,0.46009036898612976,10.523125648498535,1.8443806171417236
B,0cc862bb5d9f41269631ff62504cfdf9,1,0.016924802213907242,0.2817399501800537,19.11689567565918,0.8252800107002258
B,0cc862bb5d9f41269631ff62504cfdf9,2,0.01692480407655239,0.28173917531967163,19.11685562133789,1.1690106391906738
B,0cc862bb5d9f41269631ff62504cfdf9,3,0.016924794763326645,0.2817383408546448,19.116859436035156,1.4267574548721313
B,0cc862bb5d9f41269631ff62504cfdf9,5,0.016924800351262093,0.2817407250404358,19.11682891845703,1.8443104028701782
B,0e63e1ef419b49278ddc45ec63f69979,1,0.010192133486270905,0.32754936814308167,7.999660015106201,0.8249461054801941
B,0e63e1ef419b49278ddc45ec63f69979,2,0.010192151181399822,0.32755136489868164,7.999666690826416,1.1690785884857178
B,0e63e1ef419b49278ddc45ec63f69979,3,0.01019211858510971,0.3275505304336548,7.999605178833008,1.4266067743301392
B,0e63e1ef419b49278ddc45ec63f69979,5,0.010192133486270905,0.32755032181739807,7.999725341796875,1.8443872928619385
B,0e92245b9cac4423810aece64743decd,1,0.05452616512775421,0.2531234323978424,24.599048614501953,0.8250545859336853
B,0e92245b9cac4423810aece64743decd,2,0.05452610179781914,0.25312474370002747,24.599056243896484,1.1690571308135986
B,0e92245b9cac4423810aece64743decd,3,0.05452624708414078,0.25312530994415283,24.599027633666992,1.4266552925109863
B,0e92245b9cac4423810aece64743decd,5,0.05452659726142883,0.25312545895576477,24.599023818969727,1.8443629741668701
B,0f3d54f4b2b74580a2c1891c1116dc5f,1,0.07162664830684662,0.9745248556137085,5.882286071777344,0.8243979215621948
B,0f3d54f4b2b74580a2c1891c1116dc5f,2,0.0716266930103302,0.9745228886604309,5.882327556610107,1.1692180633544922
B,0f3d54f4b2b74580a2c1891c1116dc5f,3,0.07162674516439438,0.9745223522186279,5.882302761077881,1.4263449907302856
B,0f3d54f4b2b74580a2c1891c1116dc5f,5,0.07162674516439438,0.9745245575904846,5.882308483123779,1.8445359468460083
B,0f48025ff969419582312f9a02fd7af0,1,0.08487022668123245,0.23862306773662567,7.041833877563477,0.8249551653862
B,0f48025ff969419582312f9a02fd7af0,2,0.08486838638782501,0.23864544928073883,7.042163848876953,1.1690690517425537
B,0f48025ff969419582312f9a02fd7af0,3,0.0848679468035698,0.23866339027881622,7.042318344116211,1.4266104698181152
B,0f48025ff969419582312f9a02fd7af0,5,0.08486800640821457,0.23866340517997742,7.042299270629883,1.8443785905838013
B,10edcd93ffa94c2a8cc0bc2e9bcf7eae,1,0.00014733111311215907,0.20539125800132751,4.2428460121154785,0.8247702717781067
B,10edcd93ffa94c2a8cc0bc2e9bcf7eae,2,0.00014733109856024384,0.20539306104183197,4.242864608764648,1.169110655784607
B,10edcd93ffa94c2a8cc0bc2e9bcf7eae,3,0.00014733109856024384,0.20539261400699615,4.242862701416016,1.4265300035476685
B,10edcd93ffa94c2a8cc0bc2e9bcf7eae,5,0.00014733109856024384,0.20539413392543793,4.242844104766846,1.8444241285324097
B,1175f68a974a45f5b9b6e51c08f1a432,1,0.03653765842318535,0.31358739733695984,6.589955806732178,0.8244202136993408
B,1175f68a974a45f5b9b6e51c08f1a432,2,0.03653763234615326,0.3135864734649658,6.58998441696167,1.1691808700561523
B,1175f68a974a45f5b9b6e51c08f1a432,3,0.03653769567608833,0.31358766555786133,6.589913845062256,1.4263750314712524
B,1175f68a974a45f5b9b6e51c08f1a432,5,0.03653767704963684,0.31358784437179565,6.589946269989014,1.8445062637329102
B,11940acb7fe34046ae965ed2fc1a3359,1,0.00028939166804775596,0.19414237141609192,5.588890075683594,0.8253722786903381
B,11940acb7fe34046ae965ed2fc1a3359,2,0.00028939172625541687,0.1941419392824173,5.588885307312012,1.1689926385879517
B,11940acb7fe34046ae965ed2fc1a3359,3,0.00028939160984009504,0.19414032995700836,5.588895320892334,1.426798701286316
B,11940acb7fe34046ae965ed2fc1a3359,5,0.0002893916389439255,0.19414052367210388,5.588942050933838,1.8442903757095337
B,1199736697cb491a899f77c0b75112dd,1,0.0001473955053370446,0.22172723710536957,2.4875900745391846,0.8230048418045044
B,1199736697cb491a899f77c0b75112dd,2,0.00014739551988895983,0.22172708809375763,2.48758864402771,1.1694480180740356
B,1199736697cb491a899f77c0b75112dd,3,0.00014739551988895983,0.22172705829143524,2.4875786304473877,1.4257713556289673
