scene,N,subset,P,pixel_seed,cutoff,trace,eig_norm_q0,eig_norm_q0.1,eig_norm_q0.5,eig_norm_q1,eig_norm_q2,eig_norm_q5,eig_norm_q10,eig_norm_q25,eig_norm_q50,eig_norm_q75,eig_norm_q90,eig_norm_q95,eig_norm_q99,eig_norm_q100,n_above_0e+00,n_above_1e-12,n_above_1e-10,n_above_1e-09,n_above_1e-08,n_above_1e-07,n_above_1e-06,n_above_1e-05,n_above_1e-04,n_negative,eig_raw_min,eig_raw_max,neg_mass_over_trace,logdet_pos_mean_log,eig_norm_geomean_pos,eff_rank_entropy,participation_ratio,cond_p1_p99,gauge_residual,rank_Fk_min,rank_Fk_max,rank_Fk_mean,Fk_eigmax_min,Fk_minpos_min,active_frac_min,active_frac_mean,boundary_frac_max,F_ss_diag_min,F_ss_diag_median,n_dead_pixels
conf_ellipsoid_z06,5,"1,8,13,16,25",1000,1837018657,1e-08,1458.6899843929978,1.0983386279915476e-16,6.720058951590212e-07,2.9943125747023052e-05,8.055771675558298e-05,0.00011969363593114614,0.0001894571741057459,0.0002713564396195718,0.000583440470924732,0.0009975400850623884,0.0014353969769543332,0.001715285419942186,0.0018277141481579716,0.0019016531271814166,0.001915019749424193,1000,999,999,999,999,999,998,996,987,0,1.6021355561232171e-13,2.7934201283998585,0.0,-7.148218846193154,0.0007862632906908555,860.6773886587878,789.4678039960321,23.6060951547466,6.839379334346349e-14,9,9,9.0,186.9834871969878,0.025989132982702706,0.552,0.8562,0.0,0.10850695882225424,1.4579886508505915,0
conf_ellipsoid_z06,5,"6,16,28,29,31",1000,673282190,1e-08,1277.1534538204046,1.1776318916851162e-16,2.917632398034703e-07,1.0932600482208345e-06,5.230668073904703e-06,2.2928618285934716e-05,7.287926940402443e-05,0.0001502804967824402,0.0003891392162112477,0.0008635742646154658,0.0015396958278196845,0.002095460581880639,0.0023400681348472326,0.0025261753435919664,0.0025797253507930467,1000,999,999,999,999,999,995,985,931,0,1.5040166377947028e-13,3.2947051416733943,0.0,-7.367776198154581,0.0006312704397136123,761.2206226112992,662.9403109453505,482.95462604381476,5.91648080387347e-14,9,9,9.0,241.5380474400593,0.0260240566739836,0.661,0.8977999999999999,0.0,0.0006232048076808389,1.1219638472513893,0
conf_ellipsoid_z06,5,"13,16,29,30,31",1000,1060083474,1e-08,1623.1765526091588,1.1095435249815368e-16,2.889949807495427e-07,2.40010031928269e-05,4.780894080850638e-05,7.736392416314972e-05,0.0001418695337603642,0.0002331423660413449,0.00046767486526339745,0.0009034989810676417,0.0015126551764595305,0.001924154718426698,0.002068883240595249,0.002255862173107517,0.002304512213817374,1000,999,999,999,999,999,996,996,969,0,1.800985033849345e-13,3.7406301906697856,0.0,-7.224482683086896,0.0007285293221629772,814.3080050338739,723.9004699178453,47.1849435473405,6.957336598945153e-14,9,9,9.0,256.70452483449316,0.04276921585535752,0.809,0.9570000000000001,0.0,0.06298166071183872,1.4727707868755515,0
conf_ellipsoid_z06,5,"1,6,7,10,16",1000,883431411,1e-08,990.870629254045,3.070946650262112e-16,1.500675054056046e-06,2.0618233154470138e-05,5.205312097848676e-05,9.759768540856738e-05,0.0001974115909866108,0.00033649694058684527,0.0006696818456184166,0.0010464719150411333,0.001338326701139039,0.001554784667820667,0.001633358514923193,0.0018173303576437872,0.001903699851566455,1000,999,999,999,999,999,999,996,979,0,3.0429108397508203e-13,1.8863202698324852,0.0,-7.112957273115166,0.000814482779051362,889.567041368559,835.1434843560587,34.9129950996575,1.767003198889967e-13,9,9,9.0,193.60115677740583,0.02671690315610224,0.54,0.7594,0.0,0.02198300780136909,1.0429570615446497,0
conf_ellipsoid_z06,5,"8,11,17,21,28",1000,1701762102,1e-08,1406.4572047879942,9.029667082192026e-17,6.237308691529476e-07,2.0815721102842975e-05,4.497670919513063e-05,7.132191676968612e-05,0.00014059535744266616,0.00023591634695562726,0.0005203274592283581,0.0010087023424412429,0.0014803336120603,0.0017522859273230264,0.001843713961676718,0.001914550109082255,0.001933217061030008,1000,999,999,999,999,999,997,996,966,0,1.269984032458596e-13,2.718987063904726,0.0,-7.198791170906221,0.0007474888487236047,838.1857721799589,764.4295875979411,42.56758983357396,6.380747598922431e-14,9,9,9.0,195.26519805050754,0.02711001805578285,0.584,0.8622,0.0,0.03808479284905912,1.4373420064900997,0
conf_ellipsoid_z06,5,"2,5,15,21,30",1000,1598722607,1e-08,1411.8648761538936,1.2597300505677109e-17,4.2081123524617414e-07,2.0465277382237176e-05,4.1354934148407e-05,6.4377625950928e-05,0.00012468136894389206,0.00020559152452286858,0.0004910390378347418,0.0009763994247763601,0.001516767537146492,0.0018185843142569992,0.0019375994481704692,0.0020374270761925636,0.0020540881116508564,1000,999,999,999,999,999,997,996,959,0,1.7785686118321193e-14,2.9000948573651217,0.0,-7.229567676799097,0.0007248341580459753,821.9448875276607,742.766890296216,49.266843682570475,3.325219247230401e-14,9,9,9.0,263.9942063300694,0.023309151564253113,0.767,0.8799999999999999,0.0,0.0478873299333433,1.397900165958578,0
conf_ellipsoid_z06,8,"15,18,19,22,23,26,28,30",1000,1232339030,1e-08,1695.0442259204892,9.146084491083459e-17,3.5030134822869755e-07,1.4763864769453328e-06,8.434002727487296e-06,1.7926669774735908e-05,5.2163316715950167e-05,0.00011946240517373755,0.00032517420514819657,0.000798576160034503,0.0015125915215052125,0.0022506702120770315,0.0026084780496872964,0.003053634829083864,0.003151950610236949,1000,999,999,999,999,999,996,988,912,0,1.5503017706391953e-13,5.342695682268703,0.0,-7.444714086260119,0.0005845231997283472,718.3599233260509,606.1925973256041,362.0623478258727,4.444932816017452e-14,9,9,9.0,250.96299966312245,0.02212196983598399,0.713,0.863375,0.0,0.0021968092768891606,1.3885098936824274,0
conf_ellipsoid_z06,8,"0,4,8,9,14,20,30,31",1000,1607641037,1e-08,1514.6182505952138,7.578385946042475e-17,1.4296522510979788e-06,4.63523627135979e-05,0.00011989358976098583,0.00018126397532998312,0.0002719266504208875,0.000387076292023638,0.0006172741569448338,0.0009862547700198402,0.0013608589948217377,0.0016118644135393002,0.001755030248463493,0.001979484262811773,0.0022748414479472076,1000,999,999,999,999,999,999,996,992,0,1.147836166393021e-13,3.4455163742712824,0.0,-7.091701730099779,0.0008319803542519621,888.7410812128663,821.5651767352784,16.51034276943395,5.022847655383387e-14,9,9,9.0,112.168924736606,0.01904011789568259,0.42,0.755125,0.0,0.15865823977749574,1.505103416761133,0
conf_ellipsoid_z06,8,"0,3,7,20,27,28,29,31",1000,1986025418,1e-08,2037.3700627227322,-1.6632370770535576e-16,1.0857216248082265e-06,5.924181087332714e-05,0.00011038429428468856,0.00015477431779778594,0.00023242679253956765,0.00035100958316731793,0.0006307549402263708,0.00098771118732264,0.0013603311191915106,0.001677827412082657,0.0018651891978836333,0.0020366282541055595,0.0021452414337775707,999,999,999,999,999,999,999,996,990,1,-3.3886294279993805e-13,4.370650674490813,1.6632370770535576e-16,-7.078618871491856,0.0008429365484887603,878.9736799339925,808.1363788759751,18.45034447430499,1.1258841522322367e-13,9,9,9.0,249.533309067781,0.026948381151542234,0.66,0.880625,0.0,0.18463976415436628,2.0294610079887283,0
conf_ellipsoid_z06,8,"0,2,6,7,10,15,27,31",1000,1528854719,1e-08,1899.4283527022383,-2.0994836098724926e-16,1.3205128746480687e-06,6.102527146145381e-05,0.00014800806219995258,0.00017536572756266381,0.0002512033024298218,0.00034971670535472653,0.0005598038912375484,0.0009076411249916913,0.0013558120715919902,0.0018249312149614557,0.002016398134584645,0.0022395868610214508,0.002304961592951361,999,999,999,999,999,999,999,996,992,1,-3.9878186946254573e-13,4.378109401541531,2.0994836098724926e-16,-7.094748678347088,0.0008294492112588704,859.253372288529,771.9066326838725,15.131519376261169,1.2092272812487912e-13,9,9,9.0,242.86716851934284,0.020753401750298075,0.667,0.832875,0.0,0.23950998613267632,1.738981300078602,0
conf_ellipsoid_z06,8,"2,12,14,15,17,20,21,28",1000,1265352804,1e-08,1265.0773111473936,-3.942021029798215e-17,1.0535160085863888e-06,1.465458153319613e-05,2.7989441509955527e-05,4.823521516085638e-05,0.00010278415817198525,0.00018107706438520415,0.0003732176379182923,0.0007974891330052102,0.0014270325697171076,0.002215945818347863,0.0026040873664504496,0.003103621081429233,0.0035981755455798867,999,999,999,999,999,999,999,996,952,1,-4.986961364863606e-14,4.551970244238509,3.942021029798215e-17,-7.303535465260733,0.0006731546483041346,743.3716452530585,622.0599154591611,110.88542371684373,4.169632082310161e-14,9,9,9.0,200.56272143320703,0.014376027050868288,0.593,0.7558750000000001,0.0,0.020660793695854808,1.0228972738616504,0
conf_ellipsoid_z06,8,"2,4,5,6,12,13,15,18",1000,1515704990,1e-08,1860.2417201349103,-1.3717108516903071e-17,1.303241122836169e-06,2.779204675739392e-05,5.303850221257279e-05,7.610691479104221e-05,0.00014992227438908668,0.00023725653797500564,0.0004649795743915875,0.0009034896268504257,0.0015290375982328903,0.001901810272829768,0.002022465659524784,0.0021383797996650136,0.0021648172447967,999,999,999,999,999,999,999,996,972,1,-2.5517137542760997e-14,4.0270833552383305,1.3717108516903071e-17,-7.185925201247961,0.0007571681508548374,816.3746756093615,727.6255997341052,40.317499749419966,4.7897802180770526e-14,9,9,9.0,121.02060933598528,0.016095393132767803,0.456,0.777875,0.0,0.06549200707400005,1.7004240275116342,0
conf_ellipsoid_z06,8,"2,5,12,14,22,24,26,30",1000,671968156,1e-08,1649.0848626349796,-8.801611805867574e-17,1.2302754723092772e-06,2.06449841463875e-05,4.069795633871198e-05,6.789785487722222e-05,0.00014566045649934154,0.0002528384412100789,0.0005401300577710539,0.0009975957606048434,0.0014204673210400532,0.001722388017626494,0.0018954324888871075,0.002202309254199575,0.0023767276043850385,999,999,999,999,999,999,999,996,968,1,-1.4514604795845543e-13,3.919425514998065,8.801611805867574e-17,-7.158258635909761,0.0007784088669471297,841.9558892519728,765.7357088304715,54.11350967775092,5.068387107839795e-14,9,9,9.0,206.27680724078203,0.02575659327671219,0.589,0.8103750000000001,0.0,0.03722668139588212,1.6539522204815351,0
conf_ellipsoid_z06,8,"1,3,7,10,17,18,25,27",1000,852286107,1e-08,1469.0160145821847,-1.1877695693962894e-17,1.9123015628494735e-06,4.314518211383642e-05,8.103141289965219e-05,0.0001271999327161497,0.00023155926586640896,0.0003665664220825549,0.0006378900005895822,0.0009558988407979038,0.001326631249443056,0.0017080657044657305,0.0019066893729430504,0.002144593468614315,0.002324897349862342,999,999,999,999,999,999,999,996,987,1,-1.7448525190765346e-14,3.4153114392074606,1.1877695693962894e-17,-7.080288784080199,0.0008415300927911393,877.1853458587702,803.2823025784435,26.46619862435498,7.283513746564829e-14,9,9,9.0,185.01940789879765,0.02536653026758795,0.53,0.781625,0.0,0.07784728397050339,1.4160580630553656,0
conf_ellipsoid_z06,8,"0,1,4,8,17,18,21,31",1000,1052890928,1e-08,2172.688052400336,6.903574539122079e-17,1.0993160697991328e-06,4.351960974708223e-05,0.00013046569457133094,0.0001887173351466674,0.0002518167234969624,0.00033621077453923086,0.0005961363991733776,0.0010194751328023877,0.0014248956414992715,0.0016481881312347233,0.0017456557509207226,0.0018141612611266783,0.0018367723340602595,1000,999,999,999,999,999,999,996,991,0,1.4999313920005694e-13,3.9907333051922045,0.0,-7.107054283951851,0.0008193048804737472,881.4658032646659,814.6448036715061,13.905274233869978,6.093788318909156e-14,9,9,9.0,124.4276968835512,0.018487316665831338,0.433,0.81225,0.0,0.27213607304757037,2.2246036836966914,0
conf_ellipsoid_z06,8,"0,9,10,11,13,19,23,26",1000,1919188383,1e-08,2486.266579997645,8.330978547149491e-17,9.313033727024716e-07,5.4703698926168e-05,0.00013721261870414922,0.0002077019420505414,0.00030916322405058217,0.000413633350697696,0.0006888735854199144,0.0010340094530497676,0.001325765678824655,0.0015177335619839163,0.0015939308905651207,0.001654360902894582,0.0016749517140809383,1000,999,999,999,999,999,998,996,992,0,2.0713033540455111e-13,4.164376469829207,0.0,-7.066255554619211,0.0008534227285559578,910.7766178352721,858.6005745037992,12.056915162166169,7.150668617478379e-14,9,9,9.0,169.27493385809072,0.024355330178655283,0.502,0.8825,0.0,0.30977704410188933,2.5782330697272093,0
conf_ellipsoid_z06,8,"0,10,12,13,16,19,20,28",1000,1948482311,1e-08,2222.955666178099,3.2644771576980716e-17,1.1503217738757085e-06,5.296203393238185e-05,0.00014989466289276016,0.00019105625189936676,0.0003133600534487984,0.00046803342807584145,0.0006800519829324088,0.0010047006922576673,0.0013623893012416656,0.0015446705095349764,0.001602022554058066,0.001651949591981517,0.0016649876086535494,1000,999,999,999,999,999,999,996,992,0,7.256787994813904e-14,3.7011936387727307,0.0,-7.063401838280941,0.0008558616332558418,912.0576465944174,858.9876629761438,11.02073656327163,4.766384881887419e-14,9,9,9.0,207.10787995061264,0.03244236166975602,0.581,0.86675,0.0,0.3252378184376426,2.2497187098843736,0
conf_ellipsoid_z06,8,"3,8,9,12,14,16,29,30",1000,111915034,1e-08,1860.3551090308858,-3.1872337293379535e-17,9.664873254715113e-07,9.081206772607486e-06,1.6126581270558116e-05,2.5695186570310088e-05,5.3955252692387374e-05,0.00011046920653294639,0.00034987747691968507,0.0009731641736409002,0.0015689951654152857,0.0019972194632360226,0.002116057434441646,0.0022131589768675545,0.002230717776154454,999,999,999,999,999,999,998,994,905,1,-5.929386552049426e-14,4.149927211674955,3.1872337293379535e-17,-7.34744982661813,0.0006442331735781957,765.8319323730068,683.4715628237424,137.2367112245955,3.8758978463349164e-14,9,9,9.0,167.7773496292205,0.025996052665217335,0.519,0.8143750000000001,0.0,0.014162096139445487,1.821240101709847,0
conf_ellipsoid_z06,8,"0,5,13,14,15,17,20,22",1000,1314049149,1e-08,1887.7618898495662,1.849682648183824e-16,1.226674603406613e-06,4.547932339560978e-05,0.00011769491031216351,0.00015201368803220697,0.00022770331977532585,0.00034696966911103766,0.0006187211633858233,0.001027021731134759,0.0014067163986207123,0.001591501851016908,0.0016343347638443208,0.0016554186458436779,0.0016906800733501523,1000,999,999,999,999,999,999,996,992,0,3.491760411557446e-13,3.1916014103984867,0.0,-7.1007080478068385,0.0008245209163113943,888.4490285042841,829.1407524717758,14.06533758726688,1.2770907314239944e-13,9,9,9.0,187.19047212291272,0.022571557840100273,0.58,0.8069999999999999,0.0,0.18789789547677277,1.9472782961670376,0
conf_ellipsoid_z06,8,"4,8,10,12,21,24,26,28",1000,573134333,1e-08,2153.0885042862237,5.27876489213178e-17,7.511347313731937e-07,2.885013197657205e-05,5.987558034135292e-05,9.683614732517308e-05,0.00019750379485357114,0.00030597876024444004,0.0005562182873544567,0.0009642647668071081,0.0014343669218940766,0.0017522281511175674,0.0018417928160251533,0.001965881733739209,0.002004779775529614,1000,999,999,999,999,999,998,996,978,0,1.1365648006078644e-13,4.316468288318328,0.0,-7.153467026849974,0.0007821476481618012,856.0622929167262,780.5250497930792,32.83277961619151,3.108959769093963e-14,9,9,9.0,123.00866954564418,0.01785070847985633,0.421,0.839125,0.0,0.09571392396367082,2.0931636210913918,0
conf_ellipsoid_z06,8,"9,10,17,18,20,23,24,25",1000,483961883,1e-08,1531.4343664470873,4.5864106800136226e-17,8.656616506385972e-07,4.742684363818967e-06,2.1593942916061618e-05,3.64760837135096e-05,7.848399165595637e-05,0.00014855321411735338,0.0003725248152326197,0.0008111577513322584,0.0015552258111009949,0.0021535962257894312,0.002444476409100414,0.0027818738398338663,0.0030274133321670214,1000,999,999,999,999,999,998,993,936,0,7.023786934012817e-14,4.636284818320668,0.0,-7.3616984562990595,0.0006351188213761099,746.2961901377123,639.0264597139834,128.8265811689584,2.572286548879103e-14,9,9,9.0,170.5701661894579,0.02706678413701321,0.524,0.8025,0.0,0.004733034328519931,1.2486279926126187,0
conf_ellipsoid_z06,8,"0,2,3,6,7,19,22,30",1000,1214031318,1e-08,1670.3274780610705,-9.202095003262312e-17,1.9246004876009884e-06,8.69866492451296e-05,0.000219907811632939,0.00032121677242165586,0.00041429106294273583,0.0005121096622346157,0.0007191223076795083,0.0009446336745142976,0.0012347162820724254,0.001581294652172216,0.0018008969064510227,0.0020488567150070062,0.002185787003832939,999,999,999,999,999,999,999,996,994,1,-1.5370512139677517e-13,3.650980093690936,9.202095003262312e-17,-7.01157675708442,0.0009013862002334815,917.4204259075951,855.0991268390507,9.31688919912892,4.9511852741139014e-14,9,9,9.0,237.47972146185327,0.01694006745620934,0.656,0.79775,0.0,0.327832063678711,1.5927883945661971,0
conf_ellipsoid_z06,8,"0,3,7,10,11,20,28,30",1000,59143390,1e-08,1939.343685324413,-1.8256920457211864e-16,1.685290047707326e-06,7.120378555561859e-05,0.00016931101614434325,0.00028594523891238886,0.0004145564677443677,0.0005478005053281681,0.0007725497084571614,0.0010357713920848073,0.001235175941639507,0.0013627342480124957,0.001526131549680814,0.0017741402568596672,0.0019670214737403683,999,999,999,999,999,999,999,996,993,1,-3.5406443402163923e-13,3.8147306739959035,1.8256920457211864e-16,-6.99420899010372,0.0009171780029431851,938.0740830709772,897.1352175451738,10.4785872606609,1.0709461864667934e-13,9,9,9.0,232.50862562831819,0.023036408304461083,0.61,0.847,0.0,0.2881850710591396,2.0217415678680295,0
conf_ellipsoid_z06,8,"1,3,6,8,16,19,27,28",1000,1568392092,1e-08,1929.9151746101659,-2.4954184747853775e-17,6.689463779603742e-07,1.333460328875723e-05,2.0461523751095732e-05,3.4095660248500666e-05,7.341808793981734e-05,0.00014025721006154674,0.00036635463468362645,0.0008896235674070974,0.001575364878608377,0.0020618141297634044,0.0022448045963528577,0.002442473710898049,0.0025112292769939827,999,999,999,999,999,999,998,995,929,1,-4.815945981490856e-14,4.846459488596003,2.4954184747853775e-17,-7.321900479346049,0.0006609049806548947,761.3386736996176,667.3472034571158,119.36910176434208,4.2936874467295154e-14,9,9,9.0,184.49512631895047,0.025529767345252703,0.543,0.844125,0.0,0.025331134515067858,1.7354236992092744,0
conf_ellipsoid_z06,8,"3,10,12,13,18,19,24,25",1000,1247393173,1e-08,2162.1172604267135,1.7988131674049686e-16,1.0699641262978558e-06,4.3290978724495275e-05,8.154314332293623e-05,0.0001470265994309025,0.00024995360355605103,0.0003603252343531308,0.000669008637653243,0.0010349589826416327,0.0013762796113072056,0.0015952568124974979,0.0016529061817249023,0.00170283015847447,0.0017163912858255462,1000,999,999,999,999,999,999,996,985,0,3.88924499752913e-13,3.711039224729414,0.0,-7.092632383861183,0.0008312064287900439,894.6529980862405,836.6030521791971,20.88256705693491,1.2388077385098844e-13,9,9,9.0,197.5077800631729,0.030386159138632657,0.573,0.868,0.0,0.1408428587897299,2.2523486018929253,0
conf_ellipsoid_z06,8,"1,3,9,10,14,15,22,31",1000,1222277918,1e-08,1371.679218343576,6.07025967580646e-17,2.095684218369587e-06,3.573257331351957e-05,6.559585480385911e-05,0.00011287460510015372,0.00019137879445568158,0.00032212711118825474,0.0005821499025807303,0.0009498977854289375,0.0013816844242524528,0.0017732254914924897,0.0019621740961174292,0.0021877277232256014,0.002365856531072296,1000,999,999,999,999,999,999,996,982,0,8.326449047252734e-14,3.245196237254291,0.0,-7.143666697929082,0.0007898506366352214,857.0818629534959,776.8986583609752,33.35161543007888,5.1600344261995276e-14,9,9,9.0,170.4392989603446,0.028329810504490238,0.513,0.7625,0.0,0.057193856304462234,1.3154443619958331,0
conf_ellipsoid_z06,8,"1,7,12,13,16,23,25,27",1000,1646101635,1e-08,1542.0762139035846,-1.8521685282186953e-16,1.4112855883863721e-06,3.2318686592796734e-05,5.421523985848091e-05,0.0001026938849912018,0.00019506294014325144,0.0002926567544040577,0.0005640921189029339,0.0009474674975110228,0.001399265072931301,0.001751107605113127,0.0019333446442260202,0.002243655054283381,0.002407655966000254,999,999,999,999,999,999,999,996,981,1,-2.85618503150686e-13,3.7127889964320495,1.8521685282186953e-16,-7.124118922631111,0.0008054423546156322,852.8081996014764,772.6527060589134,41.384213371370066,9.34592044312213e-14,9,9,9.0,182.7200882661553,0.02642506442183369,0.536,0.791,0.0,0.06372339155727724,1.4720191650304741,0
conf_ellipsoid_z06,8,"3,11,16,18,19,27,28,31",1000,1929208122,1e-08,2244.3808243820445,1.0142410555845537e-16,4.5250805192246313e-07,1.8503183789832476e-05,3.26207491449835e-05,6.216817380630932e-05,0.0001244255103804191,0.0002223842094396444,0.0004952186769473976,0.0009509112253248187,0.001468318437181036,0.001887087592609294,0.0020382399522168183,0.002177238155418561,0.002204747798175846,1000,999,999,999,999,999,997,996,960,0,2.2763431764549757e-13,4.948293680824403,0.0,-7.221502164470389,0.0007307039565295995,822.7759237422781,738.492354490472,66.74396549698437,6.488851163279919e-14,9,9,9.0,281.61617761507733,0.026758599784027698,0.839,0.9152499999999999,0.0,0.040863420937404756,2.146199377261804,0
conf_ellipsoid_z06,8,"1,4,6,7,12,16,20,29",1000,944462259,1e-08,1110.7734122574539,-3.578806878687975e-17,1.619467161030416e-06,4.519032508061348e-06,1.1175870621736068e-05,2.261595937515636e-05,6.494331990133081e-05,0.00013905282101216802,0.00039415696366809064,0.0009107503839216723,0.001548519956832322,0.0020213449865402197,0.002231697661638489,0.0024666019015330727,0.0026202264486338313,999,999,999,999,999,999,999,990,924,1,-3.975243528450689e-14,2.910477873236231,3.578806878687975e-17,-7.327933328873689,0.0006569298431141977,767.922246083448,676.5795977612012,220.7078074736972,2.7639582787825824e-14,9,9,9.0,129.20101525393667,0.020148725319068108,0.457,0.7033750000000001,0.0,0.004424829136586416,1.0248007245519775,0
conf_ellipsoid_z06,8,"4,5,6,8,12,20,22,28",1000,1695450976,1e-08,1422.7426266903858,2.0676875841975599e-16,2.14901102032517e-06,6.391792970790816e-05,0.00015257955922389922,0.00020329668903335414,0.0003085891170037912,0.00043783293231448834,0.0006819960218347231,0.0010031009926200025,0.0012847559832123278,0.0015383280580973115,0.0017227267301421973,0.0021272675417146132,0.0024273055238233994,1000,999,999,999,999,999,999,996,993,0,2.9417872647163346e-13,3.453431036744586,0.0,-7.06390912743292,0.0008554275740397708,905.645637981485,844.0209312109855,13.942021805116145,1.0004434886426734e-13,9,9,9.0,120.02201791691357,0.02330240671687173,0.446,0.749625,0.0,0.18893507171040078,1.4313194296744607,0
conf_ellipsoid_z06,8,"4,10,15,17,23,24,28,29",1000,1082883866,1e-08,1683.963486132907,-6.689502796573376e-17,6.094065301193076e-07,6.991780025921327e-06,1.3591924724265911e-05,2.250566256308247e-05,8.047171327838178e-05,0.00018080338264502577,0.00040762076338557673,0.000858723186401315,0.0014918237341562594,0.002047160600869044,0.0023525051992428483,0.0026374934752975495,0.0028349524474655763,999,999,999,999,999,999,998,993,942,1,-1.1264878449813534e-13,4.773956406455149,6.689502796573376e-17,-7.300247030034292,0.0006753719174373297,769.1170054100537,667.4432968498128,194.0485640410283,3.850927372601937e-14,9,9,9.0,131.72061264170762,0.017145072682320964,0.433,0.8175,0.0,0.005643983785216943,1.456163757194023,0
conf_ellipsoid_z06,8,"6,10,11,13,22,24,29,31",1000,1058442377,1e-08,2269.5908142201183,-7.761726614253198e-17,6.869814576310548e-07,2.293885381906158e-05,4.689453604243622e-05,8.144222333325973e-05,0.00018236774586751048,0.00030897359940321146,0.000556075714651681,0.0009717534636408413,0.001406542779815448,0.001781575243058454,0.0019289402534024792,0.002048874336448823,0.0020730921872760834,999,999,999,999,999,999,998,996,976,1,-1.7615943426196878e-13,4.705070985273292,7.761726614253198e-17,-7.1303103655917,0.0008004709103071757,853.0229609347169,775.0658334830763,43.69111008145464,5.171494649461069e-14,9,9,9.0,249.37294084412434,0.029808990758604388,0.706,0.895375,0.0,0.05323190042048825,2.2177229561495606,0
conf_ellipsoid_z06,8,"1,3,11,13,19,24,26,31",1000,1013844251,1e-08,2389.558311441133,7.182256894620665e-17,4.634909831130092e-07,2.9372450413893915e-05,5.915648479757418e-05,7.407256734453098e-05,0.00014645271542370873,0.00023124106630875528,0.0004851560996397085,0.0009835645600601438,0.001488534658551353,0.0018177811434858281,0.0019102100874357482,0.0020128320049454824,0.0020319944673683004,1000,999,999,999,999,999,998,996,970,0,1.7162421657446192e-13,4.85556926830232,0.0,-7.20493744675276,0.0007429086660189781,829.9384335137694,750.824674349667,34.025551244857304,6.402823258474996e-14,9,9,9.0,197.75161070340894,0.026266871742278833,0.557,0.8903749999999999,0.0,0.1024325145096477,2.3612261002018196,0
conf_ellipsoid_z06,8,"6,7,13,14,16,21,28,31",1000,1049217633,1e-08,2088.3274063853464,-9.839907705529422e-17,7.938928885428198e-07,2.588953875638922e-05,4.733209551969708e-05,7.822570136805594e-05,0.000157563186207923,0.0002708673842177824,0.0005360550160074482,0.000979872829421946,0.0014623672386659412,0.001763353154298395,0.0018983302596521528,0.001978137925514287,0.0019949216732441564,999,999,999,999,999,999,998,996,971,1,-2.0548948937759445e-13,4.166049603827885,9.839907705529422e-17,-7.148548610358636,0.0007860040519791192,845.0458429310258,769.219782993719,41.7927392352847,7.549414470879168e-14,9,9,9.0,235.1258826826607,0.026745012365375034,0.662,0.8574999999999999,0.0,0.08741059002836572,2.0757627266635272,0
conf_ellipsoid_z06,8,"3,11,14,16,17,19,21,29",1000,1010490034,1e-08,2063.9782069846115,-4.559832870352236e-18,4.0952828517804105e-07,4.99078700586694e-06,8.133072119580039e-06,1.3980686463709962e-05,3.957801629047675e-05,8.571336536851044e-05,0.0002860007199672653,0.0008526675299468075,0.0015787048998793067,0.002229187143065255,0.002429458083536599,0.0026762430543258546,0.002707834623295448,999,999,999,999,999,999,996,985,885,1,-9.411395671899101e-15,5.588911650600189,4.559832870352236e-18,-7.460496657752056,0.0005753703383736792,715.8147145661992,619.0672245432313,329.0568453073112,2.218183244819317e-14,9,9,9.0,192.52437276279593,0.03047579055600295,0.588,0.85875,0.0,0.01019790319934127,1.778629902442153,0
conf_ellipsoid_z06,8,"0,7,9,16,21,26,29,31",1000,1035765682,1e-08,2506.3113264368258,-2.1113620401275135e-17,8.088552552014404e-07,4.352372024948112e-05,0.00011286195429330616,0.00014313810232603115,0.00020360738266226254,0.000313529632413158,0.0005539716427302673,0.0009731349219023386,0.001446648554463749,0.0017556557908015998,0.001879246543738568,0.001989530163881087,0.0020184720923260473,999,999,999,999,999,999,998,996,990,1,-5.2917305953803506e-14,5.058919467093411,2.1113620401275135e-17,-7.112606622094994,0.0008147684283474306,858.0557868153064,780.9480432935075,17.627996753544483,3.16618603584301e-14,9,9,9.0,172.71465857139,0.026662316602301075,0.53,0.895,0.0,0.2205924610458936,2.4444298862446474,0
conf_hemisphere_sq,3,"4,12,29",1000,1281588888,1e-08,413.7257273758048,-1.5286774980702588e-16,3.2477030446534397e-19,2.655073534972902e-07,1.5323209343832435e-06,4.188740578621647e-06,2.72889269503576e-05,8.096375257253739e-05,0.00032578552527268514,0.00080887678501018,0.0015787335741529716,0.0022429251853173363,0.002557635767421208,0.002877706438627649,0.0032932890536208808,999,998,998,998,998,997,991,968,882,1,-6.324532098121433e-14,1.3625184091680747,1.5286774980702588e-16,-7.54583094879081,0.000528308085695063,712.3034601026,609.6333195561136,1878.0050406254618,8.367480385079868e-14,9,9,9.0,127.35054643961871,0.013402539954182585,0.44,0.6726666666666666,0.0,0.0,0.343095978654725,1
