scene,N,subset,solver_final_loss,solver_grad_norm,solver_tail_range,solver_restart,solver_iters,solver_si_mae_A,solver_ho_psnr,solver_success_asrecorded,solver_converged_asrecorded,score_P,score_cutoff,score_path,score_full_lam_min_pos_norm,score_full_lam_max_norm,score_full_logdet_pos_norm,score_full_a_opt_pos_norm,score_full_d_pos,score_full_trace,score_full_min_eig,score_full_gauge_residual,score_full_offdiag_max,score_rank_Fk_min,score_active_frac_min,score_boundary_frac_max,scores_matched
conf_egg,3,"4,17,31",9.958839655155316e-05,0.00041940390020658933,nan,0,1400,0.00842105783522129,16.81778638859938,0,0,1000,1e-08,dense,1.1679524611679838e-07,0.004292632613855908,-7.836510521527776,38704.11485845297,996,408.9740454464653,-7.318167565200134e-14,6.674174461482577e-14,0.06555201777796968,9,0.489,0.0,1
conf_egg,3,"5,19,23",0.00015640661877114326,0.0004221615852512816,nan,0,1400,0.011450573801994324,20.471717181860704,0,0,1000,1e-08,dense,2.0960240419437927e-07,0.0018245900736340386,-7.129432214619066,8967.240318441103,999,966.5134298145771,-4.645511202821563e-13,3.241397093439862e-13,0.05143690708066506,9,0.899,0.0,1
conf_egg,3,"5,19,26",0.00016904000949580222,0.0004173814542150765,nan,0,1400,0.012877457775175571,21.660508588992574,0,0,1000,1e-08,dense,1.486851829233313e-07,0.0017113457569717255,-7.139149498051585,12585.222968536227,999,1133.9541813077647,-1.3086598048706738e-13,1.37052098108151e-13,0.04885939584994682,9,0.891,0.0,1
conf_egg,3,"6,7,24",0.00010784798359964043,0.00042638685180368835,nan,0,1400,0.008919624611735344,17.17133856172538,0,0,1000,1e-08,dense,1.9593877131715202e-08,0.003566994925240792,-7.6541369911474915,108056.55109658252,986,476.81014643475777,-7.33013149036466e-14,9.122723030378092e-14,0.07874488471945651,9,0.676,0.0,1
conf_egg,3,"6,10,16",0.000141967975650914,0.0004258964522050511,nan,0,1400,0.01081883441656828,20.217319526297715,0,0,1000,1e-08,dense,6.4244884346111e-07,0.0019194608580209928,-7.152503858728395,5627.46698057288,999,816.781872345266,-2.0061227115929257e-13,1.4175957118392314e-13,0.05737309968331551,9,0.758,0.0,1
conf_egg,3,"6,11,25",9.954678534995764e-05,0.0004105762348304911,nan,0,1400,0.007400951348245144,15.9967587456219,0,0,1000,1e-08,dense,2.3285170003520968e-08,0.0047492340580496464,-7.931351141892435,252304.86452019028,969,408.05087191859974,-1.753062885604119e-13,1.0316508636197003e-13,0.0726664138874718,9,0.706,0.0,1
conf_egg,3,"6,16,21",0.00015094820992089808,0.00044364191570743283,nan,0,1400,0.013398337177932262,21.945846174558174,0,0,1000,1e-08,dense,1.2776001548114648e-07,0.00202930835403842,-7.244867321639107,19952.85460079311,999,1090.1774416227759,-4.361255822628307e-13,2.304936410314409e-13,0.08818833457796735,9,0.753,0.0,1
conf_egg,3,"9,17,23",9.326338476967067e-05,0.000398222761666664,nan,0,1400,0.008221888914704323,15.710658628298233,0,0,1000,1e-08,dense,2.7825571608479865e-08,0.004796244516808648,-7.977558867512465,187995.01857312093,983,348.7539754602518,-2.1685944155187183e-13,1.6250892418318597e-13,0.05773148738854674,9,0.553,0.0,1
conf_egg,3,"11,21,25",0.00014017401554156095,0.00043890869114283893,nan,0,1400,0.012152555398643017,20.79415230856782,0,0,1000,1e-08,dense,2.2748757454615795e-07,0.0020905249312611024,-7.283456902670198,11655.472663134813,999,863.0593968619407,-2.4093262649717284e-13,1.757205177343364e-13,0.07101969564651067,9,0.689,0.0,1
conf_egg,3,"13,16,28",0.00016952326404862106,0.0004427718448574411,nan,0,1400,0.011667796410620213,22.439964712995405,0,0,1000,1e-08,dense,1.1512718488859627e-07,0.0016878919308870837,-7.141447788467556,15382.70111657049,999,1211.4702473168254,1.205526040524616e-12,6.244678614851852e-13,0.04993874699589872,9,0.858,0.0,1
conf_egg,3,"13,17,18",0.00015487923519685864,0.00045836055511291977,nan,0,1400,0.010269414633512497,22.392678440867194,0,0,1000,1e-08,dense,1.8425194824732168e-07,0.0018216219937981603,-7.16990602094052,11157.008134960879,999,1073.6564797488772,3.1575690396097545e-13,1.9022380327586077e-13,0.04743465658932001,9,0.604,0.0,1
conf_egg,3,"15,20,22",0.0001276063412660733,0.0003321776017198423,nan,0,1400,0.032180462032556534,14.415463642918091,0,0,1000,1e-08,dense,1.1613214970859976e-08,0.006356537942184726,-8.247119842962293,479885.50546600024,911,328.73667092630734,-9.261597670285892e-14,7.458221613689031e-14,0.08005898690823572,9,0.695,0.0,1
conf_egg,3,"15,20,28",0.00010860456677619368,0.00031619373025725656,nan,0,1400,0.01590549573302269,14.379203545693308,0,0,1000,1e-08,dense,1.6172444894735467e-08,0.0067047009199007815,-8.253482763326218,411633.1330120128,882,419.6568012825329,-5.49699659914938e-16,1.0385711699209394e-13,0.10304953844000794,9,0.719,0.0,1
conf_egg,3,"16,23,28",0.00014227208157535642,0.00040833943614229185,nan,0,1400,0.013703213073313236,19.432853185299905,0,0,1000,1e-08,dense,5.725405086844813e-08,0.002378764919519198,-7.333634555233367,32963.55934404882,999,907.1662223419501,4.165655247503376e-13,3.1003679913590663e-13,0.0763236688977536,9,0.864,0.0,1
conf_egg,3,"20,30,31",0.00011168063792865723,0.00041789114622333426,nan,0,1400,0.009985612705349922,17.082107573256884,0,0,1000,1e-08,dense,1.415893674180103e-08,0.0044529095213608596,-8.025772309247007,354720.84588816954,971,563.3693069893895,-2.3093496736708122e-14,7.70469224488841e-14,0.08449786971442419,9,0.734,0.0,1
conf_egg,3,"21,23,28",0.0001480614737374708,0.00041546096358354936,nan,0,1400,0.014684867113828659,20.545229260557853,0,0,1000,1e-08,dense,1.5467174737035417e-08,0.002386439058882859,-7.325599819261316,100487.6224756097,999,1032.2065027121378,-5.269754867664924e-13,2.67047627295124e-13,0.08783453807449036,9,0.885,0.0,1
conf_egg,3,"24,30,31",0.0001305680925725028,0.0004199156866616741,nan,0,1400,0.012558642774820328,18.358453409362056,0,0,1000,1e-08,dense,2.2485562986203994e-08,0.002996352398134975,-7.7376092259168825,208320.27217850907,990,795.5007204814481,-1.6588062192243753e-13,8.374693605660897e-14,0.09286149325380563,9,0.746,0.0,1
conf_egg,5,"0,1,8,24,31",0.0001336550194537267,0.0005181469819484035,nan,0,1800,0.006218776106834412,21.307214955192094,0,0,1000,1e-08,dense,3.5437351031809914e-07,0.0015587088743067505,-7.044537768302871,6151.879855152108,999,1857.2389129936446,-3.810122447139321e-13,1.6900464269554007e-13,0.07966599896550688,9,0.482,0.0,1
conf_egg,5,"0,2,4,13,17",0.00011425914999563247,0.0005385459514246454,nan,0,1800,0.0060663302429020405,28.128716878954485,0,0,1000,1e-08,dense,6.437189934892774e-07,0.0014944958670711202,-7.01783676390693,4105.600124280998,999,1387.070601061746,4.2412483810085663e-13,2.42337445729662e-13,0.06002268243561678,9,0.503,0.0,1
conf_egg,5,"0,3,7,8,9",0.00012220785720273852,0.0005312420936022032,nan,0,1800,0.006081996485590935,28.034986128381156,0,0,1000,1e-08,dense,9.273188621769969e-07,0.0016457552828106651,-7.021698737054198,3601.768228305625,999,1599.3907910613725,-2.8208395356193726e-13,1.1659350008352574e-13,0.07483064665291622,9,0.529,0.0,1
conf_egg,5,"0,3,10,24,29",0.0001421695196768269,0.0004884479503714192,nan,0,1800,0.007586957421153784,27.738751482650322,0,0,1000,1e-08,dense,6.441723997878653e-07,0.001577046502469066,-7.031760861330363,4683.416043390081,999,2030.302265490991,-7.108827957715003e-13,2.3843099103561196e-13,0.0775656380209367,9,0.976,0.0,1
conf_egg,5,"0,8,12,13,27",0.0001315404660999775,0.000538573229832833,nan,0,1800,0.005510125309228897,28.302483778923182,0,0,1000,1e-08,dense,2.557818221552544e-07,0.0014934071426177702,-7.021769279322026,7419.045089911227,999,1993.7203390037034,-5.556084631546006e-13,2.0592323711777596e-13,0.06204566682144126,9,0.58,0.0,1
conf_egg,5,"0,16,22,27,29",0.0001252252550330013,0.0005092094096915926,nan,0,1800,0.006965730804949999,27.8745228856255,0,0,1000,1e-08,dense,2.631166834550067e-07,0.001966163530818382,-7.107270714772741,8246.939318370978,999,1713.201121886084,1.9799212182952663e-13,9.253496994269972e-14,0.10994657541485789,9,0.684,0.0,1
conf_egg,5,"1,4,9,18,21",9.384946315549314e-05,0.0005125326781693557,nan,0,1800,0.005890372674912214,20.333776259056204,0,0,1000,1e-08,dense,7.135899109046855e-07,0.001831948906684688,-7.219741955290365,5819.241998436211,999,1009.239867092013,2.0355404355905294e-13,1.790243903962213e-13,0.06699256613047307,9,0.471,0.0,1
conf_egg,5,"1,5,15,17,28",0.00010013137216446921,0.0004779783472344681,nan,0,1800,0.0064808339811861515,18.99923017701984,0,0,1000,1e-08,dense,4.0621199780914376e-07,0.0029307648254025685,-7.257407757024057,6610.955331830061,999,882.0616768040819,1.0790673823241801e-13,5.887387652130279e-14,0.10479835650243763,9,0.443,0.0,1
conf_egg,5,"1,10,14,19,30",9.494063851889223e-05,0.00043797537306304406,nan,0,1800,0.006466223858296871,16.789508140531566,0,0,1000,1e-08,dense,6.386862215495588e-08,0.0041923324483924196,-7.510651625686888,37690.29573551081,997,681.7264625551167,-1.7866428602281983e-13,8.351728104058943e-14,0.11835922569078483,9,0.467,0.0,1
conf_egg,5,"1,14,22,24,29",9.614311420591548e-05,0.0004594670660962491,nan,0,1800,0.007450802251696587,18.190250701656407,0,0,1000,1e-08,dense,5.265729705739703e-08,0.0037001430659301436,-7.743195099423607,92074.34536937936,998,956.9487364709875,-1.5773317777329445e-14,6.848343848037814e-14,0.1257046013021594,9,0.484,0.0,1
conf_egg,5,"2,3,8,11,12",0.00011818113853223622,0.0005026553858238156,nan,0,1800,0.0064668371342122555,20.690162968420317,0,0,1000,1e-08,dense,7.323361583794002e-07,0.002025367938115438,-7.075969099058099,3805.5285902053924,999,1307.826769584298,-2.3844836695430275e-13,9.77855167952097e-14,0.08053500911805797,9,0.57,0.0,1
conf_egg,5,"2,4,11,27,28",9.975768625736237e-05,0.0004372559754482647,nan,0,1800,0.006477919407188892,16.68239378459903,0,0,1000,1e-08,dense,6.882693659109513e-07,0.003106170156010968,-7.4854757449288165,8227.109700599958,999,727.346785425118,5.412053184078447e-13,2.818811395719649e-13,0.09128399601325934,9,0.49,0.0,1
conf_egg,5,"2,7,19,21,31",0.00011387861741241068,0.0004843032555258961,nan,0,1800,0.006778672803193331,19.68560331033644,0,0,1000,1e-08,dense,4.4714553528433555e-07,0.002115884378272002,-7.321087652460166,8206.9969862394,999,1244.3186893343582,-4.680934967708685e-14,4.743739703293338e-14,0.11418545705780483,9,0.673,0.0,1
conf_egg,5,"2,10,15,23,24",0.00011314574658172205,0.0004317206836547106,nan,0,1800,0.010398248210549355,17.984891561719568,0,0,1000,1e-08,dense,5.117089438468977e-08,0.0031933110123051234,-7.453317642342219,47287.58167968602,999,1188.7071096730801,1.9056354293221864e-13,8.98629594580509e-14,0.12145967017096741,9,0.877,0.0,1
conf_egg,5,"3,4,14,18,26",0.00011212050594622269,0.0004905151665417816,nan,0,1800,0.007015989162027836,20.495955653152716,0,0,1000,1e-08,dense,7.09796689808873e-07,0.0016968456901418217,-7.150573447638773,4845.211307177581,999,1294.8461308122596,5.709365339984403e-13,2.990675753471707e-13,0.08248025666909131,9,0.49,0.0,1
conf_egg,5,"3,5,19,21,26",0.00013424019562080503,0.0004994608612566066,nan,0,1800,0.007545972242951393,21.94404697403354,0,0,1000,1e-08,dense,3.7318233976372765e-07,0.0015873379779114388,-7.082556234186586,6954.43340127837,999,2055.258372700578,3.244863958692251e-14,5.768032096772877e-14,0.09067547874056017,9,0.888,0.0,1
conf_egg,5,"3,8,13,19,22",0.00012662526569329202,0.0005209239500981058,nan,0,1800,0.007163102272897959,22.387877599056512,0,0,1000,1e-08,dense,3.00889825968677e-07,0.0017292894913265645,-7.094017622104172,7797.252432967483,999,1779.0215934413923,-4.967482320093323e-13,2.0783155799282717e-13,0.11504300751909942,9,0.698,0.0,1
conf_egg,5,"3,12,14,22,31",0.00010161603859160095,0.0004659005717105748,nan,0,1800,0.006886132527142763,18.540774404999283,0,0,1000,1e-08,dense,8.293337612111222e-07,0.0030317214821926402,-7.332176474786678,7080.56163908246,999,851.5393466679628,1.5624025353253536e-13,1.3225374438145512e-13,0.09953117910201972,9,0.547,0.0,1
conf_egg,5,"4,5,17,19,29",0.00010898754408117384,0.0004943796062411342,nan,0,1800,0.00640757055953145,20.359993857173727,0,0,1000,1e-08,dense,6.13636768185983e-07,0.001999471284232835,-7.131698852284722,4635.778136298471,999,1171.6556119982738,1.203843204592922e-13,7.683691206113209e-14,0.0832451527380245,9,0.491,0.0,1
conf_egg,5,"4,6,7,15,31",9.197209146805108e-05,0.00043526668344480413,nan,0,1800,0.006405585445463657,16.335754320017596,0,0,1000,1e-08,dense,1.5943881025073528e-07,0.0042938601697110595,-7.803630950341191,29655.121735329947,999,629.6654251780542,-2.686828624466219e-13,1.208301057178793e-13,0.09888725449450766,9,0.492,0.0,1
conf_egg,5,"5,6,7,12,16",0.00010652847413439304,0.0005140932499350765,nan,0,1800,0.00595221109688282,20.88618818348653,0,0,1000,1e-08,dense,1.4090164260068644e-06,0.0014741103441515315,-7.052067837978653,2996.4270216595833,999,1112.294288821835,-1.1331347032993944e-13,1.2709715089264938e-13,0.07157899331428377,9,0.573,0.0,1
conf_egg,5,"5,7,19,29,31",0.00012370219337753952,0.00048719854483585454,nan,0,1800,0.007141377776861191,20.585056230142932,0,0,1000,1e-08,dense,4.5314376020069744e-07,0.0018626119997768665,-7.193893690047588,6891.015534324228,999,1522.350555821112,3.255747451150204e-13,1.9702162245020282e-13,0.1096801425482769,9,0.679,0.0,1
conf_egg,5,"5,8,12,21,27",0.00012333758058957756,0.000529117047026388,nan,0,1800,0.005923272110521793,22.663134819661416,0,0,1000,1e-08,dense,4.1683215958755314e-07,0.0015107078907690495,-7.047233746875128,5462.7441238825495,999,1838.717785861054,1.1114588795765185e-13,6.048063856016624e-14,0.07203636590893589,9,0.578,0.0,1
